latitude,longitude,sst_c,clim_sst,anomaly_c
52.5100,-5.7700,16.3600,15.3220,1.0380
52.5100,-5.7500,16.3100,15.2880,1.0220
52.5100,-5.7300,16.2700,15.2620,1.0080
52.5100,-5.7100,16.2200,15.2340,0.9860
52.5100,-5.6900,16.1900,15.2080,0.9820
52.5100,-5.6700,16.1400,15.1780,0.9620
52.5100,-5.6500,16.1100,15.1760,0.9340
52.5100,-5.6300,16.0800,15.1980,0.8820
52.5100,-5.6100,16.0600,15.2060,0.8540
52.5100,-5.5900,16.0300,15.2280,0.8020
52.5100,-5.5700,15.9700,15.2400,0.7300
52.5100,-5.5500,15.9600,15.2600,0.7000
52.5100,-5.5300,15.9100,15.2720,0.6380
52.5100,-5.5100,15.9000,15.2840,0.6160
52.5100,-5.4900,15.9000,15.2760,0.6240
52.5100,-5.4700,15.8800,15.2900,0.5900
52.5100,-5.4500,15.8500,15.3040,0.5460
52.5100,-5.4300,15.8600,15.3220,0.5380
52.5100,-5.4100,15.8800,15.3420,0.5380
52.5100,-5.3900,15.9500,15.3720,0.5780
52.5100,-5.3700,16.0100,15.4060,0.6040
52.5100,-5.3500,16.0700,15.4400,0.6300
52.5100,-5.3300,16.1400,15.4680,0.6720
52.5100,-5.3100,16.2000,15.4860,0.7140
52.5100,-5.2900,16.2500,15.5060,0.7440
52.5100,-5.2700,16.3000,15.5120,0.7880
52.5100,-5.2500,16.3100,15.5180,0.7920
52.5100,-5.2300,16.3300,15.5340,0.7960
52.5100,-5.2100,16.3600,15.5380,0.8220
52.5100,-5.1900,16.3600,15.5580,0.8020
52.5100,-5.1700,16.3800,15.5840,0.7960
52.5100,-5.1500,16.4100,15.6040,0.8060
52.5100,-5.1300,16.4400,15.6300,0.8100
52.5100,-5.1100,16.4900,15.6520,0.8380
52.5100,-5.0900,16.5200,15.6780,0.8420
52.5100,-5.0700,16.5500,15.7000,0.8500
52.5100,-5.0500,16.5500,15.7220,0.8280
52.5100,-5.0300,16.5300,15.7520,0.7780
52.5100,-5.0100,16.5400,15.7720,0.7680
52.5100,-4.9900,16.5400,15.8040,0.7360
52.5100,-4.9700,16.5600,15.8420,0.7180
52.5100,-4.9500,16.5900,15.8740,0.7160
52.5100,-4.9300,16.5800,15.9060,0.6740
52.5100,-4.9100,16.5800,15.9460,0.6340
52.5100,-4.8900,16.6000,15.9880,0.6120
52.5100,-4.8700,16.6100,16.0120,0.5980
52.5100,-4.8500,16.6200,16.0540,0.5660
52.5100,-4.8300,16.6200,16.0900,0.5300
52.5100,-4.8100,16.6700,16.1360,0.5340
52.5100,-4.7900,16.7200,16.1640,0.5560
52.5100,-4.7700,16.8000,16.2000,0.6000
52.5100,-4.7500,16.8300,16.2320,0.5980
52.5100,-4.7300,16.8600,16.2700,0.5900
52.5100,-4.7100,16.9300,16.3020,0.6280
52.5100,-4.6900,16.9800,16.3320,0.6480
52.5100,-4.6700,17.0600,16.3740,0.6860
52.5100,-4.6500,17.1700,16.4180,0.7520
52.5100,-4.6300,17.3200,16.4760,0.8440
52.5100,-4.6100,17.4600,16.5380,0.9220
52.5100,-4.5900,17.6300,16.6260,1.0040
52.5100,-4.5700,17.8000,16.7220,1.0780
52.5100,-4.5500,17.9400,16.8060,1.1340
52.5100,-4.5300,18.0900,16.8900,1.2000
52.5100,-4.5100,18.2100,16.9880,1.2220
52.5100,-4.4900,18.3200,17.0720,1.2480
52.5100,-4.4700,18.4300,17.1560,1.2740
52.5100,-4.4500,18.5100,17.2400,1.2700
52.5100,-4.4300,18.6000,17.3300,1.2700
52.5100,-4.4100,18.6800,17.4220,1.2580
52.5100,-4.3900,18.8000,17.5160,1.2840
52.5100,-4.3700,18.9100,17.5980,1.3120
52.5100,-4.3500,19.0300,17.6600,1.3700
52.5100,-4.3300,19.1000,17.7200,1.3800
52.5100,-4.3100,19.1800,17.7580,1.4220
52.5100,-4.2900,19.2700,17.8100,1.4600
52.5100,-4.2700,19.3500,17.8380,1.5120
52.5100,-4.2500,19.4000,17.8700,1.5300
52.5100,-4.2300,19.4600,17.8920,1.5680
52.5100,-4.2100,19.4900,17.9040,1.5860
52.5100,-4.1900,19.4900,17.9100,1.5800
52.5100,-4.1700,19.4900,17.9120,1.5780
52.5100,-4.1500,19.4400,17.9160,1.5240
52.5100,-4.1300,19.4200,17.8980,1.5220
52.5100,-4.1100,19.4100,17.8740,1.5360
52.5100,-4.0900,19.3900,17.8380,1.5520
52.5100,-4.0700,19.3500,17.8280,1.5220
52.5300,-6.2100,18.1200,16.3980,1.7220
52.5300,-6.1900,18.1200,16.3860,1.7340
52.5300,-6.1700,18.0500,16.3540,1.6960
52.5300,-6.1500,17.9600,16.3100,1.6500
52.5300,-6.1300,17.8200,16.2380,1.5820
52.5300,-6.1100,17.6800,16.1780,1.5020
52.5300,-6.0900,17.5300,16.1080,1.4220
52.5300,-6.0700,17.4100,16.0540,1.3560
52.5300,-6.0500,17.2800,15.9880,1.2920
52.5300,-6.0300,17.1800,15.9160,1.2640
52.5300,-6.0100,17.0700,15.8440,1.2260
52.5300,-5.9900,16.9700,15.7840,1.1860
52.5300,-5.9700,16.8800,15.7240,1.1560
52.5300,-5.9500,16.7900,15.6740,1.1160
52.5300,-5.9300,16.7100,15.6300,1.0800
52.5300,-5.9100,16.6300,15.5780,1.0520
52.5300,-5.8900,16.5800,15.5280,1.0520
52.5300,-5.8700,16.5200,15.4860,1.0340
52.5300,-5.8500,16.4900,15.4400,1.0500
52.5300,-5.8300,16.4700,15.4220,1.0480
52.5300,-5.8100,16.4400,15.3940,1.0460
52.5300,-5.7900,16.4100,15.3580,1.0520
52.5300,-5.7700,16.3800,15.3220,1.0580
52.5300,-5.7500,16.3300,15.2860,1.0440
52.5300,-5.7300,16.2800,15.2560,1.0240
52.5300,-5.7100,16.2400,15.2280,1.0120
52.5300,-5.6900,16.2100,15.2060,1.0040
52.5300,-5.6700,16.1500,15.1840,0.9660
52.5300,-5.6500,16.1200,15.1860,0.9340
52.5300,-5.6300,16.1000,15.2040,0.8960
52.5300,-5.6100,16.0700,15.2100,0.8600
52.5300,-5.5900,16.0100,15.2180,0.7920
52.5300,-5.5700,15.9800,15.2200,0.7600
52.5300,-5.5500,15.9700,15.2280,0.7420
52.5300,-5.5300,15.9300,15.2400,0.6900
52.5300,-5.5100,15.9200,15.2520,0.6680
52.5300,-5.4900,15.8900,15.2600,0.6300
52.5300,-5.4700,15.8800,15.2760,0.6040
52.5300,-5.4500,15.8600,15.2900,0.5700
52.5300,-5.4300,15.8700,15.3020,0.5680
52.5300,-5.4100,15.8600,15.3300,0.5300
52.5300,-5.3900,15.8800,15.3720,0.5080
52.5300,-5.3700,15.9600,15.4160,0.5440
52.5300,-5.3500,16.0100,15.4540,0.5560
52.5300,-5.3300,16.0700,15.4900,0.5800
52.5300,-5.3100,16.1600,15.5140,0.6460
52.5300,-5.2900,16.1800,15.5260,0.6540
52.5300,-5.2700,16.2300,15.5340,0.6960
52.5300,-5.2500,16.2600,15.5440,0.7160
52.5300,-5.2300,16.2900,15.5540,0.7360
52.5300,-5.2100,16.3000,15.5780,0.7220
52.5300,-5.1900,16.3100,15.5900,0.7200
52.5300,-5.1700,16.3400,15.6160,0.7240
52.5300,-5.1500,16.3800,15.6420,0.7380
52.5300,-5.1300,16.4100,15.6620,0.7480
52.5300,-5.1100,16.4700,15.6760,0.7940
52.5300,-5.0900,16.4900,15.6900,0.8000
52.5300,-5.0700,16.5100,15.7080,0.8020
52.5300,-5.0500,16.5200,15.7300,0.7900
52.5300,-5.0300,16.5000,15.7540,0.7460
52.5300,-5.0100,16.4900,15.7760,0.7140
52.5300,-4.9900,16.4900,15.8060,0.6840
52.5300,-4.9700,16.5100,15.8360,0.6740
52.5300,-4.9500,16.5100,15.8720,0.6380
52.5300,-4.9300,16.5100,15.9040,0.6060
52.5300,-4.9100,16.5100,15.9300,0.5800
52.5300,-4.8900,16.5100,15.9620,0.5480
52.5300,-4.8700,16.5400,15.9960,0.5440
52.5300,-4.8500,16.5400,16.0380,0.5020
52.5300,-4.8300,16.5700,16.0800,0.4900
52.5300,-4.8100,16.6100,16.1100,0.5000
52.5300,-4.7900,16.6200,16.1460,0.4740
52.5300,-4.7700,16.6700,16.1740,0.4960
52.5300,-4.7500,16.7400,16.2020,0.5380
52.5300,-4.7300,16.8000,16.2340,0.5660
52.5300,-4.7100,16.8600,16.2580,0.6020
52.5300,-4.6900,16.9400,16.2920,0.6480
52.5300,-4.6700,17.0100,16.3400,0.6700
52.5300,-4.6500,17.1200,16.3880,0.7320
52.5300,-4.6300,17.2700,16.4440,0.8260
52.5300,-4.6100,17.4000,16.5240,0.8760
52.5300,-4.5900,17.5500,16.6120,0.9380
52.5300,-4.5700,17.7200,16.7060,1.0140
52.5300,-4.5500,17.8900,16.8060,1.0840
52.5300,-4.5300,18.0100,16.9100,1.1000
52.5300,-4.5100,18.1300,17.0000,1.1300
52.5300,-4.4900,18.2700,17.0940,1.1760
52.5300,-4.4700,18.3800,17.1860,1.1940
52.5300,-4.4500,18.4800,17.2660,1.2140
52.5300,-4.4300,18.5700,17.3500,1.2200
52.5300,-4.4100,18.7000,17.4260,1.2740
52.5300,-4.3900,18.7900,17.5140,1.2760
52.5300,-4.3700,18.8900,17.5860,1.3040
52.5300,-4.3500,18.9900,17.6560,1.3340
52.5300,-4.3300,19.0800,17.7180,1.3620
52.5300,-4.3100,19.1600,17.7560,1.4040
52.5300,-4.2900,19.2300,17.7920,1.4380
52.5300,-4.2700,19.3300,17.8300,1.5000
52.5300,-4.2500,19.3800,17.8540,1.5260
52.5300,-4.2300,19.4400,17.8780,1.5620
52.5300,-4.2100,19.4900,17.8880,1.6020
52.5300,-4.1900,19.4900,17.8880,1.6020
52.5300,-4.1700,19.5000,17.8860,1.6140
52.5300,-4.1500,19.4300,17.8800,1.5500
52.5300,-4.1300,19.4100,17.8620,1.5480
52.5300,-4.1100,19.3900,17.8300,1.5600
52.5300,-4.0900,19.3700,17.8160,1.5540
52.5300,-4.0700,19.3300,17.8020,1.5280
52.5300,-4.0300,18.5600,17.3420,1.2180
52.5300,-4.0100,18.3700,17.2220,1.1480
52.5500,-6.1900,18.2500,16.4320,1.8180
52.5500,-6.1700,18.1900,16.4120,1.7780
52.5500,-6.1500,18.1200,16.3740,1.7460
52.5500,-6.1300,17.9900,16.3200,1.6700
52.5500,-6.1100,17.8500,16.2520,1.5980
52.5500,-6.0900,17.6900,16.1900,1.5000
52.5500,-6.0700,17.5500,16.1320,1.4180
52.5500,-6.0500,17.4000,16.0680,1.3320
52.5500,-6.0300,17.2800,15.9960,1.2840
52.5500,-6.0100,17.1600,15.9180,1.2420
52.5500,-5.9900,17.0500,15.8420,1.2080
52.5500,-5.9700,16.9500,15.7640,1.1860
52.5500,-5.9500,16.8400,15.6980,1.1420
52.5500,-5.9300,16.7600,15.6460,1.1140
52.5500,-5.9100,16.6900,15.5960,1.0940
52.5500,-5.8900,16.6100,15.5380,1.0720
52.5500,-5.8700,16.5600,15.5080,1.0520
52.5500,-5.8500,16.5300,15.4620,1.0680
52.5500,-5.8300,16.4900,15.4300,1.0600
52.5500,-5.8100,16.4600,15.3880,1.0720
52.5500,-5.7900,16.4100,15.3560,1.0540
52.5500,-5.7700,16.3800,15.3260,1.0540
52.5500,-5.7500,16.3200,15.2860,1.0340
52.5500,-5.7300,16.2800,15.2480,1.0320
52.5500,-5.7100,16.2400,15.2300,1.0100
52.5500,-5.6900,16.2200,15.2000,1.0200
52.5500,-5.6700,16.1800,15.1940,0.9860
52.5500,-5.6500,16.1500,15.1980,0.9520
52.5500,-5.6300,16.1100,15.2140,0.8960
52.5500,-5.6100,16.0800,15.2160,0.8640
52.5500,-5.5900,16.0100,15.2100,0.8000
52.5500,-5.5700,15.9900,15.2000,0.7900
52.5500,-5.5500,15.9800,15.2040,0.7760
52.5500,-5.5300,15.9500,15.2120,0.7380
52.5500,-5.5100,15.9400,15.2160,0.7240
52.5500,-5.4900,15.9100,15.2260,0.6840
52.5500,-5.4700,15.8800,15.2380,0.6420
52.5500,-5.4500,15.8700,15.2360,0.6340
52.5500,-5.4300,15.8700,15.2580,0.6120
52.5500,-5.4100,15.8700,15.3000,0.5700
52.5500,-5.3900,15.8800,15.3420,0.5380
52.5500,-5.3700,15.9200,15.3980,0.5220
52.5500,-5.3500,15.9700,15.4380,0.5320
52.5500,-5.3300,16.0400,15.4800,0.5600
52.5500,-5.3100,16.1000,15.5180,0.5820
52.5500,-5.2900,16.1500,15.5380,0.6120
52.5500,-5.2700,16.1900,15.5440,0.6460
52.5500,-5.2500,16.2200,15.5500,0.6700
52.5500,-5.2300,16.2500,15.5700,0.6800
52.5500,-5.2100,16.2600,15.5860,0.6740
52.5500,-5.1900,16.2800,15.6100,0.6700
52.5500,-5.1700,16.3200,15.6360,0.6840
52.5500,-5.1500,16.3600,15.6560,0.7040
52.5500,-5.1300,16.4000,15.6700,0.7300
52.5500,-5.1100,16.4500,15.6920,0.7580
52.5500,-5.0900,16.5000,15.7060,0.7940
52.5500,-5.0700,16.5100,15.7180,0.7920
52.5500,-5.0500,16.5200,15.7340,0.7860
52.5500,-5.0300,16.5100,15.7600,0.7500
52.5500,-5.0100,16.5000,15.7860,0.7140
52.5500,-4.9900,16.5100,15.8120,0.6980
52.5500,-4.9700,16.5200,15.8520,0.6680
52.5500,-4.9500,16.4800,15.8880,0.5920
52.5500,-4.9300,16.4800,15.9100,0.5700
52.5500,-4.9100,16.4900,15.9420,0.5480
52.5500,-4.8900,16.4700,15.9700,0.5000
52.5500,-4.8700,16.4900,16.0100,0.4800
52.5500,-4.8500,16.5100,16.0440,0.4660
52.5500,-4.8300,16.5100,16.0860,0.4240
52.5500,-4.8100,16.5300,16.1120,0.4180
52.5500,-4.7900,16.5600,16.1380,0.4220
52.5500,-4.7700,16.6200,16.1580,0.4620
52.5500,-4.7500,16.6700,16.1880,0.4820
52.5500,-4.7300,16.7600,16.2080,0.5520
52.5500,-4.7100,16.8000,16.2300,0.5700
52.5500,-4.6900,16.9000,16.2520,0.6480
52.5500,-4.6700,16.9700,16.2940,0.6760
52.5500,-4.6500,17.0600,16.3440,0.7160
52.5500,-4.6300,17.2200,16.4000,0.8200
52.5500,-4.6100,17.3500,16.4740,0.8760
52.5500,-4.5900,17.5100,16.5620,0.9480
52.5500,-4.5700,17.6600,16.6660,0.9940
52.5500,-4.5500,17.8000,16.7760,1.0240
52.5500,-4.5300,17.9400,16.8780,1.0620
52.5500,-4.5100,18.0600,16.9980,1.0620
52.5500,-4.4900,18.2000,17.0980,1.1020
52.5500,-4.4700,18.3200,17.1880,1.1320
52.5500,-4.4500,18.4400,17.2760,1.1640
52.5500,-4.4300,18.5600,17.3620,1.1980
52.5500,-4.4100,18.6700,17.4320,1.2380
52.5500,-4.3900,18.7800,17.5040,1.2760
52.5500,-4.3700,18.8800,17.5740,1.3060
52.5500,-4.3500,18.9700,17.6460,1.3240
52.5500,-4.3300,19.0800,17.7020,1.3780
52.5500,-4.3100,19.1600,17.7400,1.4200
52.5500,-4.2900,19.2000,17.7640,1.4360
52.5500,-4.2700,19.3100,17.8020,1.5080
52.5500,-4.2500,19.3800,17.8380,1.5420
52.5500,-4.2300,19.4500,17.8620,1.5880
52.5500,-4.2100,19.4800,17.8760,1.6040
52.5500,-4.1900,19.4900,17.8720,1.6180
52.5500,-4.1700,19.4900,17.8600,1.6300
52.5500,-4.1500,19.4700,17.8440,1.6260
52.5500,-4.1300,19.4300,17.8260,1.6040
52.5500,-4.1100,19.4100,17.8060,1.6040
52.5500,-4.0900,19.3700,17.8020,1.5680
52.5500,-3.9900,18.2200,17.1200,1.1000
52.5500,-3.9700,18.1900,17.0980,1.0920
52.5700,-6.1900,18.3300,16.4960,1.8340
52.5700,-6.1700,18.2800,16.4760,1.8040
52.5700,-6.1500,18.1900,16.4440,1.7460
52.5700,-6.1300,18.1100,16.3820,1.7280
52.5700,-6.1100,17.9800,16.3260,1.6540
52.5700,-6.0900,17.8100,16.2560,1.5540
52.5700,-6.0700,17.6600,16.1920,1.4680
52.5700,-6.0500,17.5200,16.1140,1.4060
52.5700,-6.0300,17.3800,16.0460,1.3340
52.5700,-6.0100,17.2500,15.9580,1.2920
52.5700,-5.9900,17.1400,15.8760,1.2640
52.5700,-5.9700,17.0300,15.7920,1.2380
52.5700,-5.9500,16.9300,15.7220,1.2080
52.5700,-5.9300,16.8300,15.6540,1.1760
52.5700,-5.9100,16.7600,15.6140,1.1460
52.5700,-5.8900,16.6900,15.5620,1.1280
52.5700,-5.8700,16.6300,15.5200,1.1100
52.5700,-5.8500,16.5800,15.4740,1.1060
52.5700,-5.8300,16.5300,15.4400,1.0900
52.5700,-5.8100,16.4900,15.4100,1.0800
52.5700,-5.7900,16.4400,15.3580,1.0820
52.5700,-5.7700,16.3800,15.3240,1.0560
52.5700,-5.7500,16.3300,15.2880,1.0420
52.5700,-5.7300,16.2800,15.2560,1.0240
52.5700,-5.7100,16.2500,15.2300,1.0200
52.5700,-5.6900,16.2200,15.2140,1.0060
52.5700,-5.6700,16.2000,15.2160,0.9840
52.5700,-5.6500,16.1700,15.2280,0.9420
52.5700,-5.6300,16.1100,15.2120,0.8980
52.5700,-5.6100,16.0700,15.2040,0.8660
52.5700,-5.5900,16.0200,15.1980,0.8220
52.5700,-5.5700,16.0000,15.1920,0.8080
52.5700,-5.5500,15.9900,15.1780,0.8120
52.5700,-5.5300,15.9700,15.1720,0.7980
52.5700,-5.5100,15.9500,15.1800,0.7700
52.5700,-5.4900,15.9500,15.2000,0.7500
52.5700,-5.4700,15.9100,15.2000,0.7100
52.5700,-5.4500,15.9000,15.2020,0.6980
52.5700,-5.4300,15.8800,15.2100,0.6700
52.5700,-5.4100,15.8800,15.2440,0.6360
52.5700,-5.3900,15.8800,15.3100,0.5700
52.5700,-5.3700,15.9200,15.3560,0.5640
52.5700,-5.3500,15.9700,15.3960,0.5740
52.5700,-5.3300,16.0400,15.4460,0.5940
52.5700,-5.3100,16.1100,15.4840,0.6260
52.5700,-5.2900,16.1500,15.5160,0.6340
52.5700,-5.2700,16.1800,15.5320,0.6480
52.5700,-5.2500,16.2100,15.5320,0.6780
52.5700,-5.2300,16.2400,15.5360,0.7040
52.5700,-5.2100,16.2900,15.5560,0.7340
52.5700,-5.1900,16.3000,15.5840,0.7160
52.5700,-5.1700,16.3500,15.6160,0.7340
52.5700,-5.1500,16.3800,15.6460,0.7340
52.5700,-5.1300,16.4200,15.6640,0.7560
52.5700,-5.1100,16.4400,15.6900,0.7500
52.5700,-5.0900,16.4900,15.7040,0.7860
52.5700,-5.0700,16.5200,15.7180,0.8020
52.5700,-5.0500,16.5500,15.7360,0.8140
52.5700,-5.0300,16.5400,15.7600,0.7800
52.5700,-5.0100,16.5500,15.7960,0.7540
52.5700,-4.9900,16.5300,15.8340,0.6960
52.5700,-4.9700,16.5400,15.8780,0.6620
52.5700,-4.9500,16.5200,15.9160,0.6040
52.5700,-4.9300,16.5000,15.9440,0.5560
52.5700,-4.9100,16.4900,15.9720,0.5180
52.5700,-4.8900,16.4700,16.0000,0.4700
52.5700,-4.8700,16.4800,16.0300,0.4500
52.5700,-4.8500,16.4900,16.0640,0.4260
52.5700,-4.8300,16.5100,16.0880,0.4220
52.5700,-4.8100,16.5200,16.1160,0.4040
52.5700,-4.7900,16.5500,16.1400,0.4100
52.5700,-4.7700,16.5800,16.1540,0.4260
52.5700,-4.7500,16.6500,16.1600,0.4900
52.5700,-4.7300,16.7200,16.1780,0.5420
52.5700,-4.7100,16.7800,16.1860,0.5940
52.5700,-4.6900,16.8700,16.2080,0.6620
52.5700,-4.6700,16.9600,16.2380,0.7220
52.5700,-4.6500,17.0500,16.2880,0.7620
52.5700,-4.6300,17.1800,16.3420,0.8380
52.5700,-4.6100,17.3400,16.4240,0.9160
52.5700,-4.5900,17.4600,16.5160,0.9440
52.5700,-4.5700,17.6000,16.6120,0.9880
52.5700,-4.5500,17.7400,16.7300,1.0100
52.5700,-4.5300,17.8800,16.8580,1.0220
52.5700,-4.5100,18.0200,16.9720,1.0480
52.5700,-4.4900,18.1500,17.0860,1.0640
52.5700,-4.4700,18.2800,17.1880,1.0920
52.5700,-4.4500,18.4200,17.2820,1.1380
52.5700,-4.4300,18.5500,17.3540,1.1960
52.5700,-4.4100,18.6900,17.4340,1.2560
52.5700,-4.3900,18.7900,17.5000,1.2900
52.5700,-4.3700,18.9100,17.5780,1.3320
52.5700,-4.3500,18.9900,17.6440,1.3460
52.5700,-4.3300,19.0900,17.6920,1.3980
52.5700,-4.3100,19.1800,17.7300,1.4500
52.5700,-4.2900,19.2400,17.7560,1.4840
52.5700,-4.2700,19.3200,17.7960,1.5240
52.5700,-4.2500,19.3900,17.8320,1.5580
52.5700,-4.2300,19.4400,17.8540,1.5860
52.5700,-4.2100,19.4900,17.8680,1.6220
52.5700,-4.1900,19.5100,17.8700,1.6400
52.5700,-4.1700,19.5200,17.8540,1.6660
52.5700,-4.1500,19.4900,17.8320,1.6580
52.5700,-4.1300,19.4600,17.8120,1.6480
52.5700,-4.1100,19.4300,17.8080,1.6220
52.5900,-6.2100,18.3700,16.5580,1.8120
52.5900,-6.1900,18.3600,16.5420,1.8180
52.5900,-6.1700,18.3100,16.5280,1.7820
52.5900,-6.1500,18.2400,16.4940,1.7460
52.5900,-6.1300,18.1400,16.4500,1.6900
52.5900,-6.1100,18.0200,16.3840,1.6360
52.5900,-6.0900,17.8700,16.3140,1.5560
52.5900,-6.0700,17.7200,16.2320,1.4880
52.5900,-6.0500,17.5900,16.1660,1.4240
52.5900,-6.0300,17.4700,16.0920,1.3780
52.5900,-6.0100,17.3400,16.0160,1.3240
52.5900,-5.9900,17.2200,15.9300,1.2900
52.5900,-5.9700,17.1100,15.8420,1.2680
52.5900,-5.9500,17.0200,15.7720,1.2480
52.5900,-5.9300,16.9300,15.7000,1.2300
52.5900,-5.9100,16.8500,15.6440,1.2060
52.5900,-5.8900,16.7800,15.6020,1.1780
52.5900,-5.8700,16.7100,15.5540,1.1560
52.5900,-5.8500,16.6400,15.5060,1.1340
52.5900,-5.8300,16.5700,15.4660,1.1040
52.5900,-5.8100,16.5200,15.4240,1.0960
52.5900,-5.7900,16.4700,15.3860,1.0840
52.5900,-5.7700,16.4200,15.3500,1.0700
52.5900,-5.7500,16.3600,15.3180,1.0420
52.5900,-5.7300,16.3100,15.2900,1.0200
52.5900,-5.7100,16.2600,15.2620,0.9980
52.5900,-5.6900,16.2400,15.2500,0.9900
52.5900,-5.6700,16.2200,15.2360,0.9840
52.5900,-5.6500,16.1700,15.2220,0.9480
52.5900,-5.6300,16.1500,15.2040,0.9460
52.5900,-5.6100,16.1000,15.1940,0.9060
52.5900,-5.5900,16.0800,15.1740,0.9060
52.5900,-5.5700,16.0400,15.1600,0.8800
52.5900,-5.5500,16.0200,15.1520,0.8680
52.5900,-5.5300,15.9900,15.1520,0.8380
52.5900,-5.5100,15.9600,15.1620,0.7980
52.5900,-5.4900,15.9500,15.1700,0.7800
52.5900,-5.4700,15.9300,15.1780,0.7520
52.5900,-5.4500,15.9200,15.1960,0.7240
52.5900,-5.4300,15.9200,15.2120,0.7080
52.5900,-5.4100,15.9100,15.2200,0.6900
52.5900,-5.3900,15.9300,15.2560,0.6740
52.5900,-5.3700,15.9500,15.3240,0.6260
52.5900,-5.3500,15.9800,15.3680,0.6120
52.5900,-5.3300,16.0400,15.4060,0.6340
52.5900,-5.3100,16.0900,15.4560,0.6340
52.5900,-5.2900,16.1400,15.4800,0.6600
52.5900,-5.2700,16.1700,15.5080,0.6620
52.5900,-5.2500,16.2200,15.5260,0.6940
52.5900,-5.2300,16.2800,15.5140,0.7660
52.5900,-5.2100,16.3200,15.5280,0.7920
52.5900,-5.1900,16.3500,15.5460,0.8040
52.5900,-5.1700,16.3700,15.5740,0.7960
52.5900,-5.1500,16.3900,15.5960,0.7940
52.5900,-5.1300,16.4400,15.6320,0.8080
52.5900,-5.1100,16.4800,15.6680,0.8120
52.5900,-5.0900,16.5200,15.6940,0.8260
52.5900,-5.0700,16.5500,15.7160,0.8340
52.5900,-5.0500,16.5800,15.7420,0.8380
52.5900,-5.0300,16.5700,15.7700,0.8000
52.5900,-5.0100,16.5800,15.8080,0.7720
52.5900,-4.9900,16.5700,15.8500,0.7200
52.5900,-4.9700,16.5600,15.8960,0.6640
52.5900,-4.9500,16.5300,15.9420,0.5880
52.5900,-4.9300,16.5300,15.9720,0.5580
52.5900,-4.9100,16.5200,16.0060,0.5140
52.5900,-4.8900,16.5200,16.0340,0.4860
52.5900,-4.8700,16.5100,16.0600,0.4500
52.5900,-4.8500,16.5100,16.0820,0.4280
52.5900,-4.8300,16.5000,16.1040,0.3960
52.5900,-4.8100,16.5200,16.1240,0.3960
52.5900,-4.7900,16.5400,16.1380,0.4020
52.5900,-4.7700,16.5800,16.1380,0.4420
52.5900,-4.7500,16.6300,16.1340,0.4960
52.5900,-4.7300,16.6800,16.1380,0.5420
52.5900,-4.7100,16.7700,16.1440,0.6260
52.5900,-4.6900,16.8500,16.1580,0.6920
52.5900,-4.6700,16.9300,16.1880,0.7420
52.5900,-4.6500,17.0700,16.2320,0.8380
52.5900,-4.6300,17.1700,16.2900,0.8800
52.5900,-4.6100,17.2700,16.3700,0.9000
52.5900,-4.5900,17.4000,16.4580,0.9420
52.5900,-4.5700,17.5200,16.5660,0.9540
52.5900,-4.5500,17.6500,16.6980,0.9520
52.5900,-4.5300,17.8100,16.8300,0.9800
52.5900,-4.5100,17.9600,16.9620,0.9980
52.5900,-4.4900,18.1000,17.0840,1.0160
52.5900,-4.4700,18.2400,17.1760,1.0640
52.5900,-4.4500,18.4000,17.2680,1.1320
52.5900,-4.4300,18.5500,17.3520,1.1980
52.5900,-4.4100,18.6900,17.4400,1.2500
52.5900,-4.3900,18.8400,17.5120,1.3280
52.5900,-4.3700,18.9600,17.5900,1.3700
52.5900,-4.3500,19.0300,17.6560,1.3740
52.5900,-4.3300,19.1500,17.7100,1.4400
52.5900,-4.3100,19.2200,17.7460,1.4740
52.5900,-4.2900,19.3000,17.7820,1.5180
52.5900,-4.2700,19.3800,17.8260,1.5540
52.5900,-4.2500,19.4400,17.8580,1.5820
52.5900,-4.2300,19.4800,17.8760,1.6040
52.5900,-4.2100,19.4800,17.8960,1.5840
52.5900,-4.1900,19.5200,17.8900,1.6300
52.5900,-4.1700,19.5400,17.8580,1.6820
52.5900,-4.1500,19.5300,17.8300,1.7000
52.5900,-4.1300,19.4900,17.8160,1.6740
52.5900,-4.1100,19.4700,17.8020,1.6680
52.6100,-6.2100,18.3500,16.5740,1.7760
52.6100,-6.1900,18.3200,16.5700,1.7500
52.6100,-6.1700,18.2800,16.5580,1.7220
52.6100,-6.1500,18.2400,16.5320,1.7080
52.6100,-6.1300,18.1300,16.5000,1.6300
52.6100,-6.1100,18.0100,16.4360,1.5740
52.6100,-6.0900,17.8900,16.3620,1.5280
52.6100,-6.0700,17.7800,16.2920,1.4880
52.6100,-6.0500,17.6400,16.2140,1.4260
52.6100,-6.0300,17.5300,16.1440,1.3860
52.6100,-6.0100,17.4200,16.0660,1.3540
52.6100,-5.9900,17.3000,16.0000,1.3000
52.6100,-5.9700,17.2000,15.9100,1.2900
52.6100,-5.9500,17.1000,15.8260,1.2740
52.6100,-5.9300,17.0000,15.7620,1.2380
52.6100,-5.9100,16.9200,15.7000,1.2200
52.6100,-5.8900,16.8300,15.6440,1.1860
52.6100,-5.8700,16.7600,15.6020,1.1580
52.6100,-5.8500,16.7000,15.5440,1.1560
52.6100,-5.8300,16.6300,15.5000,1.1300
52.6100,-5.8100,16.5700,15.4520,1.1180
52.6100,-5.7900,16.5100,15.4060,1.1040
