date,sst_c,clim_sst_c,anomaly_c
2025-07-16 00:00:00+00:00,16.1652,15.1940,0.9712
2025-07-17 00:00:00+00:00,16.1140,15.3246,0.7894
2025-07-18 00:00:00+00:00,16.1078,15.4574,0.6504
2025-07-19 00:00:00+00:00,16.1194,15.5168,0.6026
2025-07-20 00:00:00+00:00,16.1613,15.6833,0.4780
2025-07-21 00:00:00+00:00,16.2584,15.7071,0.5513
2025-07-22 00:00:00+00:00,16.2371,15.7074,0.5297
2025-07-23 00:00:00+00:00,16.3959,15.7769,0.6190
2025-07-24 00:00:00+00:00,16.3000,15.8215,0.4785
2025-07-25 00:00:00+00:00,16.4560,15.8009,0.6551
2025-07-26 00:00:00+00:00,16.4891,15.8042,0.6849
2025-07-27 00:00:00+00:00,16.4840,15.8305,0.6535
2025-07-28 00:00:00+00:00,16.5548,15.5786,0.9762
2025-07-29 00:00:00+00:00,16.8599,15.0131,1.8468
2025-07-30 00:00:00+00:00,16.7884,14.9415,1.8469
2025-07-31 00:00:00+00:00,16.7959,14.8769,1.9190
2025-08-01 00:00:00+00:00,16.8866,15.1279,1.7587
2025-08-02 00:00:00+00:00,16.9433,15.3379,1.6054
2025-08-03 00:00:00+00:00,16.8563,15.3112,1.5451
2025-08-04 00:00:00+00:00,16.8157,15.3187,1.4970
2025-08-05 00:00:00+00:00,17.0280,15.5810,1.4470
2025-08-06 00:00:00+00:00,16.9291,15.8456,1.0835
2025-08-07 00:00:00+00:00,16.9163,15.7746,1.1417
2025-08-08 00:00:00+00:00,16.8139,15.8986,0.9153
2025-08-09 00:00:00+00:00,16.8575,15.9586,0.8989
2025-08-10 00:00:00+00:00,16.7977,16.0769,0.7208
2025-08-11 00:00:00+00:00,16.8617,16.1913,0.6704
2025-08-12 00:00:00+00:00,16.9579,16.2615,0.6964
2025-08-13 00:00:00+00:00,16.9832,16.3278,0.6554
2025-08-14 00:00:00+00:00,17.0564,16.3522,0.7042
2025-08-15 00:00:00+00:00,17.1324,16.3089,0.8235
2025-08-16 00:00:00+00:00,17.2815,16.3967,0.8848
2025-08-17 00:00:00+00:00,17.2765,16.3843,0.8922
2025-08-18 00:00:00+00:00,17.2864,16.3394,0.9470
2025-08-19 00:00:00+00:00,17.2328,16.3301,0.9027
2025-08-20 00:00:00+00:00,17.3060,16.3749,0.9311
2025-08-21 00:00:00+00:00,17.2198,16.3601,0.8597
2025-08-22 00:00:00+00:00,17.1974,16.4075,0.7899
2025-08-23 00:00:00+00:00,17.1393,16.3818,0.7575
2025-08-24 00:00:00+00:00,17.3664,16.4017,0.9647
2025-08-25 00:00:00+00:00,17.3960,16.5158,0.8802
2025-08-26 00:00:00+00:00,17.4342,16.5510,0.8832
2025-08-27 00:00:00+00:00,17.3340,16.5997,0.7343
2025-08-28 00:00:00+00:00,17.4114,16.5774,0.8340
2025-08-29 00:00:00+00:00,17.3659,16.5787,0.7872
2025-08-30 00:00:00+00:00,17.2499,16.5633,0.6866
2025-08-31 00:00:00+00:00,17.1564,16.5462,0.6102
2025-09-01 00:00:00+00:00,17.0625,16.5162,0.5463
2025-09-02 00:00:00+00:00,17.0284,16.5274,0.5010
2025-09-03 00:00:00+00:00,17.0480,16.5374,0.5106
2025-09-04 00:00:00+00:00,17.1033,16.5448,0.5585
2025-09-05 00:00:00+00:00,17.0907,16.5843,0.5064
2025-09-06 00:00:00+00:00,17.0477,16.5257,0.5220
2025-09-07 00:00:00+00:00,17.0663,16.6206,0.4457
2025-09-08 00:00:00+00:00,16.9221,16.6846,0.2375
2025-09-09 00:00:00+00:00,16.9645,16.7400,0.2245
2025-09-10 00:00:00+00:00,16.9145,16.7812,0.1333
2025-09-11 00:00:00+00:00,16.8709,16.7295,0.1414
2025-09-12 00:00:00+00:00,16.6502,16.6575,-0.0073
2025-09-13 00:00:00+00:00,16.5277,16.5746,-0.0469
2025-09-14 00:00:00+00:00,16.6396,16.5783,0.0613
2025-09-15 00:00:00+00:00,16.4446,16.4955,-0.0509
2025-09-16 00:00:00+00:00,16.3221,16.4592,-0.1371
2025-09-17 00:00:00+00:00,16.3189,16.4716,-0.1527
2025-09-18 00:00:00+00:00,16.3415,16.4223,-0.0808
2025-09-19 00:00:00+00:00,16.3151,16.4002,-0.0851
2025-09-20 00:00:00+00:00,16.3131,16.3429,-0.0298
2025-09-21 00:00:00+00:00,16.1658,16.2449,-0.0791
2025-09-22 00:00:00+00:00,15.9795,15.9689,0.0106
2025-09-23 00:00:00+00:00,15.9555,16.0839,-0.1284
2025-09-24 00:00:00+00:00,15.9280,16.0943,-0.1663
2025-09-25 00:00:00+00:00,15.8940,16.0119,-0.1179
2025-09-26 00:00:00+00:00,15.8913,16.0312,-0.1399
2025-09-27 00:00:00+00:00,15.8665,15.9783,-0.1118
2025-09-28 00:00:00+00:00,15.7748,15.8951,-0.1203
2025-09-29 00:00:00+00:00,15.7432,15.8388,-0.0956
2025-09-30 00:00:00+00:00,15.6601,15.7884,-0.1283
2025-10-01 00:00:00+00:00,15.6581,15.7394,-0.0813
2025-10-02 00:00:00+00:00,15.6534,15.7051,-0.0517
2025-10-03 00:00:00+00:00,15.6468,15.6297,0.0171
2025-10-04 00:00:00+00:00,15.5933,15.6318,-0.0385
2025-10-05 00:00:00+00:00,15.4638,15.5867,-0.1229
2025-10-06 00:00:00+00:00,15.4297,15.5067,-0.0770
2025-10-07 00:00:00+00:00,15.4401,15.4257,0.0144
2025-10-08 00:00:00+00:00,15.4107,15.3885,0.0222
2025-10-09 00:00:00+00:00,15.3722,15.3399,0.0323
2025-10-10 00:00:00+00:00,15.3293,15.2426,0.0867
2025-10-11 00:00:00+00:00,15.3327,15.1428,0.1899
2025-10-12 00:00:00+00:00,15.3000,15.1461,0.1539
2025-10-13 00:00:00+00:00,15.2032,15.1267,0.0765
2025-10-14 00:00:00+00:00,15.1974,15.1025,0.0949
2025-10-15 00:00:00+00:00,15.1279,15.0470,0.0809
2025-10-16 00:00:00+00:00,15.1237,14.9869,0.1368
2025-10-17 00:00:00+00:00,14.9818,14.9406,0.0412
2025-10-18 00:00:00+00:00,14.9816,14.8917,0.0899
2025-10-19 00:00:00+00:00,14.9827,14.8580,0.1247
2025-10-20 00:00:00+00:00,14.9789,14.7802,0.1987
2025-10-21 00:00:00+00:00,14.9648,14.7280,0.2368
2025-10-22 00:00:00+00:00,14.8807,14.6744,0.2063
2025-10-23 00:00:00+00:00,14.8553,14.6031,0.2522
2025-10-24 00:00:00+00:00,14.6982,14.5596,0.1386
2025-10-25 00:00:00+00:00,14.6578,14.4981,0.1597
2025-10-26 00:00:00+00:00,14.5846,14.4778,0.1068
2025-10-27 00:00:00+00:00,14.5637,14.4179,0.1458
2025-10-28 00:00:00+00:00,14.4673,14.4077,0.0596
2025-10-29 00:00:00+00:00,14.4030,14.3330,0.0700
2025-10-30 00:00:00+00:00,14.1754,14.3036,-0.1282
2025-10-31 00:00:00+00:00,13.8408,14.2766,-0.4358
2025-11-01 00:00:00+00:00,13.8304,14.2338,-0.4034
2025-11-02 00:00:00+00:00,13.7445,14.1372,-0.3927
2025-11-03 00:00:00+00:00,13.7473,14.0115,-0.2642
2025-11-04 00:00:00+00:00,13.7332,13.9013,-0.1681
2025-11-05 00:00:00+00:00,13.7318,13.8367,-0.1049
2025-11-06 00:00:00+00:00,13.6992,13.7465,-0.0473
2025-11-07 00:00:00+00:00,13.8102,13.6865,0.1237
2025-11-08 00:00:00+00:00,13.7259,13.6188,0.1071
2025-11-09 00:00:00+00:00,13.7338,13.5203,0.2135
2025-11-10 00:00:00+00:00,13.7179,13.4716,0.2463
2025-11-11 00:00:00+00:00,13.6619,13.4075,0.2544
2025-11-12 00:00:00+00:00,13.6335,13.3405,0.2930
2025-11-13 00:00:00+00:00,13.5315,13.2550,0.2765
2025-11-14 00:00:00+00:00,13.5300,13.2115,0.3185
2025-11-15 00:00:00+00:00,13.5103,13.1616,0.3487
2025-11-16 00:00:00+00:00,13.5060,13.1267,0.3793
2025-11-17 00:00:00+00:00,13.3980,13.0981,0.2999
2025-11-18 00:00:00+00:00,13.2480,13.0664,0.1816
2025-11-19 00:00:00+00:00,13.1521,12.9437,0.2084
2025-11-20 00:00:00+00:00,12.9447,12.9206,0.0241
2025-11-21 00:00:00+00:00,12.8278,12.8644,-0.0366
2025-11-22 00:00:00+00:00,12.8264,12.8005,0.0259
2025-11-23 00:00:00+00:00,12.6111,12.7116,-0.1005
2025-11-24 00:00:00+00:00,12.5732,12.6332,-0.0600
2025-11-25 00:00:00+00:00,12.3631,12.5488,-0.1857
2025-11-26 00:00:00+00:00,12.2430,12.5119,-0.2689
2025-11-27 00:00:00+00:00,12.2400,12.4406,-0.2006
2025-11-28 00:00:00+00:00,12.0759,12.3515,-0.2756
2025-11-29 00:00:00+00:00,12.0371,12.2423,-0.2052
2025-11-30 00:00:00+00:00,11.9438,12.1638,-0.2200
2025-12-01 00:00:00+00:00,11.9426,12.0555,-0.1129
2025-12-02 00:00:00+00:00,11.8297,11.9481,-0.1184
2025-12-03 00:00:00+00:00,11.7652,11.8878,-0.1226
2025-12-04 00:00:00+00:00,11.7632,11.8539,-0.0907
2025-12-05 00:00:00+00:00,11.6847,11.7704,-0.0857
2025-12-06 00:00:00+00:00,11.6389,11.6583,-0.0194
2025-12-07 00:00:00+00:00,11.6377,11.5400,0.0977
2025-12-08 00:00:00+00:00,11.6467,11.4152,0.2315
2025-12-09 00:00:00+00:00,11.6461,11.2983,0.3478
2025-12-10 00:00:00+00:00,11.5722,11.2204,0.3518
2025-12-11 00:00:00+00:00,11.4756,11.1710,0.3046
2025-12-12 00:00:00+00:00,11.4596,11.1182,0.3414
2025-12-13 00:00:00+00:00,11.4168,11.1192,0.2976
2025-12-14 00:00:00+00:00,11.3935,10.9769,0.4166
2025-12-15 00:00:00+00:00,11.3887,10.9071,0.4816
2025-12-16 00:00:00+00:00,11.2816,10.7210,0.5606
2025-12-17 00:00:00+00:00,11.2687,10.6830,0.5857
2025-12-18 00:00:00+00:00,11.2571,10.6730,0.5841
2025-12-19 00:00:00+00:00,11.2285,10.6795,0.5490
2025-12-20 00:00:00+00:00,11.1950,10.6572,0.5378
2025-12-21 00:00:00+00:00,11.1223,10.6119,0.5104
2025-12-22 00:00:00+00:00,11.1038,10.5833,0.5205
2025-12-23 00:00:00+00:00,11.0920,10.5473,0.5447
2025-12-24 00:00:00+00:00,10.9590,10.4879,0.4711
2025-12-25 00:00:00+00:00,10.9585,10.4593,0.4992
2025-12-26 00:00:00+00:00,10.8095,10.4402,0.3693
2025-12-27 00:00:00+00:00,10.6733,10.4094,0.2639
2025-12-28 00:00:00+00:00,10.5618,10.3642,0.1976
2025-12-29 00:00:00+00:00,10.5439,10.3615,0.1824
2025-12-30 00:00:00+00:00,10.4900,10.3790,0.1110
2025-12-31 00:00:00+00:00,10.3903,10.3454,0.0449
2026-01-01 00:00:00+00:00,10.3374,10.1631,0.1743
2026-01-02 00:00:00+00:00,10.1824,10.1401,0.0423
2026-01-03 00:00:00+00:00,10.0395,10.0855,-0.0460
2026-01-04 00:00:00+00:00,9.9501,10.0623,-0.1122
2026-01-05 00:00:00+00:00,9.8214,10.0171,-0.1957
2026-01-06 00:00:00+00:00,9.7137,9.9840,-0.2703
2026-01-07 00:00:00+00:00,9.6395,9.9166,-0.2771
2026-01-08 00:00:00+00:00,9.6461,9.8604,-0.2143
2026-01-09 00:00:00+00:00,9.6376,9.7757,-0.1381
2026-01-10 00:00:00+00:00,9.3736,9.7429,-0.3693
2026-01-11 00:00:00+00:00,9.3715,9.7183,-0.3468
2026-01-12 00:00:00+00:00,9.3688,9.6624,-0.2936
2026-01-13 00:00:00+00:00,9.2812,9.6391,-0.3579
2026-01-14 00:00:00+00:00,9.1860,9.6015,-0.4155
2026-01-15 00:00:00+00:00,9.1514,9.5726,-0.4212
2026-01-16 00:00:00+00:00,9.1417,9.5290,-0.3873
2026-01-17 00:00:00+00:00,9.1179,9.4413,-0.3234
2026-01-18 00:00:00+00:00,9.0873,9.3759,-0.2886
2026-01-19 00:00:00+00:00,9.1057,9.3542,-0.2485
2026-01-20 00:00:00+00:00,9.0611,9.3125,-0.2514
2026-01-21 00:00:00+00:00,9.0356,9.2821,-0.2465
2026-01-22 00:00:00+00:00,8.9930,9.2261,-0.2331
2026-01-23 00:00:00+00:00,8.9729,9.1722,-0.1993
2026-01-24 00:00:00+00:00,8.9691,9.1329,-0.1638
2026-01-25 00:00:00+00:00,8.9296,9.0917,-0.1621
2026-01-26 00:00:00+00:00,8.8821,9.1019,-0.2198
2026-01-27 00:00:00+00:00,8.8796,9.0843,-0.2047
2026-01-28 00:00:00+00:00,8.8649,9.0016,-0.1367
2026-01-29 00:00:00+00:00,8.8980,8.9679,-0.0699
2026-01-30 00:00:00+00:00,8.8750,9.0272,-0.1522
2026-01-31 00:00:00+00:00,8.8650,8.9814,-0.1164
2026-02-01 00:00:00+00:00,8.8470,8.9588,-0.1118
2026-02-02 00:00:00+00:00,8.7903,8.9492,-0.1589
2026-02-03 00:00:00+00:00,8.7588,8.8239,-0.0651
2026-02-04 00:00:00+00:00,8.7229,8.8257,-0.1028
2026-02-05 00:00:00+00:00,8.8017,8.9498,-0.1481
2026-02-06 00:00:00+00:00,8.7807,8.8718,-0.0911
2026-02-07 00:00:00+00:00,8.7949,8.8232,-0.0283
2026-02-08 00:00:00+00:00,8.7148,8.8151,-0.1003
2026-02-09 00:00:00+00:00,8.7438,8.7523,-0.0085
2026-02-10 00:00:00+00:00,8.5951,8.6975,-0.1024
2026-02-11 00:00:00+00:00,8.5846,8.6198,-0.0352
2026-02-12 00:00:00+00:00,8.6091,8.5906,0.0185
2026-02-13 00:00:00+00:00,8.7290,8.6164,0.1126
2026-02-14 00:00:00+00:00,8.7241,8.5634,0.1607
2026-02-15 00:00:00+00:00,8.7209,8.5576,0.1633
2026-02-16 00:00:00+00:00,8.7774,8.4999,0.2775
2026-02-17 00:00:00+00:00,8.7325,8.4899,0.2426
2026-02-18 00:00:00+00:00,8.7297,8.4971,0.2326
2026-02-19 00:00:00+00:00,8.7085,8.5152,0.1933
2026-02-20 00:00:00+00:00,8.6181,8.4581,0.1600
2026-02-21 00:00:00+00:00,8.7320,8.3927,0.3393
2026-02-22 00:00:00+00:00,8.7207,8.4095,0.3112
2026-02-23 00:00:00+00:00,8.6722,8.4707,0.2015
2026-02-24 00:00:00+00:00,8.4701,8.4832,-0.0131
2026-02-25 00:00:00+00:00,8.6896,8.4873,0.2023
2026-02-26 00:00:00+00:00,8.4257,8.5367,-0.1110
2026-02-27 00:00:00+00:00,8.4248,8.5787,-0.1539
2026-02-28 00:00:00+00:00,8.5691,8.5577,0.0114
2026-03-01 00:00:00+00:00,8.5734,8.5389,0.0345
2026-03-02 00:00:00+00:00,8.5892,8.4663,0.1229
2026-03-03 00:00:00+00:00,8.5949,8.3573,0.2376
2026-03-04 00:00:00+00:00,8.8053,8.3423,0.4630
2026-03-05 00:00:00+00:00,8.9082,8.3477,0.5605
2026-03-06 00:00:00+00:00,8.9096,8.3029,0.6067
2026-03-07 00:00:00+00:00,8.9179,8.2842,0.6337
2026-03-08 00:00:00+00:00,8.8373,8.2597,0.5776
2026-03-09 00:00:00+00:00,8.8254,8.2808,0.5446
2026-03-10 00:00:00+00:00,8.7676,8.2509,0.5167
2026-03-11 00:00:00+00:00,8.9202,8.1901,0.7301
2026-03-12 00:00:00+00:00,8.8112,8.2014,0.6098
2026-03-13 00:00:00+00:00,8.9097,8.1635,0.7462
2026-03-14 00:00:00+00:00,8.7948,8.1085,0.6863
2026-03-15 00:00:00+00:00,8.6925,8.0826,0.6099
2026-03-16 00:00:00+00:00,8.8113,8.1067,0.7046
2026-03-17 00:00:00+00:00,8.7411,8.2347,0.5064
2026-03-18 00:00:00+00:00,8.7795,8.2492,0.5303
2026-03-19 00:00:00+00:00,9.2738,8.3501,0.9237
2026-03-20 00:00:00+00:00,9.3593,8.2897,1.0696
2026-03-21 00:00:00+00:00,9.1713,8.2557,0.9156
2026-03-22 00:00:00+00:00,9.3063,8.2403,1.0660
2026-03-23 00:00:00+00:00,9.2332,8.3484,0.8848
2026-03-24 00:00:00+00:00,9.2347,8.4929,0.7418
2026-03-25 00:00:00+00:00,9.3065,8.5759,0.7306
2026-03-26 00:00:00+00:00,9.2319,8.6203,0.6116
2026-03-27 00:00:00+00:00,9.2249,8.7594,0.4655
2026-03-28 00:00:00+00:00,9.1522,8.8016,0.3506
2026-03-29 00:00:00+00:00,9.2907,8.7748,0.5159
2026-03-30 00:00:00+00:00,9.2133,8.7809,0.4324
2026-03-31 00:00:00+00:00,9.1957,8.7563,0.4394
2026-04-01 00:00:00+00:00,9.1582,8.7341,0.4241
2026-04-02 00:00:00+00:00,9.2246,8.7349,0.4897
2026-04-03 00:00:00+00:00,9.2087,8.8557,0.3530
2026-04-04 00:00:00+00:00,9.1251,8.8335,0.2916
2026-04-05 00:00:00+00:00,9.2621,8.8628,0.3993
2026-04-06 00:00:00+00:00,9.1790,8.8561,0.3229
2026-04-07 00:00:00+00:00,9.4768,8.9272,0.5496
2026-04-08 00:00:00+00:00,9.4372,8.8998,0.5374
2026-04-09 00:00:00+00:00,9.5134,8.9070,0.6064
2026-04-10 00:00:00+00:00,9.4085,8.9240,0.4845
2026-04-11 00:00:00+00:00,9.3909,8.9233,0.4676
2026-04-12 00:00:00+00:00,9.3892,8.9452,0.4440
2026-04-13 00:00:00+00:00,9.3888,8.9658,0.4230
2026-04-14 00:00:00+00:00,9.4582,9.0635,0.3947
2026-04-15 00:00:00+00:00,9.4620,9.1549,0.3071
2026-04-16 00:00:00+00:00,9.5278,9.2298,0.2980
2026-04-17 00:00:00+00:00,9.4947,9.1679,0.3268
2026-04-18 00:00:00+00:00,9.7042,9.2661,0.4381
2026-04-19 00:00:00+00:00,9.6876,9.2736,0.4140
2026-04-20 00:00:00+00:00,9.9441,9.3181,0.6260
2026-04-21 00:00:00+00:00,10.1164,9.3987,0.7177
2026-04-22 00:00:00+00:00,10.0834,9.5780,0.5054
2026-04-23 00:00:00+00:00,9.8967,9.5925,0.3042
2026-04-24 00:00:00+00:00,10.1667,9.5913,0.5754
2026-04-25 00:00:00+00:00,10.2988,9.6539,0.6449
2026-04-26 00:00:00+00:00,10.4165,9.7433,0.6732
2026-04-27 00:00:00+00:00,10.5186,9.7066,0.8120
2026-04-28 00:00:00+00:00,10.6231,9.6359,0.9872
2026-04-29 00:00:00+00:00,10.6389,9.7142,0.9247
2026-04-30 00:00:00+00:00,10.5856,9.6892,0.8964
2026-05-01 00:00:00+00:00,10.5961,9.8141,0.7820
2026-05-02 00:00:00+00:00,10.4966,9.9211,0.5755
2026-05-03 00:00:00+00:00,10.5126,9.9815,0.5311
2026-05-04 00:00:00+00:00,10.5371,10.0558,0.4813
2026-05-05 00:00:00+00:00,10.7770,10.1415,0.6355
2026-05-06 00:00:00+00:00,10.7079,10.1141,0.5938
2026-05-07 00:00:00+00:00,10.8603,10.2477,0.6126
2026-05-08 00:00:00+00:00,10.8798,10.2415,0.6383
2026-05-09 00:00:00+00:00,10.8885,10.2330,0.6555
2026-05-10 00:00:00+00:00,10.7739,10.3644,0.4095
2026-05-11 00:00:00+00:00,10.8772,10.4074,0.4698
2026-05-12 00:00:00+00:00,11.1625,10.6178,0.5447
2026-05-13 00:00:00+00:00,11.2635,10.6761,0.5874
2026-05-14 00:00:00+00:00,11.2318,10.7901,0.4417
2026-05-15 00:00:00+00:00,11.1680,10.8783,0.2897
2026-05-16 00:00:00+00:00,11.1744,10.9195,0.2549
2026-05-17 00:00:00+00:00,11.1655,11.0135,0.1520
2026-05-18 00:00:00+00:00,11.1726,11.0155,0.1571
2026-05-19 00:00:00+00:00,11.1889,11.1109,0.0780
2026-05-20 00:00:00+00:00,11.3403,11.1476,0.1927
2026-05-21 00:00:00+00:00,11.3024,11.3126,-0.0102
2026-05-22 00:00:00+00:00,11.4210,11.3432,0.0778
2026-05-23 00:00:00+00:00,11.4388,11.3647,0.0741
2026-05-24 00:00:00+00:00,11.8110,11.4000,0.4110
2026-05-25 00:00:00+00:00,12.0183,11.4849,0.5334
2026-05-26 00:00:00+00:00,13.2040,11.5451,1.6589
2026-05-27 00:00:00+00:00,13.4166,11.7787,1.6379
2026-05-28 00:00:00+00:00,13.1897,11.7372,1.4525
2026-05-29 00:00:00+00:00,13.0524,11.8112,1.2412
2026-05-30 00:00:00+00:00,12.4098,12.0358,0.3740
2026-05-31 00:00:00+00:00,12.6575,12.1496,0.5079
2026-06-01 00:00:00+00:00,12.6713,12.2879,0.3834
2026-06-02 00:00:00+00:00,12.8531,12.4130,0.4401
2026-06-03 00:00:00+00:00,13.1263,12.5052,0.6211
2026-06-04 00:00:00+00:00,13.0625,12.5006,0.5619
2026-06-05 00:00:00+00:00,13.0621,12.5862,0.4759
2026-06-06 00:00:00+00:00,13.0429,12.6408,0.4021
2026-06-07 00:00:00+00:00,13.1659,12.7866,0.3793
2026-06-08 00:00:00+00:00,13.1155,12.7226,0.3929
2026-06-09 00:00:00+00:00,13.1157,12.8391,0.2766
2026-06-10 00:00:00+00:00,13.1401,12.8305,0.3096
2026-06-11 00:00:00+00:00,13.1163,12.8563,0.2600
2026-06-12 00:00:00+00:00,13.1183,12.9671,0.1512
2026-06-13 00:00:00+00:00,13.1867,13.0674,0.1193
2026-06-14 00:00:00+00:00,13.3085,13.2383,0.0702
2026-06-15 00:00:00+00:00,13.5073,13.3410,0.1663
2026-06-16 00:00:00+00:00,13.4975,13.4469,0.0506
2026-06-17 00:00:00+00:00,13.5035,13.4746,0.0289
2026-06-18 00:00:00+00:00,13.5600,13.4919,0.0681
2026-06-19 00:00:00+00:00,13.6457,13.4941,0.1516
2026-06-20 00:00:00+00:00,13.7329,13.5405,0.1924
2026-06-21 00:00:00+00:00,14.0100,13.7438,0.2662
2026-06-22 00:00:00+00:00,14.3182,13.8240,0.4942
2026-06-23 00:00:00+00:00,15.0072,13.9294,1.0778
2026-06-24 00:00:00+00:00,15.6741,13.8715,1.8026
2026-06-25 00:00:00+00:00,15.9099,13.9800,1.9299
2026-06-26 00:00:00+00:00,16.2609,13.9705,2.2904
2026-06-27 00:00:00+00:00,15.7372,14.0667,1.6705
2026-06-28 00:00:00+00:00,15.7531,14.1181,1.6350
2026-06-29 00:00:00+00:00,15.5342,14.1470,1.3872
2026-06-30 00:00:00+00:00,15.4866,14.2335,1.2531
2026-07-01 00:00:00+00:00,15.4152,14.2683,1.1469
2026-07-02 00:00:00+00:00,15.1567,14.2762,0.8805
2026-07-03 00:00:00+00:00,15.4289,14.2960,1.1329
2026-07-04 00:00:00+00:00,15.1915,14.3162,0.8753
2026-07-05 00:00:00+00:00,15.3513,14.3524,0.9989
2026-07-06 00:00:00+00:00,15.2237,14.3854,0.8383
2026-07-07 00:00:00+00:00,15.2318,14.3966,0.8352
2026-07-08 00:00:00+00:00,15.8222,14.5716,1.2506
2026-07-09 00:00:00+00:00,15.8318,14.6718,1.1600
2026-07-10 00:00:00+00:00,16.4502,14.7831,1.6671
2026-07-11 00:00:00+00:00,16.8691,14.8795,1.9896
2026-07-12 00:00:00+00:00,16.9580,14.9390,2.0190
2026-07-13 00:00:00+00:00,16.7950,14.9531,1.8419
2026-07-14 00:00:00+00:00,16.7284,15.0423,1.6861
2026-07-15 00:00:00+00:00,16.8257,15.1472,1.6785
2026-07-16 00:00:00+00:00,16.9340,15.1940,1.7400
2026-07-17 00:00:00+00:00,16.9962,15.3246,1.6716
2026-07-18 00:00:00+00:00,16.9923,15.4574,1.5349
2026-07-19 00:00:00+00:00,16.8700,15.5168,1.3532
2026-07-20 00:00:00+00:00,16.9810,15.6833,1.2977
2026-07-21 00:00:00+00:00,16.9623,15.7071,1.2552
2026-07-22 00:00:00+00:00,16.9566,15.7074,1.2492
2026-07-23 00:00:00+00:00,16.5086,15.7769,0.7317
2026-07-24 00:00:00+00:00,16.2136,15.8215,0.3921
2026-07-25 00:00:00+00:00,17.1089,15.8009,1.3080
2026-07-26 00:00:00+00:00,17.0748,15.8042,1.2706
2026-07-27 00:00:00+00:00,17.0672,15.8305,1.2367
2026-07-28 00:00:00+00:00,17.0423,15.5786,1.4637
2026-07-29 00:00:00+00:00,16.9417,15.0131,1.9286
2026-07-30 00:00:00+00:00,16.9346,14.9415,1.9931
2026-07-31 00:00:00+00:00,17.0237,14.8769,2.1468
2026-08-01 00:00:00+00:00,16.9606,15.1279,1.8327
2026-08-02 00:00:00+00:00,16.9450,15.3379,1.6071
2026-08-03 00:00:00+00:00,17.0593,15.3112,1.7481
2026-08-04 00:00:00+00:00,17.0488,15.3187,1.7301
2026-08-05 00:00:00+00:00,17.1231,15.5810,1.5421
2026-08-06 00:00:00+00:00,17.1341,15.8456,1.2885
2026-08-07 00:00:00+00:00,17.0047,15.7746,1.2301
2026-08-08 00:00:00+00:00,17.1477,15.8986,1.2491
2026-08-09 00:00:00+00:00,17.2795,15.9586,1.3209
2026-08-10 00:00:00+00:00,17.4095,16.0769,1.3326
2026-08-11 00:00:00+00:00,17.3748,16.1913,1.1835
2026-08-12 00:00:00+00:00,17.5927,16.2615,1.3312
2026-08-13 00:00:00+00:00,17.7199,16.3278,1.3921
2026-08-14 00:00:00+00:00,17.7437,16.3522,1.3915
2026-08-15 00:00:00+00:00,17.7540,16.3089,1.4451
2026-08-16 00:00:00+00:00,17.6586,16.3967,1.2619
2026-08-17 00:00:00+00:00,17.5831,16.3843,1.1988
2026-08-18 00:00:00+00:00,17.4963,16.3394,1.1569
2026-08-19 00:00:00+00:00,17.7624,16.3301,1.4323
2026-08-20 00:00:00+00:00,17.6822,16.3749,1.3073
2026-08-21 00:00:00+00:00,17.5492,16.3601,1.1891
2026-08-22 00:00:00+00:00,17.3040,16.4075,0.8965
2026-08-23 00:00:00+00:00,17.4232,16.3818,1.0414
2026-08-24 00:00:00+00:00,17.5105,16.4017,1.1088
2026-08-25 00:00:00+00:00,17.4837,16.5158,0.9679
2026-08-26 00:00:00+00:00,17.4735,16.5510,0.9225
