date,latitude,longitude,sst_c
1934-08-16T12:00:00+00:00,52.5000,-4.5000,15.2930
1934-08-16T12:00:00+00:00,51.5000,-6.5000,15.8454
1934-08-16T12:00:00+00:00,51.5000,-5.5000,15.7373
1934-08-16T12:00:00+00:00,51.5000,-4.5000,15.8085
1934-08-16T12:00:00+00:00,51.5000,-3.5000,16.1909
1934-09-16T00:00:00+00:00,53.5000,-5.5000,14.6171
1934-09-16T00:00:00+00:00,53.5000,-4.5000,14.7260
1934-09-16T00:00:00+00:00,53.5000,-3.5000,14.8404
1934-09-16T00:00:00+00:00,52.5000,-6.5000,14.9571
1934-09-16T00:00:00+00:00,52.5000,-5.5000,14.8163
1934-09-16T00:00:00+00:00,52.5000,-4.5000,14.9352
1934-09-16T00:00:00+00:00,51.5000,-6.5000,15.1083
1934-09-16T00:00:00+00:00,51.5000,-5.5000,15.1123
1934-09-16T00:00:00+00:00,51.5000,-4.5000,15.3062
1934-09-16T00:00:00+00:00,51.5000,-3.5000,15.8166
1934-10-16T12:00:00+00:00,53.5000,-5.5000,13.5530
1934-10-16T12:00:00+00:00,53.5000,-4.5000,13.5937
1934-10-16T12:00:00+00:00,53.5000,-3.5000,13.6679
1934-10-16T12:00:00+00:00,52.5000,-6.5000,13.6006
1934-10-16T12:00:00+00:00,52.5000,-5.5000,13.6026
1934-10-16T12:00:00+00:00,52.5000,-4.5000,13.6847
1934-10-16T12:00:00+00:00,51.5000,-6.5000,13.6549
1934-10-16T12:00:00+00:00,51.5000,-5.5000,13.7493
1934-10-16T12:00:00+00:00,51.5000,-4.5000,13.9128
1934-10-16T12:00:00+00:00,51.5000,-3.5000,14.2456
1934-11-16T00:00:00+00:00,53.5000,-5.5000,11.4606
1934-11-16T00:00:00+00:00,53.5000,-4.5000,11.4135
1934-11-16T00:00:00+00:00,53.5000,-3.5000,11.3290
1934-11-16T00:00:00+00:00,52.5000,-6.5000,11.6408
1934-11-16T00:00:00+00:00,52.5000,-5.5000,11.5836
1934-11-16T00:00:00+00:00,52.5000,-4.5000,11.5869
1934-11-16T00:00:00+00:00,51.5000,-6.5000,11.7017
1934-11-16T00:00:00+00:00,51.5000,-5.5000,11.7780
1934-11-16T00:00:00+00:00,51.5000,-4.5000,11.8583
1934-11-16T00:00:00+00:00,51.5000,-3.5000,12.0890
1934-12-16T12:00:00+00:00,53.5000,-5.5000,10.8744
1934-12-16T12:00:00+00:00,53.5000,-4.5000,10.8208
1934-12-16T12:00:00+00:00,53.5000,-3.5000,10.6958
1934-12-16T12:00:00+00:00,52.5000,-6.5000,11.2627
1934-12-16T12:00:00+00:00,52.5000,-5.5000,11.0651
1934-12-16T12:00:00+00:00,52.5000,-4.5000,11.0510
1934-12-16T12:00:00+00:00,51.5000,-6.5000,11.3809
1934-12-16T12:00:00+00:00,51.5000,-5.5000,11.3567
1934-12-16T12:00:00+00:00,51.5000,-4.5000,11.4145
1934-12-16T12:00:00+00:00,51.5000,-3.5000,11.7817
1935-01-16T12:00:00+00:00,53.5000,-5.5000,9.5880
1935-01-16T12:00:00+00:00,53.5000,-4.5000,9.5260
1935-01-16T12:00:00+00:00,53.5000,-3.5000,9.3154
1935-01-16T12:00:00+00:00,52.5000,-6.5000,10.2834
1935-01-16T12:00:00+00:00,52.5000,-5.5000,9.9272
1935-01-16T12:00:00+00:00,52.5000,-4.5000,9.8596
1935-01-16T12:00:00+00:00,51.5000,-6.5000,10.4598
1935-01-16T12:00:00+00:00,51.5000,-5.5000,10.3041
1935-01-16T12:00:00+00:00,51.5000,-4.5000,10.2641
1935-01-16T12:00:00+00:00,51.5000,-3.5000,10.6260
1935-02-15T00:00:00+00:00,53.5000,-5.5000,8.8835
1935-02-15T00:00:00+00:00,53.5000,-4.5000,8.7325
1935-02-15T00:00:00+00:00,53.5000,-3.5000,8.4158
1935-02-15T00:00:00+00:00,52.5000,-6.5000,9.6737
1935-02-15T00:00:00+00:00,52.5000,-5.5000,9.2306
1935-02-15T00:00:00+00:00,52.5000,-4.5000,9.0943
1935-02-15T00:00:00+00:00,51.5000,-6.5000,9.9046
1935-02-15T00:00:00+00:00,51.5000,-5.5000,9.6878
1935-02-15T00:00:00+00:00,51.5000,-4.5000,9.5498
1935-02-15T00:00:00+00:00,51.5000,-3.5000,9.7789
1935-03-16T12:00:00+00:00,53.5000,-5.5000,7.9817
1935-03-16T12:00:00+00:00,53.5000,-4.5000,7.9389
1935-03-16T12:00:00+00:00,53.5000,-3.5000,7.8186
1935-03-16T12:00:00+00:00,52.5000,-6.5000,8.7974
1935-03-16T12:00:00+00:00,52.5000,-5.5000,8.3428
1935-03-16T12:00:00+00:00,52.5000,-4.5000,8.2642
1935-03-16T12:00:00+00:00,51.5000,-6.5000,9.0538
1935-03-16T12:00:00+00:00,51.5000,-5.5000,8.8230
1935-03-16T12:00:00+00:00,51.5000,-4.5000,8.7529
1935-03-16T12:00:00+00:00,51.5000,-3.5000,9.1414
1935-04-16T00:00:00+00:00,53.5000,-5.5000,8.8320
1935-04-16T00:00:00+00:00,53.5000,-4.5000,8.7991
1935-04-16T00:00:00+00:00,53.5000,-3.5000,8.6897
1935-04-16T00:00:00+00:00,52.5000,-6.5000,9.5535
1935-04-16T00:00:00+00:00,52.5000,-5.5000,9.1699
1935-04-16T00:00:00+00:00,52.5000,-4.5000,9.1019
1935-04-16T00:00:00+00:00,51.5000,-6.5000,9.7906
1935-04-16T00:00:00+00:00,51.5000,-5.5000,9.6064
1935-04-16T00:00:00+00:00,51.5000,-4.5000,9.5297
1935-04-16T00:00:00+00:00,51.5000,-3.5000,9.7632
1935-05-16T12:00:00+00:00,53.5000,-5.5000,10.0987
1935-05-16T12:00:00+00:00,53.5000,-4.5000,10.0838
1935-05-16T12:00:00+00:00,53.5000,-3.5000,9.9896
1935-05-16T12:00:00+00:00,52.5000,-6.5000,10.7959
1935-05-16T12:00:00+00:00,52.5000,-5.5000,10.4453
1935-05-16T12:00:00+00:00,52.5000,-4.5000,10.4123
1935-05-16T12:00:00+00:00,51.5000,-6.5000,11.0160
1935-05-16T12:00:00+00:00,51.5000,-5.5000,10.8790
1935-05-16T12:00:00+00:00,51.5000,-4.5000,10.8473
1935-05-16T12:00:00+00:00,51.5000,-3.5000,11.0489
1935-06-16T00:00:00+00:00,53.5000,-5.5000,11.2519
1935-06-16T00:00:00+00:00,53.5000,-4.5000,11.2424
1935-06-16T00:00:00+00:00,53.5000,-3.5000,11.2338
1935-06-16T00:00:00+00:00,52.5000,-6.5000,12.0218
1935-06-16T00:00:00+00:00,52.5000,-5.5000,11.6150
1935-06-16T00:00:00+00:00,52.5000,-4.5000,11.5636
1935-06-16T00:00:00+00:00,51.5000,-6.5000,12.2742
1935-06-16T00:00:00+00:00,51.5000,-5.5000,12.1253
1935-06-16T00:00:00+00:00,51.5000,-4.5000,12.0502
1935-06-16T00:00:00+00:00,51.5000,-3.5000,12.1582
1935-07-16T12:00:00+00:00,53.5000,-5.5000,13.6359
1935-07-16T12:00:00+00:00,53.5000,-4.5000,13.7247
1935-07-16T12:00:00+00:00,53.5000,-3.5000,13.7595
1935-07-16T12:00:00+00:00,52.5000,-6.5000,14.5955
1935-07-16T12:00:00+00:00,52.5000,-5.5000,14.1237
1935-07-16T12:00:00+00:00,52.5000,-4.5000,14.1728
1935-07-16T12:00:00+00:00,51.5000,-6.5000,14.8982
1935-07-16T12:00:00+00:00,51.5000,-5.5000,14.7376
1935-07-16T12:00:00+00:00,51.5000,-4.5000,14.8073
1935-07-16T12:00:00+00:00,51.5000,-3.5000,15.2762
1935-08-16T12:00:00+00:00,53.5000,-5.5000,14.8037
1935-08-16T12:00:00+00:00,53.5000,-4.5000,14.8817
1935-08-16T12:00:00+00:00,53.5000,-3.5000,14.7839
1935-08-16T12:00:00+00:00,52.5000,-6.5000,15.6752
1935-08-16T12:00:00+00:00,52.5000,-5.5000,15.3312
1935-08-16T12:00:00+00:00,52.5000,-4.5000,15.3847
1935-08-16T12:00:00+00:00,51.5000,-6.5000,15.9364
1935-08-16T12:00:00+00:00,51.5000,-5.5000,15.8283
1935-08-16T12:00:00+00:00,51.5000,-4.5000,15.9005
1935-08-16T12:00:00+00:00,51.5000,-3.5000,16.2853
1935-09-16T00:00:00+00:00,53.5000,-5.5000,14.3578
1935-09-16T00:00:00+00:00,53.5000,-4.5000,14.4304
1935-09-16T00:00:00+00:00,53.5000,-3.5000,14.4602
1935-09-16T00:00:00+00:00,52.5000,-6.5000,14.7784
1935-09-16T00:00:00+00:00,52.5000,-5.5000,14.6376
1935-09-16T00:00:00+00:00,52.5000,-4.5000,14.7039
1935-09-16T00:00:00+00:00,51.5000,-6.5000,14.9297
1935-09-16T00:00:00+00:00,51.5000,-5.5000,14.9337
1935-09-16T00:00:00+00:00,51.5000,-4.5000,15.0486
1935-09-16T00:00:00+00:00,51.5000,-3.5000,15.3749
1935-10-16T12:00:00+00:00,53.5000,-5.5000,13.1753
1935-10-16T12:00:00+00:00,53.5000,-4.5000,13.2427
1935-10-16T12:00:00+00:00,53.5000,-3.5000,13.3326
1935-10-16T12:00:00+00:00,52.5000,-6.5000,13.2806
1935-10-16T12:00:00+00:00,52.5000,-5.5000,13.2826
1935-10-16T12:00:00+00:00,52.5000,-4.5000,13.3679
1935-10-16T12:00:00+00:00,51.5000,-6.5000,13.3349
1935-10-16T12:00:00+00:00,51.5000,-5.5000,13.4293
1935-10-16T12:00:00+00:00,51.5000,-4.5000,13.5977
1935-10-16T12:00:00+00:00,51.5000,-3.5000,13.9419
1935-11-16T00:00:00+00:00,53.5000,-5.5000,11.3291
1935-11-16T00:00:00+00:00,53.5000,-4.5000,11.4081
1935-11-16T00:00:00+00:00,53.5000,-3.5000,11.5180
1935-11-16T00:00:00+00:00,52.5000,-6.5000,11.4725
1935-11-16T00:00:00+00:00,52.5000,-5.5000,11.4153
1935-11-16T00:00:00+00:00,52.5000,-4.5000,11.5288
1935-11-16T00:00:00+00:00,51.5000,-6.5000,11.5334
1935-11-16T00:00:00+00:00,51.5000,-5.5000,11.6096
1935-11-16T00:00:00+00:00,51.5000,-4.5000,11.8552
1935-11-16T00:00:00+00:00,51.5000,-3.5000,12.4717
1935-12-16T12:00:00+00:00,53.5000,-5.5000,9.9995
1935-12-16T12:00:00+00:00,53.5000,-4.5000,9.9149
1935-12-16T12:00:00+00:00,53.5000,-3.5000,9.8034
1935-12-16T12:00:00+00:00,52.5000,-6.5000,10.3372
1935-12-16T12:00:00+00:00,52.5000,-5.5000,10.1396
1935-12-16T12:00:00+00:00,52.5000,-4.5000,10.0976
1935-12-16T12:00:00+00:00,51.5000,-6.5000,10.4554
1935-12-16T12:00:00+00:00,51.5000,-5.5000,10.4313
1935-12-16T12:00:00+00:00,51.5000,-4.5000,10.4472
1935-12-16T12:00:00+00:00,51.5000,-3.5000,10.7169
1936-01-16T12:00:00+00:00,53.5000,-5.5000,8.8778
1936-01-16T12:00:00+00:00,53.5000,-4.5000,8.8365
1936-01-16T12:00:00+00:00,53.5000,-3.5000,8.6593
1936-01-16T12:00:00+00:00,52.5000,-6.5000,9.6125
1936-01-16T12:00:00+00:00,52.5000,-5.5000,9.2563
1936-01-16T12:00:00+00:00,52.5000,-4.5000,9.1834
1936-01-16T12:00:00+00:00,51.5000,-6.5000,9.7889
1936-01-16T12:00:00+00:00,51.5000,-5.5000,9.6331
1936-01-16T12:00:00+00:00,51.5000,-4.5000,9.5853
1936-01-16T12:00:00+00:00,51.5000,-3.5000,9.9288
1936-02-15T12:00:00+00:00,53.5000,-5.5000,8.1482
1936-02-15T12:00:00+00:00,53.5000,-4.5000,8.0386
1936-02-15T12:00:00+00:00,53.5000,-3.5000,7.7263
1936-02-15T12:00:00+00:00,52.5000,-6.5000,9.0687
1936-02-15T12:00:00+00:00,52.5000,-5.5000,8.6255
1936-02-15T12:00:00+00:00,52.5000,-4.5000,8.4840
1936-02-15T12:00:00+00:00,51.5000,-6.5000,9.2995
1936-02-15T12:00:00+00:00,51.5000,-5.5000,9.0827
1936-02-15T12:00:00+00:00,51.5000,-4.5000,8.9369
1936-02-15T12:00:00+00:00,51.5000,-3.5000,9.1476
1936-03-16T12:00:00+00:00,53.5000,-5.5000,7.9731
1936-03-16T12:00:00+00:00,53.5000,-4.5000,7.9161
1936-03-16T12:00:00+00:00,53.5000,-3.5000,7.6181
1936-03-16T12:00:00+00:00,52.5000,-6.5000,8.8920
1936-03-16T12:00:00+00:00,52.5000,-5.5000,8.4374
1936-03-16T12:00:00+00:00,52.5000,-4.5000,8.3749
1936-03-16T12:00:00+00:00,51.5000,-6.5000,9.1483
1936-03-16T12:00:00+00:00,51.5000,-5.5000,8.9175
1936-03-16T12:00:00+00:00,51.5000,-4.5000,8.8716
1936-03-16T12:00:00+00:00,51.5000,-3.5000,9.3163
1936-04-16T00:00:00+00:00,53.5000,-5.5000,8.4108
1936-04-16T00:00:00+00:00,53.5000,-4.5000,8.3953
1936-04-16T00:00:00+00:00,53.5000,-3.5000,8.3143
1936-04-16T00:00:00+00:00,52.5000,-6.5000,9.0655
1936-04-16T00:00:00+00:00,52.5000,-5.5000,8.6819
1936-04-16T00:00:00+00:00,52.5000,-4.5000,8.6591
1936-04-16T00:00:00+00:00,51.5000,-6.5000,9.3026
1936-04-16T00:00:00+00:00,51.5000,-5.5000,9.1184
1936-04-16T00:00:00+00:00,51.5000,-4.5000,9.1095
1936-04-16T00:00:00+00:00,51.5000,-3.5000,9.5012
1936-05-16T12:00:00+00:00,53.5000,-5.5000,9.7490
1936-05-16T12:00:00+00:00,53.5000,-4.5000,9.7754
1936-05-16T12:00:00+00:00,53.5000,-3.5000,9.7817
1936-05-16T12:00:00+00:00,52.5000,-6.5000,10.4089
1936-05-16T12:00:00+00:00,52.5000,-5.5000,10.0583
1936-05-16T12:00:00+00:00,52.5000,-4.5000,10.0556
1936-05-16T12:00:00+00:00,51.5000,-6.5000,10.6290
1936-05-16T12:00:00+00:00,51.5000,-5.5000,10.4920
1936-05-16T12:00:00+00:00,51.5000,-4.5000,10.5057
1936-05-16T12:00:00+00:00,51.5000,-3.5000,10.8135
1936-06-16T00:00:00+00:00,53.5000,-5.5000,11.9329
1936-06-16T00:00:00+00:00,53.5000,-4.5000,11.9378
1936-06-16T00:00:00+00:00,53.5000,-3.5000,11.9100
1936-06-16T00:00:00+00:00,52.5000,-6.5000,12.7301
1936-06-16T00:00:00+00:00,52.5000,-5.5000,12.3233
1936-06-16T00:00:00+00:00,52.5000,-4.5000,12.2895
1936-06-16T00:00:00+00:00,51.5000,-6.5000,12.9825
1936-06-16T00:00:00+00:00,51.5000,-5.5000,12.8335
1936-06-16T00:00:00+00:00,51.5000,-4.5000,12.7849
1936-06-16T00:00:00+00:00,51.5000,-3.5000,12.9545
1936-07-16T12:00:00+00:00,53.5000,-5.5000,13.8233
1936-07-16T12:00:00+00:00,53.5000,-4.5000,13.9061
1936-07-16T12:00:00+00:00,53.5000,-3.5000,14.0172
1936-07-16T12:00:00+00:00,52.5000,-6.5000,14.7300
1936-07-16T12:00:00+00:00,52.5000,-5.5000,14.2582
1936-07-16T12:00:00+00:00,52.5000,-4.5000,14.2865
1936-07-16T12:00:00+00:00,51.5000,-6.5000,15.0327
1936-07-16T12:00:00+00:00,51.5000,-5.5000,14.8721
1936-07-16T12:00:00+00:00,51.5000,-4.5000,14.9105
1936-07-16T12:00:00+00:00,51.5000,-3.5000,15.3063
1936-08-16T12:00:00+00:00,53.5000,-5.5000,14.6480
1936-08-16T12:00:00+00:00,53.5000,-4.5000,14.7199
1936-08-16T12:00:00+00:00,53.5000,-3.5000,14.7420
1936-08-16T12:00:00+00:00,52.5000,-6.5000,15.3972
1936-08-16T12:00:00+00:00,52.5000,-5.5000,15.0532
1936-08-16T12:00:00+00:00,52.5000,-4.5000,15.0986
1936-08-16T12:00:00+00:00,51.5000,-6.5000,15.6584
1936-08-16T12:00:00+00:00,51.5000,-5.5000,15.5503
1936-08-16T12:00:00+00:00,51.5000,-4.5000,15.6105
1936-08-16T12:00:00+00:00,51.5000,-3.5000,15.9672
1936-09-16T00:00:00+00:00,53.5000,-5.5000,15.4426
1936-09-16T00:00:00+00:00,53.5000,-4.5000,15.4348
1936-09-16T00:00:00+00:00,53.5000,-3.5000,15.3281
1936-09-16T00:00:00+00:00,52.5000,-6.5000,15.8555
1936-09-16T00:00:00+00:00,52.5000,-5.5000,15.7147
1936-09-16T00:00:00+00:00,52.5000,-4.5000,15.7325
1936-09-16T00:00:00+00:00,51.5000,-6.5000,16.0067
1936-09-16T00:00:00+00:00,51.5000,-5.5000,16.0107
1936-09-16T00:00:00+00:00,51.5000,-4.5000,16.0530
1936-09-16T00:00:00+00:00,51.5000,-3.5000,16.2097
1936-10-16T12:00:00+00:00,53.5000,-5.5000,13.9680
1936-10-16T12:00:00+00:00,53.5000,-4.5000,13.9400
1936-10-16T12:00:00+00:00,53.5000,-3.5000,13.8584
1936-10-16T12:00:00+00:00,52.5000,-6.5000,14.1156
1936-10-16T12:00:00+00:00,52.5000,-5.5000,14.1176
1936-10-16T12:00:00+00:00,52.5000,-4.5000,14.1244
1936-10-16T12:00:00+00:00,51.5000,-6.5000,14.1699
1936-10-16T12:00:00+00:00,51.5000,-5.5000,14.2643
1936-10-16T12:00:00+00:00,51.5000,-4.5000,14.3150
1936-10-16T12:00:00+00:00,51.5000,-3.5000,14.3844
1936-11-16T00:00:00+00:00,53.5000,-5.5000,11.5936
1936-11-16T00:00:00+00:00,53.5000,-4.5000,11.5716
1936-11-16T00:00:00+00:00,53.5000,-3.5000,11.5595
1936-11-16T00:00:00+00:00,52.5000,-6.5000,11.7335
1936-11-16T00:00:00+00:00,52.5000,-5.5000,11.6763
1936-11-16T00:00:00+00:00,52.5000,-4.5000,11.7012
1936-11-16T00:00:00+00:00,51.5000,-6.5000,11.7944
1936-11-16T00:00:00+00:00,51.5000,-5.5000,11.8706
1936-11-16T00:00:00+00:00,51.5000,-4.5000,11.9833
1936-11-16T00:00:00+00:00,51.5000,-3.5000,12.2897
1936-12-16T12:00:00+00:00,53.5000,-5.5000,10.1634
1936-12-16T12:00:00+00:00,53.5000,-4.5000,10.0755
1936-12-16T12:00:00+00:00,53.5000,-3.5000,9.8891
1936-12-16T12:00:00+00:00,52.5000,-6.5000,10.5787
1936-12-16T12:00:00+00:00,52.5000,-5.5000,10.3811
1936-12-16T12:00:00+00:00,52.5000,-4.5000,10.3328
1936-12-16T12:00:00+00:00,51.5000,-6.5000,10.6969
1936-12-16T12:00:00+00:00,51.5000,-5.5000,10.6727
1936-12-16T12:00:00+00:00,51.5000,-4.5000,10.6792
1936-12-16T12:00:00+00:00,51.5000,-3.5000,10.9267
1937-01-16T12:00:00+00:00,53.5000,-5.5000,9.3255
1937-01-16T12:00:00+00:00,53.5000,-4.5000,9.2804
1937-01-16T12:00:00+00:00,53.5000,-3.5000,9.1037
1937-01-16T12:00:00+00:00,52.5000,-6.5000,10.0452
1937-01-16T12:00:00+00:00,52.5000,-5.5000,9.6889
1937-01-16T12:00:00+00:00,52.5000,-4.5000,9.6174
1937-01-16T12:00:00+00:00,51.5000,-6.5000,10.2215
1937-01-16T12:00:00+00:00,51.5000,-5.5000,10.0658
1937-01-16T12:00:00+00:00,51.5000,-4.5000,10.0201
1937-01-16T12:00:00+00:00,51.5000,-3.5000,10.3685
1937-02-15T00:00:00+00:00,53.5000,-5.5000,8.3844
1937-02-15T00:00:00+00:00,53.5000,-4.5000,8.2856
1937-02-15T00:00:00+00:00,53.5000,-3.5000,7.9594
1937-02-15T00:00:00+00:00,52.5000,-6.5000,9.3403
1937-02-15T00:00:00+00:00,52.5000,-5.5000,8.8971
1937-02-15T00:00:00+00:00,52.5000,-4.5000,8.7611
1937-02-15T00:00:00+00:00,51.5000,-6.5000,9.5711
1937-02-15T00:00:00+00:00,51.5000,-5.5000,9.3543
1937-02-15T00:00:00+00:00,51.5000,-4.5000,9.2167
1937-02-15T00:00:00+00:00,51.5000,-3.5000,9.4464
1937-03-16T12:00:00+00:00,53.5000,-5.5000,7.6230
1937-03-16T12:00:00+00:00,53.5000,-4.5000,7.5267
1937-03-16T12:00:00+00:00,53.5000,-3.5000,7.0905
1937-03-16T12:00:00+00:00,52.5000,-6.5000,8.6712
1937-03-16T12:00:00+00:00,52.5000,-5.5000,8.2166
1937-03-16T12:00:00+00:00,52.5000,-4.5000,8.0995
1937-03-16T12:00:00+00:00,51.5000,-6.5000,8.9276
1937-03-16T12:00:00+00:00,51.5000,-5.5000,8.6968
1937-03-16T12:00:00+00:00,51.5000,-4.5000,8.5689
1937-03-16T12:00:00+00:00,51.5000,-3.5000,8.8224
1937-04-16T00:00:00+00:00,53.5000,-5.5000,8.5066
1937-04-16T00:00:00+00:00,53.5000,-4.5000,8.4985
1937-04-16T00:00:00+00:00,53.5000,-3.5000,8.3124
1937-04-16T00:00:00+00:00,52.5000,-6.5000,9.2905
1937-04-16T00:00:00+00:00,52.5000,-5.5000,8.9069
1937-04-16T00:00:00+00:00,52.5000,-4.5000,8.8834
1937-04-16T00:00:00+00:00,51.5000,-6.5000,9.5276
1937-04-16T00:00:00+00:00,51.5000,-5.5000,9.3434
1937-04-16T00:00:00+00:00,51.5000,-4.5000,9.3334
1937-04-16T00:00:00+00:00,51.5000,-3.5000,9.7226
1937-05-16T12:00:00+00:00,53.5000,-5.5000,10.0235
1937-05-16T12:00:00+00:00,53.5000,-4.5000,10.1043
1937-05-16T12:00:00+00:00,53.5000,-3.5000,10.0654
1937-05-16T12:00:00+00:00,52.5000,-6.5000,10.8219
1937-05-16T12:00:00+00:00,52.5000,-5.5000,10.4713
1937-05-16T12:00:00+00:00,52.5000,-4.5000,10.5038
1937-05-16T12:00:00+00:00,51.5000,-6.5000,11.0420
1937-05-16T12:00:00+00:00,51.5000,-5.5000,10.9050
1937-05-16T12:00:00+00:00,51.5000,-4.5000,10.9715
1937-05-16T12:00:00+00:00,51.5000,-3.5000,11.4022
1937-06-16T00:00:00+00:00,53.5000,-5.5000,12.0130
1937-06-16T00:00:00+00:00,53.5000,-4.5000,12.1072
1937-06-16T00:00:00+00:00,53.5000,-3.5000,12.1301
1937-06-16T00:00:00+00:00,52.5000,-6.5000,12.9248
1937-06-16T00:00:00+00:00,52.5000,-5.5000,12.5180
1937-06-16T00:00:00+00:00,52.5000,-4.5000,12.5355
1937-06-16T00:00:00+00:00,51.5000,-6.5000,13.1772
1937-06-16T00:00:00+00:00,51.5000,-5.5000,13.0283
1937-06-16T00:00:00+00:00,51.5000,-4.5000,13.0565
1937-06-16T00:00:00+00:00,51.5000,-3.5000,13.4056
1937-07-16T12:00:00+00:00,53.5000,-5.5000,13.9679
1937-07-16T12:00:00+00:00,53.5000,-4.5000,14.0249
1937-07-16T12:00:00+00:00,53.5000,-3.5000,13.8735
1937-07-16T12:00:00+00:00,52.5000,-6.5000,15.0974
1937-07-16T12:00:00+00:00,52.5000,-5.5000,14.6256
1937-07-16T12:00:00+00:00,52.5000,-4.5000,14.6352
1937-07-16T12:00:00+00:00,51.5000,-6.5000,15.4001
1937-07-16T12:00:00+00:00,51.5000,-5.5000,15.2395
1937-07-16T12:00:00+00:00,51.5000,-4.5000,15.2498
1937-07-16T12:00:00+00:00,51.5000,-3.5000,15.5801
1937-08-16T12:00:00+00:00,53.5000,-5.5000,15.6779
1937-08-16T12:00:00+00:00,53.5000,-4.5000,15.6806
1937-08-16T12:00:00+00:00,53.5000,-3.5000,15.3903
1937-08-16T12:00:00+00:00,52.5000,-6.5000,16.6481
1937-08-16T12:00:00+00:00,52.5000,-5.5000,16.3040
1937-08-16T12:00:00+00:00,52.5000,-4.5000,16.2915
1937-08-16T12:00:00+00:00,51.5000,-6.5000,16.9093
1937-08-16T12:00:00+00:00,51.5000,-5.5000,16.8012
1937-08-16T12:00:00+00:00,51.5000,-4.5000,16.7743
1937-08-16T12:00:00+00:00,51.5000,-3.5000,16.9279
1937-09-16T00:00:00+00:00,53.5000,-5.5000,14.6679
1937-09-16T00:00:00+00:00,53.5000,-4.5000,14.7527
1937-09-16T00:00:00+00:00,53.5000,-3.5000,14.7731
1937-09-16T00:00:00+00:00,52.5000,-6.5000,15.1075
1937-09-16T00:00:00+00:00,52.5000,-5.5000,14.9667
1937-09-16T00:00:00+00:00,52.5000,-4.5000,15.0466
1937-09-16T00:00:00+00:00,51.5000,-6.5000,15.2587
1937-09-16T00:00:00+00:00,51.5000,-5.5000,15.2627
1937-09-16T00:00:00+00:00,51.5000,-4.5000,15.3982
1937-09-16T00:00:00+00:00,51.5000,-3.5000,15.7723
1937-10-16T12:00:00+00:00,53.5000,-5.5000,13.7714
1937-10-16T12:00:00+00:00,53.5000,-4.5000,13.8666
1937-10-16T12:00:00+00:00,53.5000,-3.5000,13.9517
1937-10-16T12:00:00+00:00,52.5000,-6.5000,13.9358
1937-10-16T12:00:00+00:00,52.5000,-5.5000,13.9379
1937-10-16T12:00:00+00:00,52.5000,-4.5000,14.0379
1937-10-16T12:00:00+00:00,51.5000,-6.5000,13.9902
1937-10-16T12:00:00+00:00,51.5000,-5.5000,14.0846
1937-10-16T12:00:00+00:00,51.5000,-4.5000,14.2750
1937-10-16T12:00:00+00:00,51.5000,-3.5000,14.6706
1937-11-16T00:00:00+00:00,53.5000,-5.5000,12.2439
1937-11-16T00:00:00+00:00,53.5000,-4.5000,12.2684
1937-11-16T00:00:00+00:00,53.5000,-3.5000,12.2115
1937-11-16T00:00:00+00:00,52.5000,-6.5000,12.4815
1937-11-16T00:00:00+00:00,52.5000,-5.5000,12.4243
1937-11-16T00:00:00+00:00,52.5000,-4.5000,12.4925
1937-11-16T00:00:00+00:00,51.5000,-6.5000,12.5424
1937-11-16T00:00:00+00:00,51.5000,-5.5000,12.6186
1937-11-16T00:00:00+00:00,51.5000,-4.5000,12.7964
1937-11-16T00:00:00+00:00,51.5000,-3.5000,13.2546
1937-12-16T12:00:00+00:00,53.5000,-5.5000,10.2815
1937-12-16T12:00:00+00:00,53.5000,-4.5000,10.2017
1937-12-16T12:00:00+00:00,53.5000,-3.5000,9.9751
1937-12-16T12:00:00+00:00,52.5000,-6.5000,10.6893
1937-12-16T12:00:00+00:00,52.5000,-5.5000,10.4918
1937-12-16T12:00:00+00:00,52.5000,-4.5000,10.4794
1937-12-16T12:00:00+00:00,51.5000,-6.5000,10.8075
1937-12-16T12:00:00+00:00,51.5000,-5.5000,10.7834
1937-12-16T12:00:00+00:00,51.5000,-4.5000,10.8437
1937-12-16T12:00:00+00:00,51.5000,-3.5000,11.2171
1938-01-16T12:00:00+00:00,53.5000,-5.5000,9.3948
1938-01-16T12:00:00+00:00,53.5000,-4.5000,9.3134
1938-01-16T12:00:00+00:00,53.5000,-3.5000,9.1167
1938-01-16T12:00:00+00:00,52.5000,-6.5000,10.0326
1938-01-16T12:00:00+00:00,52.5000,-5.5000,9.6764
1938-01-16T12:00:00+00:00,52.5000,-4.5000,9.6014
1938-01-16T12:00:00+00:00,51.5000,-6.5000,10.2090
1938-01-16T12:00:00+00:00,51.5000,-5.5000,10.0533
1938-01-16T12:00:00+00:00,51.5000,-4.5000,10.0023
1938-01-16T12:00:00+00:00,51.5000,-3.5000,10.3383
1938-02-15T00:00:00+00:00,53.5000,-5.5000,8.6050
1938-02-15T00:00:00+00:00,53.5000,-4.5000,8.4601
1938-02-15T00:00:00+00:00,53.5000,-3.5000,8.1183
1938-02-15T00:00:00+00:00,52.5000,-6.5000,9.4337
1938-02-15T00:00:00+00:00,52.5000,-5.5000,8.9905
1938-02-15T00:00:00+00:00,52.5000,-4.5000,8.8567
1938-02-15T00:00:00+00:00,51.5000,-6.5000,9.6645
1938-02-15T00:00:00+00:00,51.5000,-5.5000,9.4477
