date,sst_c
2020-03-09 00:00:00+00:00,8.0650
2020-03-10 00:00:00+00:00,8.0551
2020-03-11 00:00:00+00:00,8.0283
2020-03-12 00:00:00+00:00,8.0273
2020-03-13 00:00:00+00:00,7.9992
2020-03-14 00:00:00+00:00,7.9477
2020-03-15 00:00:00+00:00,7.9449
2020-03-16 00:00:00+00:00,8.0504
2020-03-17 00:00:00+00:00,8.0450
2020-03-18 00:00:00+00:00,8.0524
2020-03-19 00:00:00+00:00,8.0481
2020-03-20 00:00:00+00:00,8.0780
2020-03-21 00:00:00+00:00,8.0900
2020-03-22 00:00:00+00:00,7.9874
2020-03-23 00:00:00+00:00,8.1868
2020-03-24 00:00:00+00:00,8.0749
2020-03-25 00:00:00+00:00,8.1080
2020-03-26 00:00:00+00:00,8.3596
2020-03-27 00:00:00+00:00,8.5518
2020-03-28 00:00:00+00:00,8.6149
2020-03-29 00:00:00+00:00,8.5278
2020-03-30 00:00:00+00:00,8.5061
2020-03-31 00:00:00+00:00,8.4573
2020-04-01 00:00:00+00:00,8.5109
2020-04-02 00:00:00+00:00,8.4832
2020-04-03 00:00:00+00:00,8.5046
2020-04-04 00:00:00+00:00,8.4807
2020-04-05 00:00:00+00:00,8.6596
2020-04-06 00:00:00+00:00,8.6682
2020-04-07 00:00:00+00:00,8.7324
2020-04-08 00:00:00+00:00,8.7550
2020-04-09 00:00:00+00:00,8.6646
2020-04-10 00:00:00+00:00,8.6996
2020-04-11 00:00:00+00:00,8.6722
2020-04-12 00:00:00+00:00,8.7896
2020-04-13 00:00:00+00:00,8.7317
2020-04-14 00:00:00+00:00,9.0241
2020-04-15 00:00:00+00:00,9.0950
2020-04-16 00:00:00+00:00,9.3323
2020-04-17 00:00:00+00:00,9.2779
2020-04-18 00:00:00+00:00,9.2737
2020-04-19 00:00:00+00:00,9.2806
2020-04-20 00:00:00+00:00,9.4012
2020-04-21 00:00:00+00:00,9.4887
2020-04-22 00:00:00+00:00,9.4809
2020-04-23 00:00:00+00:00,9.3832
2020-04-24 00:00:00+00:00,9.4014
2020-04-25 00:00:00+00:00,9.4003
2020-04-26 00:00:00+00:00,9.5452
2020-04-27 00:00:00+00:00,9.4679
2020-04-28 00:00:00+00:00,9.6407
2020-04-29 00:00:00+00:00,9.7141
2020-04-30 00:00:00+00:00,9.6916
2020-05-01 00:00:00+00:00,9.7708
2020-05-02 00:00:00+00:00,9.9120
2020-05-03 00:00:00+00:00,9.8912
2020-05-04 00:00:00+00:00,9.8951
2020-05-05 00:00:00+00:00,10.0456
2020-05-06 00:00:00+00:00,10.1465
2020-05-07 00:00:00+00:00,10.1755
2020-05-08 00:00:00+00:00,10.0981
2020-05-09 00:00:00+00:00,10.3028
2020-05-10 00:00:00+00:00,10.4098
2020-05-11 00:00:00+00:00,10.4150
2020-05-12 00:00:00+00:00,10.5017
2020-05-13 00:00:00+00:00,10.5635
2020-05-14 00:00:00+00:00,10.7426
2020-05-15 00:00:00+00:00,10.8661
2020-05-16 00:00:00+00:00,10.8114
2020-05-17 00:00:00+00:00,10.7760
2020-05-18 00:00:00+00:00,10.7454
2020-05-19 00:00:00+00:00,10.6797
2020-05-20 00:00:00+00:00,10.6412
2020-05-21 00:00:00+00:00,10.9947
2020-05-22 00:00:00+00:00,11.0334
2020-05-23 00:00:00+00:00,11.0667
2020-05-24 00:00:00+00:00,11.0379
2020-05-25 00:00:00+00:00,11.0590
2020-05-26 00:00:00+00:00,10.9967
2020-05-27 00:00:00+00:00,11.1803
2020-05-28 00:00:00+00:00,11.1147
2020-05-29 00:00:00+00:00,11.4299
2020-05-30 00:00:00+00:00,11.8885
2020-05-31 00:00:00+00:00,11.9793
2020-06-01 00:00:00+00:00,12.4206
2020-06-02 00:00:00+00:00,12.6624
2020-06-03 00:00:00+00:00,12.6476
2020-06-04 00:00:00+00:00,12.6753
2020-06-05 00:00:00+00:00,12.6067
2020-06-06 00:00:00+00:00,12.6240
2020-06-07 00:00:00+00:00,12.5846
2020-06-08 00:00:00+00:00,12.5674
2020-06-09 00:00:00+00:00,12.5669
2020-06-10 00:00:00+00:00,12.5702
2020-06-11 00:00:00+00:00,12.5689
2020-06-12 00:00:00+00:00,12.5622
2020-06-13 00:00:00+00:00,12.6236
2020-06-14 00:00:00+00:00,12.7627
2020-06-15 00:00:00+00:00,13.0093
2020-06-16 00:00:00+00:00,13.1712
2020-06-17 00:00:00+00:00,13.1671
2020-06-18 00:00:00+00:00,13.1611
2020-06-19 00:00:00+00:00,13.1595
2020-06-20 00:00:00+00:00,13.2011
2020-06-21 00:00:00+00:00,13.3019
2020-06-22 00:00:00+00:00,13.2964
2020-06-23 00:00:00+00:00,13.3193
2020-06-24 00:00:00+00:00,13.3388
2020-06-25 00:00:00+00:00,13.6577
2020-06-26 00:00:00+00:00,13.6559
2020-06-27 00:00:00+00:00,13.6340
2020-06-28 00:00:00+00:00,13.6500
2020-06-29 00:00:00+00:00,13.6197
2020-06-30 00:00:00+00:00,13.6196
2020-07-01 00:00:00+00:00,13.6295
2020-07-02 00:00:00+00:00,13.6223
2020-07-03 00:00:00+00:00,13.6010
2020-07-04 00:00:00+00:00,13.5993
2020-07-05 00:00:00+00:00,13.7651
2020-07-06 00:00:00+00:00,13.8384
2020-07-07 00:00:00+00:00,13.8223
2020-07-08 00:00:00+00:00,13.8206
2020-07-09 00:00:00+00:00,13.8288
2020-07-10 00:00:00+00:00,13.9713
2020-07-11 00:00:00+00:00,14.0646
2020-07-12 00:00:00+00:00,14.1588
2020-07-13 00:00:00+00:00,14.1444
2020-07-14 00:00:00+00:00,14.1349
2020-07-15 00:00:00+00:00,14.1332
2020-07-16 00:00:00+00:00,14.3373
2020-07-17 00:00:00+00:00,14.5286
2020-07-18 00:00:00+00:00,14.5295
2020-07-19 00:00:00+00:00,14.6650
2020-07-20 00:00:00+00:00,14.7348
2020-07-21 00:00:00+00:00,14.7727
2020-07-22 00:00:00+00:00,14.7626
2020-07-23 00:00:00+00:00,14.7405
2020-07-24 00:00:00+00:00,14.8126
2020-07-25 00:00:00+00:00,14.8010
2020-07-26 00:00:00+00:00,14.8207
2020-07-27 00:00:00+00:00,14.8187
2020-07-28 00:00:00+00:00,14.9547
2020-07-29 00:00:00+00:00,14.9812
2020-07-30 00:00:00+00:00,15.0033
2020-07-31 00:00:00+00:00,15.0440
2020-08-01 00:00:00+00:00,15.2670
2020-08-02 00:00:00+00:00,15.3322
2020-08-03 00:00:00+00:00,15.3666
2020-08-04 00:00:00+00:00,15.2511
2020-08-05 00:00:00+00:00,15.2421
2020-08-06 00:00:00+00:00,15.3034
2020-08-07 00:00:00+00:00,15.0620
2020-08-08 00:00:00+00:00,15.3107
2020-08-09 00:00:00+00:00,15.4500
2020-08-10 00:00:00+00:00,15.4458
2020-08-11 00:00:00+00:00,15.6408
2020-08-12 00:00:00+00:00,15.8425
2020-08-13 00:00:00+00:00,15.8415
2020-08-14 00:00:00+00:00,15.9457
2020-08-15 00:00:00+00:00,15.9036
2020-08-16 00:00:00+00:00,15.9283
2020-08-17 00:00:00+00:00,15.9177
2020-08-18 00:00:00+00:00,16.0072
2020-08-19 00:00:00+00:00,16.0287
2020-08-20 00:00:00+00:00,16.2638
2020-08-21 00:00:00+00:00,16.2304
2020-08-22 00:00:00+00:00,16.2256
2020-08-23 00:00:00+00:00,16.2538
2020-08-24 00:00:00+00:00,16.2144
2020-08-25 00:00:00+00:00,16.2176
2020-08-26 00:00:00+00:00,16.1261
2020-08-27 00:00:00+00:00,16.1020
2020-08-28 00:00:00+00:00,16.0426
2020-08-29 00:00:00+00:00,16.0583
2020-08-30 00:00:00+00:00,16.0324
2020-08-31 00:00:00+00:00,16.0538
2020-09-01 00:00:00+00:00,16.0715
2020-09-02 00:00:00+00:00,16.0240
2020-09-03 00:00:00+00:00,16.0462
2020-09-04 00:00:00+00:00,16.0153
2020-09-05 00:00:00+00:00,16.0438
2020-09-06 00:00:00+00:00,16.0190
2020-09-07 00:00:00+00:00,16.0263
2020-09-08 00:00:00+00:00,15.8392
2020-09-09 00:00:00+00:00,15.8086
2020-09-10 00:00:00+00:00,15.8959
2020-09-11 00:00:00+00:00,15.9054
2020-09-12 00:00:00+00:00,15.7536
2020-09-13 00:00:00+00:00,15.6740
2020-09-14 00:00:00+00:00,15.8709
2020-09-15 00:00:00+00:00,15.8505
2020-09-16 00:00:00+00:00,15.7995
2020-09-17 00:00:00+00:00,15.9885
2020-09-18 00:00:00+00:00,16.0492
2020-09-19 00:00:00+00:00,15.9737
2020-09-20 00:00:00+00:00,15.8937
2020-09-21 00:00:00+00:00,15.8783
2020-09-22 00:00:00+00:00,15.9401
2020-09-23 00:00:00+00:00,15.9229
2020-09-24 00:00:00+00:00,15.7740
2020-09-25 00:00:00+00:00,15.7377
2020-09-26 00:00:00+00:00,15.6253
2020-09-27 00:00:00+00:00,15.5448
2020-09-28 00:00:00+00:00,15.4580
2020-09-29 00:00:00+00:00,15.4417
2020-09-30 00:00:00+00:00,15.3779
2020-10-01 00:00:00+00:00,15.3076
2020-10-02 00:00:00+00:00,15.2941
2020-10-03 00:00:00+00:00,15.2178
2020-10-04 00:00:00+00:00,15.2153
2020-10-05 00:00:00+00:00,15.1277
2020-10-06 00:00:00+00:00,15.0560
2020-10-07 00:00:00+00:00,14.9465
2020-10-08 00:00:00+00:00,14.9439
2020-10-09 00:00:00+00:00,14.8493
2020-10-10 00:00:00+00:00,14.7064
2020-10-11 00:00:00+00:00,14.5850
2020-10-12 00:00:00+00:00,14.5300
2020-10-13 00:00:00+00:00,14.5233
2020-10-14 00:00:00+00:00,14.4804
2020-10-15 00:00:00+00:00,14.4585
2020-10-16 00:00:00+00:00,14.3973
2020-10-17 00:00:00+00:00,14.3766
2020-10-18 00:00:00+00:00,14.2410
2020-10-19 00:00:00+00:00,14.2561
2020-10-20 00:00:00+00:00,14.2222
2020-10-21 00:00:00+00:00,14.0733
2020-10-22 00:00:00+00:00,14.0186
2020-10-23 00:00:00+00:00,14.0028
2020-10-24 00:00:00+00:00,13.9415
2020-10-25 00:00:00+00:00,13.8504
2020-10-26 00:00:00+00:00,13.8001
2020-10-27 00:00:00+00:00,13.7053
2020-10-28 00:00:00+00:00,13.7084
2020-10-29 00:00:00+00:00,13.6087
2020-10-30 00:00:00+00:00,13.6074
2020-10-31 00:00:00+00:00,13.5353
2020-11-01 00:00:00+00:00,13.5395
2020-11-02 00:00:00+00:00,13.5125
2020-11-03 00:00:00+00:00,13.3449
2020-11-04 00:00:00+00:00,13.1147
2020-11-05 00:00:00+00:00,13.0349
2020-11-06 00:00:00+00:00,12.9657
2020-11-07 00:00:00+00:00,12.9489
2020-11-08 00:00:00+00:00,12.9449
2020-11-09 00:00:00+00:00,12.9216
2020-11-10 00:00:00+00:00,12.8862
2020-11-11 00:00:00+00:00,12.8850
2020-11-12 00:00:00+00:00,12.8421
2020-11-13 00:00:00+00:00,12.7513
2020-11-14 00:00:00+00:00,12.7459
2020-11-15 00:00:00+00:00,12.6909
2020-11-16 00:00:00+00:00,12.6680
2020-11-17 00:00:00+00:00,12.6663
2020-11-18 00:00:00+00:00,12.6964
2020-11-19 00:00:00+00:00,12.5018
2020-11-20 00:00:00+00:00,12.5050
2020-11-21 00:00:00+00:00,12.5127
2020-11-22 00:00:00+00:00,12.4272
2020-11-23 00:00:00+00:00,12.3026
2020-11-24 00:00:00+00:00,12.2863
2020-11-25 00:00:00+00:00,12.2680
2020-11-26 00:00:00+00:00,12.1222
2020-11-27 00:00:00+00:00,12.0637
2020-11-28 00:00:00+00:00,12.0330
2020-11-29 00:00:00+00:00,11.9394
2020-11-30 00:00:00+00:00,11.9319
2020-12-01 00:00:00+00:00,11.8871
2020-12-02 00:00:00+00:00,11.8895
2020-12-03 00:00:00+00:00,11.9090
2020-12-04 00:00:00+00:00,11.9040
2020-12-05 00:00:00+00:00,11.9075
2020-12-06 00:00:00+00:00,11.6026
2020-12-07 00:00:00+00:00,11.5048
2020-12-08 00:00:00+00:00,11.3171
2020-12-09 00:00:00+00:00,11.1741
2020-12-10 00:00:00+00:00,11.1822
2020-12-11 00:00:00+00:00,11.1845
2020-12-12 00:00:00+00:00,11.1458
2020-12-13 00:00:00+00:00,11.1380
2020-12-14 00:00:00+00:00,11.0526
2020-12-15 00:00:00+00:00,11.0581
2020-12-16 00:00:00+00:00,11.0731
2020-12-17 00:00:00+00:00,10.9417
2020-12-18 00:00:00+00:00,10.9474
2020-12-19 00:00:00+00:00,10.9380
2020-12-20 00:00:00+00:00,10.8201
2020-12-21 00:00:00+00:00,10.8279
2020-12-22 00:00:00+00:00,10.7921
2020-12-23 00:00:00+00:00,10.7533
2020-12-24 00:00:00+00:00,10.6612
2020-12-25 00:00:00+00:00,10.5380
2020-12-26 00:00:00+00:00,10.5129
2020-12-27 00:00:00+00:00,10.3834
2020-12-28 00:00:00+00:00,10.3150
2020-12-29 00:00:00+00:00,10.3487
2020-12-30 00:00:00+00:00,10.3577
2020-12-31 00:00:00+00:00,10.2509
2021-01-01 00:00:00+00:00,9.7106
2021-01-02 00:00:00+00:00,9.6026
2021-01-03 00:00:00+00:00,9.5139
2021-01-04 00:00:00+00:00,9.4428
2021-01-05 00:00:00+00:00,9.3757
2021-01-06 00:00:00+00:00,9.2685
2021-01-07 00:00:00+00:00,9.0818
2021-01-08 00:00:00+00:00,9.0000
2021-01-09 00:00:00+00:00,8.8886
2021-01-10 00:00:00+00:00,8.8848
2021-01-11 00:00:00+00:00,8.7954
2021-01-12 00:00:00+00:00,8.7912
2021-01-13 00:00:00+00:00,8.7885
2021-01-14 00:00:00+00:00,8.7936
2021-01-15 00:00:00+00:00,8.7638
2021-01-16 00:00:00+00:00,8.7650
2021-01-17 00:00:00+00:00,8.7942
2021-01-18 00:00:00+00:00,8.6687
2021-01-19 00:00:00+00:00,8.6635
2021-01-20 00:00:00+00:00,8.6564
2021-01-21 00:00:00+00:00,8.6833
2021-01-22 00:00:00+00:00,8.5911
2021-01-23 00:00:00+00:00,8.4472
2021-01-24 00:00:00+00:00,8.3869
2021-01-25 00:00:00+00:00,8.2980
2021-01-26 00:00:00+00:00,8.3307
2021-01-27 00:00:00+00:00,8.3042
2021-01-28 00:00:00+00:00,8.2868
2021-01-29 00:00:00+00:00,8.3652
2021-01-30 00:00:00+00:00,8.3643
2021-01-31 00:00:00+00:00,8.3797
2021-02-01 00:00:00+00:00,8.3501
2021-02-02 00:00:00+00:00,8.2836
2021-02-03 00:00:00+00:00,8.2725
2021-02-04 00:00:00+00:00,8.3322
2021-02-05 00:00:00+00:00,8.3508
2021-02-06 00:00:00+00:00,8.3175
2021-02-07 00:00:00+00:00,8.2673
2021-02-08 00:00:00+00:00,8.2372
2021-02-09 00:00:00+00:00,8.1723
2021-02-10 00:00:00+00:00,8.0761
2021-02-11 00:00:00+00:00,7.8684
2021-02-12 00:00:00+00:00,7.8626
2021-02-13 00:00:00+00:00,7.8395
2021-02-14 00:00:00+00:00,7.8370
2021-02-15 00:00:00+00:00,7.6415
2021-02-16 00:00:00+00:00,7.6396
2021-02-17 00:00:00+00:00,7.6243
2021-02-18 00:00:00+00:00,7.6383
2021-02-19 00:00:00+00:00,7.6941
2021-02-20 00:00:00+00:00,7.6840
2021-02-21 00:00:00+00:00,7.6739
2021-02-22 00:00:00+00:00,7.6523
2021-02-23 00:00:00+00:00,7.6437
2021-02-24 00:00:00+00:00,7.6412
2021-02-25 00:00:00+00:00,7.8433
2021-02-26 00:00:00+00:00,8.0087
2021-02-27 00:00:00+00:00,8.0443
2021-02-28 00:00:00+00:00,8.0729
2021-03-01 00:00:00+00:00,8.1903
2021-03-02 00:00:00+00:00,8.1129
2021-03-03 00:00:00+00:00,7.8932
2021-03-04 00:00:00+00:00,7.8646
2021-03-05 00:00:00+00:00,7.9514
2021-03-06 00:00:00+00:00,7.9136
2021-03-07 00:00:00+00:00,7.7653
2021-03-08 00:00:00+00:00,7.7222
2021-03-09 00:00:00+00:00,7.6944
2021-03-10 00:00:00+00:00,7.6922
2021-03-11 00:00:00+00:00,7.7538
2021-03-12 00:00:00+00:00,7.8074
2021-03-13 00:00:00+00:00,7.8177
2021-03-14 00:00:00+00:00,7.9017
2021-03-15 00:00:00+00:00,7.8542
2021-03-16 00:00:00+00:00,7.8664
2021-03-17 00:00:00+00:00,8.0983
2021-03-18 00:00:00+00:00,8.0133
2021-03-19 00:00:00+00:00,8.0582
2021-03-20 00:00:00+00:00,8.0827
2021-03-21 00:00:00+00:00,8.0995
2021-03-22 00:00:00+00:00,8.2059
2021-03-23 00:00:00+00:00,8.2049
2021-03-24 00:00:00+00:00,8.1580
2021-03-25 00:00:00+00:00,8.2753
2021-03-26 00:00:00+00:00,8.1733
2021-03-27 00:00:00+00:00,8.2446
2021-03-28 00:00:00+00:00,8.2414
2021-03-29 00:00:00+00:00,8.0913
2021-03-30 00:00:00+00:00,8.0567
2021-03-31 00:00:00+00:00,8.2996
2021-04-01 00:00:00+00:00,8.2740
2021-04-02 00:00:00+00:00,8.4101
2021-04-03 00:00:00+00:00,8.7212
2021-04-04 00:00:00+00:00,8.7908
2021-04-05 00:00:00+00:00,8.6930
2021-04-06 00:00:00+00:00,8.6372
2021-04-07 00:00:00+00:00,8.5610
2021-04-08 00:00:00+00:00,8.5158
2021-04-09 00:00:00+00:00,8.4934
2021-04-10 00:00:00+00:00,8.5144
2021-04-11 00:00:00+00:00,8.4553
2021-04-12 00:00:00+00:00,8.4650
2021-04-13 00:00:00+00:00,8.5387
2021-04-14 00:00:00+00:00,8.5591
2021-04-15 00:00:00+00:00,8.8108
2021-04-16 00:00:00+00:00,8.8623
2021-04-17 00:00:00+00:00,9.0621
2021-04-18 00:00:00+00:00,8.9226
2021-04-19 00:00:00+00:00,8.9524
2021-04-20 00:00:00+00:00,8.9434
2021-04-21 00:00:00+00:00,9.0606
2021-04-22 00:00:00+00:00,9.3904
2021-04-23 00:00:00+00:00,9.6896
2021-04-24 00:00:00+00:00,9.6067
2021-04-25 00:00:00+00:00,9.6560
2021-04-26 00:00:00+00:00,9.6741
2021-04-27 00:00:00+00:00,9.5936
2021-04-28 00:00:00+00:00,9.5358
2021-04-29 00:00:00+00:00,9.4694
2021-04-30 00:00:00+00:00,9.4882
2021-05-01 00:00:00+00:00,9.5967
2021-05-02 00:00:00+00:00,9.6249
2021-05-03 00:00:00+00:00,9.6173
2021-05-04 00:00:00+00:00,9.6147
2021-05-05 00:00:00+00:00,9.6048
2021-05-06 00:00:00+00:00,9.6162
2021-05-07 00:00:00+00:00,9.6760
2021-05-08 00:00:00+00:00,9.6590
2021-05-09 00:00:00+00:00,9.6516
2021-05-10 00:00:00+00:00,9.8447
2021-05-11 00:00:00+00:00,9.8245
2021-05-12 00:00:00+00:00,9.9467
2021-05-13 00:00:00+00:00,10.0129
2021-05-14 00:00:00+00:00,10.1515
2021-05-15 00:00:00+00:00,10.1381
2021-05-16 00:00:00+00:00,10.2911
2021-05-17 00:00:00+00:00,10.6021
2021-05-18 00:00:00+00:00,10.7208
2021-05-19 00:00:00+00:00,10.8974
2021-05-20 00:00:00+00:00,10.8672
2021-05-21 00:00:00+00:00,10.8656
2021-05-22 00:00:00+00:00,10.8607
2021-05-23 00:00:00+00:00,10.8551
2021-05-24 00:00:00+00:00,10.7239
2021-05-25 00:00:00+00:00,10.7485
2021-05-26 00:00:00+00:00,10.7694
2021-05-27 00:00:00+00:00,10.9524
2021-05-28 00:00:00+00:00,10.9512
2021-05-29 00:00:00+00:00,10.9519
2021-05-30 00:00:00+00:00,11.2546
2021-05-31 00:00:00+00:00,11.6052
2021-06-01 00:00:00+00:00,11.7074
2021-06-02 00:00:00+00:00,11.9407
2021-06-03 00:00:00+00:00,11.9732
2021-06-04 00:00:00+00:00,12.0336
2021-06-05 00:00:00+00:00,12.2407
2021-06-06 00:00:00+00:00,12.2532
2021-06-07 00:00:00+00:00,12.4856
2021-06-08 00:00:00+00:00,12.5031
2021-06-09 00:00:00+00:00,12.7509
2021-06-10 00:00:00+00:00,12.5519
2021-06-11 00:00:00+00:00,12.5541
2021-06-12 00:00:00+00:00,12.8155
2021-06-13 00:00:00+00:00,12.8625
2021-06-14 00:00:00+00:00,13.2457
2021-06-15 00:00:00+00:00,13.1436
2021-06-16 00:00:00+00:00,13.3095
2021-06-17 00:00:00+00:00,13.3340
2021-06-18 00:00:00+00:00,13.4310
2021-06-19 00:00:00+00:00,13.3800
2021-06-20 00:00:00+00:00,13.3976
2021-06-21 00:00:00+00:00,13.5131
2021-06-22 00:00:00+00:00,13.4708
2021-06-23 00:00:00+00:00,13.5136
2021-06-24 00:00:00+00:00,13.5426
2021-06-25 00:00:00+00:00,13.4246
2021-06-26 00:00:00+00:00,13.4090
2021-06-27 00:00:00+00:00,13.5387
2021-06-28 00:00:00+00:00,13.6444
2021-06-29 00:00:00+00:00,13.6349
2021-06-30 00:00:00+00:00,13.8016
2021-07-01 00:00:00+00:00,13.8727
2021-07-02 00:00:00+00:00,13.9676
2021-07-03 00:00:00+00:00,13.9794
2021-07-04 00:00:00+00:00,14.0390
2021-07-05 00:00:00+00:00,14.1810
2021-07-06 00:00:00+00:00,14.1694
2021-07-07 00:00:00+00:00,14.2381
2021-07-08 00:00:00+00:00,14.6149
2021-07-09 00:00:00+00:00,14.7815
2021-07-10 00:00:00+00:00,14.7815
2021-07-11 00:00:00+00:00,14.9568
2021-07-12 00:00:00+00:00,14.9204
2021-07-13 00:00:00+00:00,14.8842
2021-07-14 00:00:00+00:00,14.9880
2021-07-15 00:00:00+00:00,15.2642
2021-07-16 00:00:00+00:00,15.4730
2021-07-17 00:00:00+00:00,15.6933
2021-07-18 00:00:00+00:00,16.2138
2021-07-19 00:00:00+00:00,16.3853
2021-07-20 00:00:00+00:00,16.8122
2021-07-21 00:00:00+00:00,16.9724
2021-07-22 00:00:00+00:00,17.0679
2021-07-23 00:00:00+00:00,17.2259
2021-07-24 00:00:00+00:00,16.8842
2021-07-25 00:00:00+00:00,16.5341
2021-07-26 00:00:00+00:00,16.5284
2021-07-27 00:00:00+00:00,16.5023
2021-07-28 00:00:00+00:00,16.4815
2021-07-29 00:00:00+00:00,16.2533
2021-07-30 00:00:00+00:00,16.2574
2021-07-31 00:00:00+00:00,16.2127
2021-08-01 00:00:00+00:00,16.0676
2021-08-02 00:00:00+00:00,16.0470
2021-08-03 00:00:00+00:00,16.0089
2021-08-04 00:00:00+00:00,16.1021
2021-08-05 00:00:00+00:00,16.1995
2021-08-06 00:00:00+00:00,16.1481
2021-08-07 00:00:00+00:00,16.1140
2021-08-08 00:00:00+00:00,16.0944
2021-08-09 00:00:00+00:00,16.0142
2021-08-10 00:00:00+00:00,15.9632
2021-08-11 00:00:00+00:00,15.9910
2021-08-12 00:00:00+00:00,15.8990
2021-08-13 00:00:00+00:00,15.8751
2021-08-14 00:00:00+00:00,15.8714
2021-08-15 00:00:00+00:00,15.4241
2021-08-16 00:00:00+00:00,15.7854
2021-08-17 00:00:00+00:00,15.7605
2021-08-18 00:00:00+00:00,15.6763
2021-08-19 00:00:00+00:00,15.8036
2021-08-20 00:00:00+00:00,15.9747
2021-08-21 00:00:00+00:00,15.9721
2021-08-22 00:00:00+00:00,16.0746
2021-08-23 00:00:00+00:00,16.0727
2021-08-24 00:00:00+00:00,16.1651
2021-08-25 00:00:00+00:00,16.3562
2021-08-26 00:00:00+00:00,16.2425
2021-08-27 00:00:00+00:00,16.3936
2021-08-28 00:00:00+00:00,16.4003
2021-08-29 00:00:00+00:00,16.3629
2021-08-30 00:00:00+00:00,16.3774
2021-08-31 00:00:00+00:00,16.4086
2021-09-01 00:00:00+00:00,16.4028
2021-09-02 00:00:00+00:00,16.3523
2021-09-03 00:00:00+00:00,16.3473
2021-09-04 00:00:00+00:00,16.2354
2021-09-05 00:00:00+00:00,16.4276
2021-09-06 00:00:00+00:00,16.3779
2021-09-07 00:00:00+00:00,16.5877
2021-09-08 00:00:00+00:00,16.8098
2021-09-09 00:00:00+00:00,16.8106
2021-09-10 00:00:00+00:00,16.7742
2021-09-11 00:00:00+00:00,16.6685
2021-09-12 00:00:00+00:00,16.6204
2021-09-13 00:00:00+00:00,16.6337
2021-09-14 00:00:00+00:00,16.6777
2021-09-15 00:00:00+00:00,16.5313
2021-09-16 00:00:00+00:00,16.6017
2021-09-17 00:00:00+00:00,16.5350
2021-09-18 00:00:00+00:00,16.4469
2021-09-19 00:00:00+00:00,16.4608
2021-09-20 00:00:00+00:00,16.2770
2021-09-21 00:00:00+00:00,16.1919
2021-09-22 00:00:00+00:00,16.0614
2021-09-23 00:00:00+00:00,16.2870
2021-09-24 00:00:00+00:00,16.4222
2021-09-25 00:00:00+00:00,16.3872
2021-09-26 00:00:00+00:00,16.4258
2021-09-27 00:00:00+00:00,16.4220
2021-09-28 00:00:00+00:00,16.3005
2021-09-29 00:00:00+00:00,16.1276
2021-09-30 00:00:00+00:00,16.0977
2021-10-01 00:00:00+00:00,16.0488
2021-10-02 00:00:00+00:00,15.9496
2021-10-03 00:00:00+00:00,15.7090
2021-10-04 00:00:00+00:00,15.6297
2021-10-05 00:00:00+00:00,15.5726
2021-10-06 00:00:00+00:00,15.5814
2021-10-07 00:00:00+00:00,15.4907
2021-10-08 00:00:00+00:00,15.4380
2021-10-09 00:00:00+00:00,15.3782
2021-10-10 00:00:00+00:00,15.3212
2021-10-11 00:00:00+00:00,15.1383
2021-10-12 00:00:00+00:00,15.2703
2021-10-13 00:00:00+00:00,15.2307
2021-10-14 00:00:00+00:00,15.2603
2021-10-15 00:00:00+00:00,15.2277
2021-10-16 00:00:00+00:00,15.1426
2021-10-17 00:00:00+00:00,15.1382
2021-10-18 00:00:00+00:00,15.1365
2021-10-19 00:00:00+00:00,15.1208
2021-10-20 00:00:00+00:00,15.0849
2021-10-21 00:00:00+00:00,15.0289
2021-10-22 00:00:00+00:00,14.9737
2021-10-23 00:00:00+00:00,14.8049
2021-10-24 00:00:00+00:00,14.8020
2021-10-25 00:00:00+00:00,14.6932
2021-10-26 00:00:00+00:00,14.6803
2021-10-27 00:00:00+00:00,14.6624
2021-10-28 00:00:00+00:00,14.6416
2021-10-29 00:00:00+00:00,14.6397
2021-10-30 00:00:00+00:00,14.6026
2021-10-31 00:00:00+00:00,14.5382
2021-11-01 00:00:00+00:00,14.3808
2021-11-02 00:00:00+00:00,14.1332
2021-11-03 00:00:00+00:00,14.0428
2021-11-04 00:00:00+00:00,13.9597
2021-11-05 00:00:00+00:00,13.8878
2021-11-06 00:00:00+00:00,13.8793
2021-11-07 00:00:00+00:00,13.7116
2021-11-08 00:00:00+00:00,13.6655
2021-11-09 00:00:00+00:00,13.5957
2021-11-10 00:00:00+00:00,13.5882
2021-11-11 00:00:00+00:00,13.4838
2021-11-12 00:00:00+00:00,13.4561
2021-11-13 00:00:00+00:00,13.4289
2021-11-14 00:00:00+00:00,13.3904
2021-11-15 00:00:00+00:00,13.3797
2021-11-16 00:00:00+00:00,13.3463
2021-11-17 00:00:00+00:00,13.3589
2021-11-18 00:00:00+00:00,13.5434
2021-11-19 00:00:00+00:00,13.4275
2021-11-20 00:00:00+00:00,13.4083
2021-11-21 00:00:00+00:00,13.2324
2021-11-22 00:00:00+00:00,13.1571
2021-11-23 00:00:00+00:00,12.9976
2021-11-24 00:00:00+00:00,12.9091
2021-11-25 00:00:00+00:00,12.7523
2021-11-26 00:00:00+00:00,12.7347
2021-11-27 00:00:00+00:00,12.5459
2021-11-28 00:00:00+00:00,12.4793
2021-11-29 00:00:00+00:00,12.2447
2021-11-30 00:00:00+00:00,12.2328
2021-12-01 00:00:00+00:00,12.1301
2021-12-02 00:00:00+00:00,11.9137
2021-12-03 00:00:00+00:00,11.8924
2021-12-04 00:00:00+00:00,11.7403
