start_month,end_month,period_label,mean_temperature_c,days,status,rank_warmest,window_count,end_x,smoothed_trend_c
1994-03-01,1995-02-01,Mar 1994 to Feb 1995,9.496164,365,published-inputs,289,1701,1995.166667,9.150677
1994-04-01,1995-03-01,Apr 1994 to Mar 1995,9.334795,365,published-inputs,372,1701,1995.250000,9.154141
1994-05-01,1995-04-01,May 1994 to Apr 1995,9.416986,365,published-inputs,334,1701,1995.333333,9.157594
1994-06-01,1995-05-01,Jun 1994 to May 1995,9.467945,365,published-inputs,306,1701,1995.416667,9.161037
1994-07-01,1995-06-01,Jul 1994 to Jun 1995,9.517260,365,published-inputs,281,1701,1995.500000,9.164469
1994-08-01,1995-07-01,Aug 1994 to Jul 1995,9.627671,365,published-inputs,235,1701,1995.583333,9.167890
1994-09-01,1995-08-01,Sep 1994 to Aug 1995,9.933425,365,published-inputs,92,1701,1995.666667,9.171299
1994-10-01,1995-09-01,Oct 1994 to Sep 1995,9.999178,365,published-inputs,77,1701,1995.750000,9.174697
1994-11-01,1995-10-01,Nov 1994 to Oct 1995,10.228493,365,published-inputs,41,1701,1995.833333,9.178083
1994-12-01,1995-11-01,Dec 1994 to Nov 1995,10.023014,365,published-inputs,70,1701,1995.916667,9.181457
1995-01-01,1995-12-01,Jan 1995 to Dec 1995,9.666301,365,published-inputs,212,1701,1996.000000,9.184818
1995-02-01,1996-01-01,Feb 1995 to Jan 1996,9.615342,365,published-inputs,240,1701,1996.083333,9.188167
1995-03-01,1996-02-01,Mar 1995 to Feb 1996,9.304098,366,published-inputs,390,1701,1996.166667,9.191502
1995-04-01,1996-03-01,Apr 1995 to Mar 1996,9.261749,366,published-inputs,411,1701,1996.250000,9.194823
1995-05-01,1996-04-01,May 1995 to Apr 1996,9.220765,366,published-inputs,438,1701,1996.333333,9.198131
1995-06-01,1996-05-01,Jun 1995 to May 1996,9.025956,366,published-inputs,578,1701,1996.416667,9.201425
1995-07-01,1996-06-01,Jul 1995 to Jun 1996,8.993169,366,published-inputs,605,1701,1996.500000,9.204705
1995-08-01,1996-07-01,Aug 1995 to Jul 1996,8.823770,366,published-inputs,753,1701,1996.583333,9.207970
1995-09-01,1996-08-01,Sep 1995 to Aug 1996,8.569672,366,published-inputs,1019,1701,1996.666667,9.211220
1995-10-01,1996-09-01,Oct 1995 to Sep 1996,8.586066,366,published-inputs,1005,1701,1996.750000,9.214454
1995-11-01,1996-10-01,Nov 1995 to Oct 1996,8.459016,366,published-inputs,1171,1701,1996.833333,9.217674
1995-12-01,1996-11-01,Dec 1995 to Nov 1996,8.344262,366,published-inputs,1313,1701,1996.916667,9.220877
1996-01-01,1996-12-01,Jan 1996 to Dec 1996,8.386612,366,published-inputs,1256,1701,1997.000000,9.224065
1996-02-01,1997-01-01,Feb 1996 to Jan 1997,8.217213,366,published-inputs,1429,1701,1997.083333,9.227237
1996-03-01,1997-02-01,Mar 1996 to Feb 1997,8.517808,365,published-inputs,1091,1701,1997.166667,9.230391
1996-04-01,1997-03-01,Apr 1996 to Mar 1997,8.781096,365,published-inputs,796,1701,1997.250000,9.233530
1996-05-01,1997-04-01,May 1996 to Apr 1997,8.855068,365,published-inputs,733,1701,1997.333333,9.236651
1996-06-01,1997-05-01,Jun 1996 to May 1997,9.075890,365,published-inputs,524,1701,1997.416667,9.239754
1996-07-01,1997-06-01,Jul 1996 to Jun 1997,9.075890,365,published-inputs,525,1701,1997.500000,9.242840
1996-08-01,1997-07-01,Aug 1996 to Jul 1997,9.101370,365,published-inputs,505,1701,1997.583333,9.245909
1996-09-01,1997-08-01,Sep 1996 to Aug 1997,9.296712,365,published-inputs,395,1701,1997.666667,9.248959
1996-10-01,1997-09-01,Oct 1996 to Sep 1997,9.329589,365,published-inputs,373,1701,1997.750000,9.251991
1996-11-01,1997-10-01,Nov 1996 to Oct 1997,9.236164,365,published-inputs,427,1701,1997.833333,9.255005
1996-12-01,1997-11-01,Dec 1996 to Nov 1997,9.441644,365,published-inputs,320,1701,1997.916667,9.257999
1997-01-01,1997-12-01,Jan 1997 to Dec 1997,9.687945,365,published-inputs,198,1701,1998.000000,9.260975
1997-02-01,1998-01-01,Feb 1997 to Jan 1998,9.908767,365,published-inputs,101,1701,1998.083333,9.263931
1997-03-01,1998-02-01,Mar 1997 to Feb 1998,9.985479,365,published-inputs,81,1701,1998.166667,9.266868
1997-04-01,1998-03-01,Apr 1997 to Mar 1998,9.993973,365,published-inputs,79,1701,1998.250000,9.269785
1997-05-01,1998-04-01,May 1997 to Apr 1998,9.862466,365,published-inputs,116,1701,1998.333333,9.272683
1997-06-01,1998-05-01,Jun 1997 to May 1998,9.981370,365,published-inputs,82,1701,1998.416667,9.275560
1997-07-01,1998-06-01,Jul 1997 to Jun 1998,9.997808,365,published-inputs,78,1701,1998.500000,9.278417
1997-08-01,1998-07-01,Aug 1997 to Jul 1998,9.904384,365,published-inputs,103,1701,1998.583333,9.281253
1997-09-01,1998-08-01,Sep 1997 to Aug 1998,9.683562,365,published-inputs,203,1701,1998.666667,9.284069
1997-10-01,1998-09-01,Oct 1997 to Sep 1998,9.724658,365,published-inputs,173,1701,1998.750000,9.286864
1997-11-01,1998-10-01,Nov 1997 to Oct 1998,9.733151,365,published-inputs,169,1701,1998.833333,9.289637
1997-12-01,1998-11-01,Dec 1997 to Nov 1998,9.560548,365,published-inputs,266,1701,1998.916667,9.292389
1998-01-01,1998-12-01,Jan 1998 to Dec 1998,9.543562,365,published-inputs,275,1701,1999.000000,9.295120
1998-02-01,1999-01-01,Feb 1998 to Jan 1999,9.586027,365,published-inputs,261,1701,1999.083333,9.297829
1998-03-01,1999-02-01,Mar 1998 to Feb 1999,9.440274,365,published-inputs,322,1701,1999.166667,9.300517
1998-04-01,1999-03-01,Apr 1998 to Mar 1999,9.355342,365,published-inputs,364,1701,1999.250000,9.303182
1998-05-01,1999-04-01,May 1998 to Apr 1999,9.495068,365,published-inputs,290,1701,1999.333333,9.305825
1998-06-01,1999-05-01,Jun 1998 to May 1999,9.469589,365,published-inputs,302,1701,1999.416667,9.308446
1998-07-01,1999-06-01,Jul 1998 to Jun 1999,9.428493,365,published-inputs,327,1701,1999.500000,9.311045
1998-08-01,1999-07-01,Aug 1998 to Jul 1999,9.606849,365,published-inputs,246,1701,1999.583333,9.313620
1998-09-01,1999-08-01,Sep 1998 to Aug 1999,9.649315,365,published-inputs,224,1701,1999.666667,9.316174
1998-10-01,1999-09-01,Oct 1998 to Sep 1999,9.682192,365,published-inputs,205,1701,1999.750000,9.318704
1998-11-01,1999-10-01,Nov 1998 to Oct 1999,9.699178,365,published-inputs,187,1701,1999.833333,9.321211
1998-12-01,1999-11-01,Dec 1998 to Nov 1999,9.789589,365,published-inputs,139,1701,1999.916667,9.323696
1999-01-01,1999-12-01,Jan 1999 to Dec 1999,9.747123,365,published-inputs,162,1701,2000.000000,9.326157
1999-02-01,2000-01-01,Feb 1999 to Jan 2000,9.679178,365,published-inputs,209,1701,2000.083333,9.328594
1999-03-01,2000-02-01,Mar 1999 to Feb 2000,9.721585,366,published-inputs,176,1701,2000.166667,9.331009
1999-04-01,2000-03-01,Apr 1999 to Mar 2000,9.730055,366,published-inputs,171,1701,2000.250000,9.333400
1999-05-01,2000-04-01,May 1999 to Apr 2000,9.590710,366,published-inputs,255,1701,2000.333333,9.335767
1999-06-01,2000-05-01,Jun 1999 to May 2000,9.522951,366,published-inputs,280,1701,2000.416667,9.338111
1999-07-01,2000-06-01,Jul 1999 to Jun 2000,9.613115,366,published-inputs,244,1701,2000.500000,9.340430
1999-08-01,2000-07-01,Aug 1999 to Jul 2000,9.469126,366,published-inputs,303,1701,2000.583333,9.342727
1999-09-01,2000-08-01,Sep 1999 to Aug 2000,9.469126,366,published-inputs,303,1701,2000.666667,9.344999
1999-10-01,2000-09-01,Oct 1999 to Sep 2000,9.444536,366,published-inputs,319,1701,2000.750000,9.347247
1999-11-01,2000-10-01,Nov 1999 to Oct 2000,9.393716,366,published-inputs,346,1701,2000.833333,9.349472
1999-12-01,2000-11-01,Dec 1999 to Nov 2000,9.328142,366,published-inputs,374,1701,2000.916667,9.351672
2000-01-01,2000-12-01,Jan 2000 to Dec 2000,9.370492,366,published-inputs,354,1701,2001.000000,9.353849
2000-02-01,2001-01-01,Feb 2000 to Jan 2001,9.260383,366,published-inputs,412,1701,2001.083333,9.356002
2000-03-01,2001-02-01,Mar 2000 to Feb 2001,9.140000,365,published-inputs,484,1701,2001.166667,9.358130
2000-04-01,2001-03-01,Apr 2000 to Mar 2001,8.961644,365,published-inputs,634,1701,2001.250000,9.360235
2000-05-01,2001-04-01,May 2000 to Apr 2001,8.953425,365,published-inputs,638,1701,2001.333333,9.362315
2000-06-01,2001-05-01,Jun 2000 to May 2001,8.995890,365,published-inputs,604,1701,2001.416667,9.364372
2000-07-01,2001-06-01,Jul 2000 to Jun 2001,8.946575,365,published-inputs,642,1701,2001.500000,9.366405
2000-08-01,2001-07-01,Aug 2000 to Jul 2001,9.006027,365,published-inputs,594,1701,2001.583333,9.368413
2000-09-01,2001-08-01,Sep 2000 to Aug 2001,9.006027,365,published-inputs,594,1701,2001.666667,9.370398
2000-10-01,2001-09-01,Oct 2000 to Sep 2001,8.915616,365,published-inputs,684,1701,2001.750000,9.372359
2000-11-01,2001-10-01,Nov 2000 to Oct 2001,9.161918,365,published-inputs,465,1701,2001.833333,9.374296
2000-12-01,2001-11-01,Dec 2000 to Nov 2001,9.235890,365,published-inputs,428,1701,2001.916667,9.376210
2001-01-01,2001-12-01,Jan 2001 to Dec 2001,9.083014,365,published-inputs,517,1701,2002.000000,9.378099
2001-02-01,2002-01-01,Feb 2001 to Jan 2002,9.286849,365,published-inputs,400,1701,2002.083333,9.379966
2001-03-01,2002-02-01,Mar 2001 to Feb 2002,9.463288,365,published-inputs,310,1701,2002.166667,9.381808
2001-04-01,2002-03-01,Apr 2001 to Mar 2002,9.667123,365,published-inputs,211,1701,2002.250000,9.383628
2001-05-01,2002-04-01,May 2001 to Apr 2002,9.782192,365,published-inputs,143,1701,2002.333333,9.385424
2001-06-01,2002-05-01,Jun 2001 to May 2002,9.714247,365,published-inputs,177,1701,2002.416667,9.387197
2001-07-01,2002-06-01,Jul 2001 to Jun 2002,9.689589,365,published-inputs,197,1701,2002.500000,9.388947
2001-08-01,2002-07-01,Aug 2001 to Jul 2002,9.604658,365,published-inputs,249,1701,2002.583333,9.390674
2001-09-01,2002-08-01,Sep 2001 to Aug 2002,9.613151,365,published-inputs,243,1701,2002.666667,9.392378
2001-10-01,2002-09-01,Oct 2001 to Sep 2002,9.654247,365,published-inputs,220,1701,2002.750000,9.394060
2001-11-01,2002-10-01,Nov 2001 to Oct 2002,9.407945,365,published-inputs,338,1701,2002.833333,9.395719
2001-12-01,2002-11-01,Dec 2001 to Nov 2002,9.490137,365,published-inputs,293,1701,2002.916667,9.397356
2002-01-01,2002-12-01,Jan 2002 to Dec 2002,9.634521,365,published-inputs,231,1701,2003.000000,9.398971
2002-02-01,2003-01-01,Feb 2002 to Jan 2003,9.515616,365,published-inputs,282,1701,2003.083333,9.400564
2002-03-01,2003-02-01,Mar 2002 to Feb 2003,9.316164,365,published-inputs,381,1701,2003.166667,9.402135
2002-04-01,2003-03-01,Apr 2002 to Mar 2003,9.324658,365,published-inputs,376,1701,2003.250000,9.403685
2002-05-01,2003-04-01,May 2002 to Apr 2003,9.415068,365,published-inputs,335,1701,2003.333333,9.405213
2002-06-01,2003-05-01,Jun 2002 to May 2003,9.406575,365,published-inputs,340,1701,2003.416667,9.406721
2002-07-01,2003-06-01,Jul 2002 to Jun 2003,9.546301,365,published-inputs,273,1701,2003.500000,9.408207
2002-08-01,2003-07-01,Aug 2002 to Jul 2003,9.690685,365,published-inputs,195,1701,2003.583333,9.409673
2002-09-01,2003-08-01,Sep 2002 to Aug 2003,9.809589,365,published-inputs,132,1701,2003.666667,9.411119
2002-10-01,2003-09-01,Oct 2002 to Sep 2003,9.809589,365,published-inputs,132,1701,2003.750000,9.412544
2002-11-01,2003-10-01,Nov 2002 to Oct 2003,9.707671,365,published-inputs,182,1701,2003.833333,9.413950
2002-12-01,2003-11-01,Dec 2002 to Nov 2003,9.650137,365,published-inputs,223,1701,2003.916667,9.415336
2003-01-01,2003-12-01,Jan 2003 to Dec 2003,9.616164,365,published-inputs,239,1701,2004.000000,9.416703
2003-02-01,2004-01-01,Feb 2003 to Jan 2004,9.684110,365,published-inputs,202,1701,2004.083333,9.418051
2003-03-01,2004-02-01,Mar 2003 to Feb 2004,9.738798,366,published-inputs,167,1701,2004.166667,9.419380
2003-04-01,2004-03-01,Apr 2003 to Mar 2004,9.637158,366,published-inputs,229,1701,2004.250000,9.420690
2003-05-01,2004-04-01,May 2003 to Apr 2004,9.579781,366,published-inputs,263,1701,2004.333333,9.421983
2003-06-01,2004-05-01,Jun 2003 to May 2004,9.613661,366,published-inputs,242,1701,2004.416667,9.423258
2003-07-01,2004-06-01,Jul 2003 to Jun 2004,9.589071,366,published-inputs,258,1701,2004.500000,9.424516
2003-08-01,2004-07-01,Aug 2003 to Jul 2004,9.453552,366,published-inputs,316,1701,2004.583333,9.425756
2003-09-01,2004-08-01,Sep 2003 to Aug 2004,9.411202,366,published-inputs,336,1701,2004.666667,9.426980
2003-10-01,2004-09-01,Oct 2003 to Sep 2004,9.468579,366,published-inputs,305,1701,2004.750000,9.428187
2003-11-01,2004-10-01,Nov 2003 to Oct 2004,9.587158,366,published-inputs,259,1701,2004.833333,9.429378
2003-12-01,2004-11-01,Dec 2003 to Nov 2004,9.578962,366,published-inputs,264,1701,2004.916667,9.430554
2004-01-01,2004-12-01,Jan 2004 to Dec 2004,9.655191,366,published-inputs,219,1701,2005.000000,9.431714
2004-02-01,2005-01-01,Feb 2004 to Jan 2005,9.739891,366,published-inputs,166,1701,2005.083333,9.432859
2004-03-01,2005-02-01,Mar 2004 to Feb 2005,9.700548,365,published-inputs,186,1701,2005.166667,9.433990
2004-04-01,2005-03-01,Apr 2004 to Mar 2005,9.776986,365,published-inputs,146,1701,2005.250000,9.435107
2004-05-01,2005-04-01,May 2004 to Apr 2005,9.744110,365,published-inputs,164,1701,2005.333333,9.436210
2004-06-01,2005-05-01,Jun 2004 to May 2005,9.684658,365,published-inputs,201,1701,2005.416667,9.437300
2004-07-01,2005-06-01,Jul 2004 to Jun 2005,9.692877,365,published-inputs,192,1701,2005.500000,9.438377
2004-08-01,2005-07-01,Aug 2004 to Jul 2005,9.794795,365,published-inputs,136,1701,2005.583333,9.439441
2004-09-01,2005-08-01,Sep 2004 to Aug 2005,9.692877,365,published-inputs,192,1701,2005.666667,9.440493
2004-10-01,2005-09-01,Oct 2004 to Sep 2005,9.709315,365,published-inputs,180,1701,2005.750000,9.441534
2004-11-01,2005-10-01,Nov 2004 to Oct 2005,9.913151,365,published-inputs,98,1701,2005.833333,9.442563
2004-12-01,2005-11-01,Dec 2004 to Nov 2005,9.773425,365,published-inputs,147,1701,2005.916667,9.443582
2005-01-01,2005-12-01,Jan 2005 to Dec 2005,9.696986,365,published-inputs,188,1701,2006.000000,9.444590
2005-02-01,2006-01-01,Feb 2005 to Jan 2006,9.527123,365,published-inputs,279,1701,2006.083333,9.445588
2005-03-01,2006-02-01,Mar 2005 to Feb 2006,9.496438,365,published-inputs,288,1701,2006.166667,9.446577
2005-04-01,2006-03-01,Apr 2005 to Mar 2006,9.309589,365,published-inputs,386,1701,2006.250000,9.447557
2005-05-01,2006-04-01,May 2005 to Apr 2006,9.293151,365,published-inputs,397,1701,2006.333333,9.448529
2005-06-01,2006-05-01,Jun 2005 to May 2006,9.361096,365,published-inputs,361,1701,2006.416667,9.449492
2005-07-01,2006-06-01,Jul 2005 to Jun 2006,9.402192,365,published-inputs,344,1701,2006.500000,9.450448
2005-08-01,2006-07-01,Aug 2005 to Jul 2006,9.597534,365,published-inputs,250,1701,2006.583333,9.451397
2005-09-01,2006-08-01,Sep 2005 to Aug 2006,9.606027,365,published-inputs,248,1701,2006.666667,9.452339
2005-10-01,2006-09-01,Oct 2005 to Sep 2006,9.704658,365,published-inputs,183,1701,2006.750000,9.453275
2005-11-01,2006-10-01,Nov 2005 to Oct 2006,9.696164,365,published-inputs,191,1701,2006.833333,9.454205
2005-12-01,2006-11-01,Dec 2005 to Nov 2006,9.835890,365,published-inputs,125,1701,2006.916667,9.455130
2006-01-01,2006-12-01,Jan 2006 to Dec 2006,9.946301,365,published-inputs,90,1701,2007.000000,9.456050
2006-02-01,2007-01-01,Feb 2006 to Jan 2007,10.167123,365,published-inputs,51,1701,2007.083333,9.456966
2006-03-01,2007-02-01,Mar 2006 to Feb 2007,10.320548,365,published-inputs,26,1701,2007.166667,9.457878
2006-04-01,2007-03-01,Apr 2006 to Mar 2007,10.490411,365,published-inputs,11,1701,2007.250000,9.458787
2006-05-01,2007-04-01,May 2006 to Apr 2007,10.695890,365,published-inputs,1,1701,2007.333333,9.459694
2006-06-01,2007-05-01,Jun 2006 to May 2007,10.687397,365,published-inputs,2,1701,2007.416667,9.460598
2006-07-01,2007-06-01,Jul 2006 to Jun 2007,10.646301,365,published-inputs,4,1701,2007.500000,9.461500
2006-08-01,2007-07-01,Aug 2006 to Jul 2007,10.315068,365,published-inputs,27,1701,2007.583333,9.462401
2006-09-01,2007-08-01,Sep 2006 to Aug 2007,10.264110,365,published-inputs,37,1701,2007.666667,9.463301
2006-10-01,2007-09-01,Oct 2006 to Sep 2007,10.083288,365,published-inputs,61,1701,2007.750000,9.464200
2006-11-01,2007-10-01,Nov 2006 to Oct 2007,9.955890,365,published-inputs,86,1701,2007.833333,9.465100
2006-12-01,2007-11-01,Dec 2006 to Nov 2007,9.947671,365,published-inputs,88,1701,2007.916667,9.466001
2007-01-01,2007-12-01,Jan 2007 to Dec 2007,9.854247,365,published-inputs,119,1701,2008.000000,9.466902
2007-02-01,2008-01-01,Feb 2007 to Jan 2008,9.828767,365,published-inputs,127,1701,2008.083333,9.467805
2007-03-01,2008-02-01,Mar 2007 to Feb 2008,9.792896,366,published-inputs,138,1701,2008.166667,9.468710
2007-04-01,2008-03-01,Apr 2007 to Mar 2008,9.725137,366,published-inputs,172,1701,2008.250000,9.469618
2007-05-01,2008-04-01,May 2007 to Apr 2008,9.462842,366,published-inputs,311,1701,2008.333333,9.470529
2007-06-01,2008-05-01,Jun 2007 to May 2008,9.606831,366,published-inputs,247,1701,2008.416667,9.471443
2007-07-01,2008-06-01,Jul 2007 to Jun 2008,9.492077,366,published-inputs,292,1701,2008.500000,9.472362
2007-08-01,2008-07-01,Aug 2007 to Jul 2008,9.593716,366,published-inputs,252,1701,2008.583333,9.473284
2007-09-01,2008-08-01,Sep 2007 to Aug 2008,9.636066,366,published-inputs,230,1701,2008.666667,9.474212
2007-10-01,2008-09-01,Oct 2007 to Sep 2008,9.586885,366,published-inputs,260,1701,2008.750000,9.475145
2007-11-01,2008-10-01,Nov 2007 to Oct 2008,9.485246,366,published-inputs,296,1701,2008.833333,9.476084
2007-12-01,2008-11-01,Dec 2007 to Nov 2008,9.436066,366,published-inputs,324,1701,2008.916667,9.477029
2008-01-01,2008-12-01,Jan 2008 to Dec 2008,9.300546,366,published-inputs,393,1701,2009.000000,9.477981
2008-02-01,2009-01-01,Feb 2008 to Jan 2009,9.012568,366,published-inputs,589,1701,2009.083333,9.478940
2008-03-01,2009-02-01,Mar 2008 to Feb 2009,8.931233,365,published-inputs,663,1701,2009.166667,9.479907
2008-04-01,2009-03-01,Apr 2008 to Mar 2009,8.973699,365,published-inputs,622,1701,2009.250000,9.480881
2008-05-01,2009-04-01,May 2008 to Apr 2009,9.096986,365,published-inputs,509,1701,2009.333333,9.481864
2008-06-01,2009-05-01,Jun 2008 to May 2009,8.935616,365,published-inputs,657,1701,2009.416667,9.482856
2008-07-01,2009-06-01,Jul 2008 to Jun 2009,9.034247,365,published-inputs,571,1701,2009.500000,9.483858
2008-08-01,2009-07-01,Aug 2008 to Jul 2009,9.017260,365,published-inputs,586,1701,2009.583333,9.484869
2008-09-01,2009-08-01,Sep 2008 to Aug 2009,9.025753,365,published-inputs,579,1701,2009.666667,9.485890
2008-10-01,2009-09-01,Oct 2008 to Sep 2009,9.066849,365,published-inputs,532,1701,2009.750000,9.486922
2008-11-01,2009-10-01,Nov 2008 to Oct 2009,9.211233,365,published-inputs,440,1701,2009.833333,9.487964
2008-12-01,2009-11-01,Dec 2008 to Nov 2009,9.309863,365,published-inputs,385,1701,2009.916667,9.489018
2009-01-01,2009-12-01,Jan 2009 to Dec 2009,9.267397,365,published-inputs,407,1701,2010.000000,9.490084
2009-02-01,2010-01-01,Feb 2009 to Jan 2010,9.131507,365,published-inputs,489,1701,2010.083333,9.491161
2009-03-01,2010-02-01,Mar 2009 to Feb 2010,9.024110,365,published-inputs,584,1701,2010.166667,9.492251
2009-04-01,2010-03-01,Apr 2009 to Mar 2010,8.930685,365,published-inputs,664,1701,2010.250000,9.493354
2009-05-01,2010-04-01,May 2009 to Apr 2010,8.873151,365,published-inputs,715,1701,2010.333333,9.494470
2009-06-01,2010-05-01,Jun 2009 to May 2010,8.805205,365,published-inputs,773,1701,2010.416667,9.495599
2009-07-01,2010-06-01,Jul 2009 to Jun 2010,8.821644,365,published-inputs,757,1701,2010.500000,9.496742
2009-08-01,2010-07-01,Aug 2009 to Jul 2010,8.864110,365,published-inputs,725,1701,2010.583333,9.497899
2009-09-01,2010-08-01,Sep 2009 to Aug 2010,8.787671,365,published-inputs,790,1701,2010.666667,9.499070
2009-10-01,2010-09-01,Oct 2009 to Sep 2010,8.795890,365,published-inputs,784,1701,2010.750000,9.500256
2009-11-01,2010-10-01,Nov 2009 to Oct 2010,8.693973,365,published-inputs,888,1701,2010.833333,9.501457
2009-12-01,2010-11-01,Dec 2009 to Nov 2010,8.414521,365,published-inputs,1223,1701,2010.916667,9.502673
2010-01-01,2010-12-01,Jan 2010 to Dec 2010,8.125753,365,published-inputs,1482,1701,2011.000000,9.503905
2010-02-01,2011-01-01,Feb 2010 to Jan 2011,8.287123,365,published-inputs,1372,1701,2011.083333,9.505153
2010-03-01,2011-02-01,Mar 2010 to Feb 2011,8.555616,365,published-inputs,1031,1701,2011.166667,9.506416
2010-04-01,2011-03-01,Apr 2010 to Mar 2011,8.640548,365,published-inputs,937,1701,2011.250000,9.507696
2010-05-01,2011-04-01,May 2010 to Apr 2011,8.878904,365,published-inputs,708,1701,2011.333333,9.508993
2010-06-01,2011-05-01,Jun 2010 to May 2011,8.972329,365,published-inputs,624,1701,2011.416667,9.510306
2010-07-01,2011-06-01,Jul 2010 to Jun 2011,8.840822,365,published-inputs,742,1701,2011.500000,9.511636
2010-08-01,2011-07-01,Aug 2010 to Jul 2011,8.730411,365,published-inputs,843,1701,2011.583333,9.512984
2010-09-01,2011-08-01,Sep 2010 to Aug 2011,8.730411,365,published-inputs,843,1701,2011.666667,9.514348
2010-10-01,2011-09-01,Oct 2010 to Sep 2011,8.804384,365,published-inputs,775,1701,2011.750000,9.515731
2010-11-01,2011-10-01,Nov 2010 to Oct 2011,8.974247,365,published-inputs,621,1701,2011.833333,9.517131
2010-12-01,2011-11-01,Dec 2010 to Nov 2011,9.335890,365,published-inputs,371,1701,2011.916667,9.518549
2011-01-01,2011-12-01,Jan 2011 to Dec 2011,9.896438,365,published-inputs,107,1701,2012.000000,9.519984
2011-02-01,2012-01-01,Feb 2011 to Jan 2012,10.091781,365,published-inputs,60,1701,2012.083333,9.521439
2011-03-01,2012-02-01,Mar 2011 to Feb 2012,9.930055,366,published-inputs,94,1701,2012.166667,9.522911
2011-04-01,2012-03-01,Apr 2011 to Mar 2012,10.082514,366,published-inputs,63,1701,2012.250000,9.524402
2011-05-01,2012-04-01,May 2011 to Apr 2012,9.721858,366,published-inputs,175,1701,2012.333333,9.525912
2011-06-01,2012-05-01,Jun 2011 to May 2012,9.696448,366,published-inputs,189,1701,2012.416667,9.527440
2011-07-01,2012-06-01,Jul 2011 to Jun 2012,9.704645,366,published-inputs,184,1701,2012.500000,9.528987
2011-08-01,2012-07-01,Aug 2011 to Jul 2012,9.704645,366,published-inputs,184,1701,2012.583333,9.530553
2011-09-01,2012-08-01,Sep 2011 to Aug 2012,9.814754,366,published-inputs,130,1701,2012.666667,9.532138
2011-10-01,2012-09-01,Oct 2011 to Sep 2012,9.650820,366,published-inputs,222,1701,2012.750000,9.533741
2011-11-01,2012-10-01,Nov 2011 to Oct 2012,9.422131,366,published-inputs,331,1701,2012.833333,9.535364
2011-12-01,2012-11-01,Dec 2011 to Nov 2012,9.176230,366,published-inputs,461,1701,2012.916667,9.537006
2012-01-01,2012-12-01,Jan 2012 to Dec 2012,9.066120,366,published-inputs,535,1701,2013.000000,9.538667
2012-02-01,2013-01-01,Feb 2012 to Jan 2013,8.922131,366,published-inputs,678,1701,2013.083333,9.540347
2012-03-01,2013-02-01,Mar 2012 to Feb 2013,8.850959,365,published-inputs,736,1701,2013.166667,9.542046
2012-04-01,2013-03-01,Apr 2012 to Mar 2013,8.392329,365,published-inputs,1243,1701,2013.250000,9.543765
2012-05-01,2013-04-01,May 2012 to Apr 2013,8.384110,365,published-inputs,1262,1701,2013.333333,9.545503
2012-06-01,2013-05-01,Jun 2012 to May 2013,8.248219,365,published-inputs,1405,1701,2013.416667,9.547259
2012-07-01,2013-06-01,Jul 2012 to Jun 2013,8.256438,365,published-inputs,1399,1701,2013.500000,9.549035
2012-08-01,2013-07-01,Aug 2012 to Jul 2013,8.519726,365,published-inputs,1085,1701,2013.583333,9.550830
2012-09-01,2013-08-01,Sep 2012 to Aug 2013,8.528219,365,published-inputs,1071,1701,2013.666667,9.552644
2012-10-01,2013-09-01,Oct 2012 to Sep 2013,8.626849,365,published-inputs,954,1701,2013.750000,9.554477
2012-11-01,2013-10-01,Nov 2012 to Oct 2013,8.864658,365,published-inputs,722,1701,2013.833333,9.556328
2012-12-01,2013-11-01,Dec 2012 to Nov 2013,8.872877,365,published-inputs,716,1701,2013.916667,9.558199
2013-01-01,2013-12-01,Jan 2013 to Dec 2013,8.991781,365,published-inputs,608,1701,2014.000000,9.560088
2013-02-01,2014-01-01,Feb 2013 to Jan 2014,9.127671,365,published-inputs,491,1701,2014.083333,9.561996
2013-03-01,2014-02-01,Mar 2013 to Feb 2014,9.311781,365,published-inputs,384,1701,2014.166667,9.563923
2013-04-01,2014-03-01,Apr 2013 to Mar 2014,9.685479,365,published-inputs,199,1701,2014.250000,9.565868
2013-05-01,2014-04-01,May 2013 to Apr 2014,9.915616,365,published-inputs,97,1701,2014.333333,9.567831
2013-06-01,2014-05-01,Jun 2013 to May 2014,10.093973,365,published-inputs,59,1701,2014.416667,9.569813
2013-07-01,2014-06-01,Jul 2013 to Jun 2014,10.200822,365,published-inputs,46,1701,2014.500000,9.571812
2013-08-01,2014-07-01,Aug 2013 to Jul 2014,10.107397,365,published-inputs,58,1701,2014.583333,9.573829
2013-09-01,2014-08-01,Sep 2013 to Aug 2014,9.980000,365,published-inputs,83,1701,2014.666667,9.575865
2013-10-01,2014-09-01,Oct 2013 to Sep 2014,10.062192,365,published-inputs,66,1701,2014.750000,9.577917
2013-11-01,2014-10-01,Nov 2013 to Oct 2014,10.036712,365,published-inputs,69,1701,2014.833333,9.579988
2013-12-01,2014-11-01,Dec 2013 to Nov 2014,10.168219,365,published-inputs,50,1701,2014.916667,9.582075
2014-01-01,2014-12-01,Jan 2014 to Dec 2014,10.083288,365,published-inputs,62,1701,2015.000000,9.584180
2014-02-01,2015-01-01,Feb 2014 to Jan 2015,10.006849,365,published-inputs,73,1701,2015.083333,9.586301
2014-03-01,2015-02-01,Mar 2014 to Feb 2015,9.861096,365,published-inputs,117,1701,2015.166667,9.588439
