start_month,end_month,mean_temperature_c,days,status,rank_warmest
1923-03-01,1924-02-01,8.152186,366,published-inputs,1463
1923-04-01,1924-03-01,7.982787,366,published-inputs,1548
1923-05-01,1924-04-01,7.917213,366,published-inputs,1574
1923-06-01,1924-05-01,8.078142,366,published-inputs,1504
1923-07-01,1924-06-01,8.151913,366,published-inputs,1464
1923-08-01,1924-07-01,7.990984,366,published-inputs,1545
1923-09-01,1924-08-01,7.923224,366,published-inputs,1572
1923-10-01,1924-09-01,7.996995,366,published-inputs,1540
1923-11-01,1924-10-01,8.039344,366,published-inputs,1523
1923-12-01,1924-11-01,8.301639,366,published-inputs,1360
1924-01-01,1924-12-01,8.504918,366,published-inputs,1108
1924-02-01,1925-01-01,8.564208,366,published-inputs,1021
1924-03-01,1925-02-01,8.702466,365,published-inputs,877
1924-04-01,1925-03-01,8.744932,365,published-inputs,824
1924-05-01,1925-04-01,8.786027,365,published-inputs,791
1924-06-01,1925-05-01,8.769041,365,published-inputs,805
1924-07-01,1925-06-01,8.875890,365,published-inputs,712
1924-08-01,1925-07-01,9.003288,365,published-inputs,596
1924-09-01,1925-08-01,9.122192,365,published-inputs,495
1924-10-01,1925-09-01,9.007123,365,published-inputs,591
1924-11-01,1925-10-01,9.032603,365,published-inputs,574
1924-12-01,1925-11-01,8.769589,365,published-inputs,804
1925-01-01,1925-12-01,8.446849,365,published-inputs,1186
1925-02-01,1926-01-01,8.395890,365,published-inputs,1236
1925-03-01,1926-02-01,8.518630,365,published-inputs,1087
1925-04-01,1926-03-01,8.629041,365,published-inputs,952
1925-05-01,1926-04-01,8.768767,365,published-inputs,806
1925-06-01,1926-05-01,8.692329,365,published-inputs,888
1925-07-01,1926-06-01,8.552603,365,published-inputs,1035
1925-08-01,1926-07-01,8.595068,365,published-inputs,992
1925-09-01,1926-08-01,8.654521,365,published-inputs,925
1925-10-01,1926-09-01,8.876438,365,published-inputs,709
1925-11-01,1926-10-01,8.681096,365,published-inputs,901
1925-12-01,1926-11-01,8.845479,365,published-inputs,737
1926-01-01,1926-12-01,8.930411,365,published-inputs,664
1926-02-01,1927-01-01,8.913425,365,published-inputs,684
1926-03-01,1927-02-01,8.736986,365,published-inputs,836
1926-04-01,1927-03-01,8.787945,365,published-inputs,788
1926-05-01,1927-04-01,8.681096,365,published-inputs,900
1926-06-01,1927-05-01,8.783014,365,published-inputs,793
1926-07-01,1927-06-01,8.725479,365,published-inputs,847
1926-08-01,1927-07-01,8.623562,365,published-inputs,955
1926-09-01,1927-08-01,8.564110,365,published-inputs,1022
1926-10-01,1927-09-01,8.407945,365,published-inputs,1225
1926-11-01,1927-10-01,8.603288,365,published-inputs,984
1926-12-01,1927-11-01,8.644384,365,published-inputs,932
1927-01-01,1927-12-01,8.466027,365,published-inputs,1157
1927-02-01,1928-01-01,8.500000,365,published-inputs,1114
1927-03-01,1928-02-01,8.613934,366,published-inputs,968
1927-04-01,1928-03-01,8.512295,366,published-inputs,1094
1927-05-01,1928-04-01,8.553279,366,published-inputs,1034
1927-06-01,1928-05-01,8.544809,366,published-inputs,1045
1927-07-01,1928-06-01,8.593989,366,published-inputs,994
1927-08-01,1928-07-01,8.568579,366,published-inputs,1019
1927-09-01,1928-08-01,8.534699,366,published-inputs,1061
1927-10-01,1928-09-01,8.542896,366,published-inputs,1052
1927-11-01,1928-10-01,8.525956,366,published-inputs,1075
1927-12-01,1928-11-01,8.648907,366,published-inputs,928
1928-01-01,1928-12-01,8.801366,366,published-inputs,777
1928-02-01,1929-01-01,8.521858,366,published-inputs,1079
1928-03-01,1929-02-01,8.154521,365,published-inputs,1461
1928-04-01,1929-03-01,8.196986,365,published-inputs,1441
1928-05-01,1929-04-01,8.081918,365,published-inputs,1501
1928-06-01,1929-05-01,8.073425,365,published-inputs,1509
1928-07-01,1929-06-01,8.065205,365,published-inputs,1512
1928-08-01,1929-07-01,8.073699,365,published-inputs,1508
1928-09-01,1929-08-01,8.048219,365,published-inputs,1520
1928-10-01,1929-09-01,8.237260,365,published-inputs,1409
1928-11-01,1929-10-01,8.177808,365,published-inputs,1452
1928-12-01,1929-11-01,8.103836,365,published-inputs,1492
1929-01-01,1929-12-01,8.265205,365,published-inputs,1390
1929-02-01,1930-01-01,8.545479,365,published-inputs,1043
1929-03-01,1930-02-01,8.637534,365,published-inputs,941
1929-04-01,1930-03-01,8.544110,365,published-inputs,1049
1929-05-01,1930-04-01,8.634521,365,published-inputs,947
1929-06-01,1930-05-01,8.592055,365,published-inputs,996
1929-07-01,1930-06-01,8.740000,365,published-inputs,829
1929-08-01,1930-07-01,8.697534,365,published-inputs,883
1929-09-01,1930-08-01,8.740000,365,published-inputs,829
1929-10-01,1930-09-01,8.633151,365,published-inputs,948
1929-11-01,1930-10-01,8.709589,365,published-inputs,865
1929-12-01,1930-11-01,8.684932,365,published-inputs,895
1930-01-01,1930-12-01,8.600000,365,published-inputs,986
1930-02-01,1931-01-01,8.464110,365,published-inputs,1161
1930-03-01,1931-02-01,8.609863,365,published-inputs,976
1930-04-01,1931-03-01,8.533425,365,published-inputs,1064
1930-05-01,1931-04-01,8.484110,365,published-inputs,1136
1930-06-01,1931-05-01,8.501096,365,published-inputs,1112
1930-07-01,1931-06-01,8.443562,365,published-inputs,1188
1930-08-01,1931-07-01,8.426575,365,published-inputs,1209
1930-09-01,1931-08-01,8.367123,365,published-inputs,1282
1930-10-01,1931-09-01,8.227397,365,published-inputs,1418
1930-11-01,1931-10-01,8.091507,365,published-inputs,1496
1930-12-01,1931-11-01,8.190137,365,published-inputs,1445
1931-01-01,1931-12-01,8.258082,365,published-inputs,1397
1931-02-01,1932-01-01,8.478904,365,published-inputs,1145
1931-03-01,1932-02-01,8.386339,366,published-inputs,1256
1931-04-01,1932-03-01,8.428689,366,published-inputs,1207
1931-05-01,1932-04-01,8.363115,366,published-inputs,1287
1931-06-01,1932-05-01,8.295355,366,published-inputs,1366
1931-07-01,1932-06-01,8.319945,366,published-inputs,1340
1931-08-01,1932-07-01,8.387705,366,published-inputs,1250
1931-09-01,1932-08-01,8.590984,366,published-inputs,1000
1931-10-01,1932-09-01,8.697541,366,published-inputs,881
1931-11-01,1932-10-01,8.697541,366,published-inputs,881
1931-12-01,1932-11-01,8.607377,366,published-inputs,980
1932-01-01,1932-12-01,8.607377,366,published-inputs,980
1932-02-01,1933-01-01,8.293989,366,published-inputs,1367
1932-03-01,1933-02-01,8.370959,365,published-inputs,1279
1932-04-01,1933-03-01,8.583288,365,published-inputs,1006
1932-05-01,1933-04-01,8.739452,365,published-inputs,831
1932-06-01,1933-05-01,8.883836,365,published-inputs,703
1932-07-01,1933-06-01,8.941370,365,published-inputs,650
1932-08-01,1933-07-01,9.068767,365,published-inputs,528
1932-09-01,1933-08-01,9.077260,365,published-inputs,521
1932-10-01,1933-09-01,9.225205,365,published-inputs,434
1932-11-01,1933-10-01,9.327123,365,published-inputs,374
1932-12-01,1933-11-01,9.236712,365,published-inputs,425
1933-01-01,1933-12-01,8.880000,365,published-inputs,706
1933-02-01,1934-01-01,9.049863,365,published-inputs,548
1933-03-01,1934-02-01,9.034521,365,published-inputs,568
1933-04-01,1934-03-01,8.839178,365,published-inputs,744
1933-05-01,1934-04-01,8.748767,365,published-inputs,819
1933-06-01,1934-05-01,8.680822,365,published-inputs,902
1933-07-01,1934-06-01,8.672603,365,published-inputs,909
1933-08-01,1934-07-01,8.740548,365,published-inputs,828
1933-09-01,1934-08-01,8.553699,365,published-inputs,1032
1933-10-01,1934-09-01,8.479726,365,published-inputs,1144
1933-11-01,1934-10-01,8.488219,365,published-inputs,1130
1933-12-01,1934-11-01,8.529315,365,published-inputs,1069
1934-01-01,1934-12-01,9.072877,365,published-inputs,525
1934-02-01,1935-01-01,9.081370,365,published-inputs,517
1934-03-01,1935-02-01,9.234795,365,published-inputs,429
1934-04-01,1935-03-01,9.353699,365,published-inputs,364
1934-05-01,1935-04-01,9.403014,365,published-inputs,342
1934-06-01,1935-05-01,9.369041,365,published-inputs,355
1934-07-01,1935-06-01,9.336164,365,published-inputs,369
1934-08-01,1935-07-01,9.225753,365,published-inputs,433
1934-09-01,1935-08-01,9.319178,365,published-inputs,378
1934-10-01,1935-09-01,9.269863,365,published-inputs,405
1934-11-01,1935-10-01,9.210411,365,published-inputs,440
1934-12-01,1935-11-01,9.235068,365,published-inputs,428
1935-01-01,1935-12-01,8.844384,365,published-inputs,739
1935-02-01,1936-01-01,8.767945,365,published-inputs,807
1935-03-01,1936-02-01,8.544262,366,published-inputs,1048
1935-04-01,1936-03-01,8.578142,366,published-inputs,1010
1935-05-01,1936-04-01,8.438798,366,published-inputs,1199
1935-06-01,1936-05-01,8.515027,366,published-inputs,1092
1935-07-01,1936-06-01,8.498634,366,published-inputs,1119
1935-08-01,1936-07-01,8.354645,366,published-inputs,1301
1935-09-01,1936-08-01,8.337705,366,published-inputs,1319
1935-10-01,1936-09-01,8.395082,366,published-inputs,1238
1935-11-01,1936-10-01,8.403552,366,published-inputs,1228
1935-12-01,1936-11-01,8.378962,366,published-inputs,1267
1936-01-01,1936-12-01,8.582240,366,published-inputs,1007
1936-02-01,1937-01-01,8.709290,366,published-inputs,867
1936-03-01,1937-02-01,8.925753,365,published-inputs,673
1936-04-01,1937-03-01,8.653973,365,published-inputs,926
1936-05-01,1937-04-01,8.892329,365,published-inputs,697
1936-06-01,1937-05-01,8.926301,365,published-inputs,672
1936-07-01,1937-06-01,8.876986,365,published-inputs,708
1936-08-01,1937-07-01,8.927945,365,published-inputs,668
1936-09-01,1937-08-01,8.987397,365,published-inputs,608
1936-10-01,1937-09-01,8.913425,365,published-inputs,684
1936-11-01,1937-10-01,8.955890,365,published-inputs,636
1936-12-01,1937-11-01,8.906575,365,published-inputs,690
1937-01-01,1937-12-01,8.711233,365,published-inputs,864
1937-02-01,1938-01-01,8.762192,365,published-inputs,813
1937-03-01,1938-02-01,8.708493,365,published-inputs,869
1937-04-01,1938-03-01,9.099178,365,published-inputs,507
1937-05-01,1938-04-01,8.967671,365,published-inputs,628
1937-06-01,1938-05-01,8.874247,365,published-inputs,713
1937-07-01,1938-06-01,8.866027,365,published-inputs,719
1937-08-01,1938-07-01,8.772603,365,published-inputs,801
1937-09-01,1938-08-01,8.679178,365,published-inputs,904
1937-10-01,1938-09-01,8.687397,365,published-inputs,893
1937-11-01,1938-10-01,8.729863,365,published-inputs,844
1937-12-01,1938-11-01,9.033973,365,published-inputs,571
1938-01-01,1938-12-01,9.144384,365,published-inputs,480
1938-02-01,1939-01-01,9.008493,365,published-inputs,590
1938-03-01,1939-02-01,9.046849,365,published-inputs,552
1938-04-01,1939-03-01,8.860000,365,published-inputs,729
1938-05-01,1939-04-01,8.933973,365,published-inputs,660
1938-06-01,1939-05-01,8.984932,365,published-inputs,613
1938-07-01,1939-06-01,9.042466,365,published-inputs,559
1938-08-01,1939-07-01,9.076438,365,published-inputs,522
1938-09-01,1939-08-01,9.152877,365,published-inputs,474
1938-10-01,1939-09-01,9.193973,365,published-inputs,445
1938-11-01,1939-10-01,9.007123,365,published-inputs,592
1938-12-01,1939-11-01,8.957808,365,published-inputs,635
1939-01-01,1939-12-01,8.864384,365,published-inputs,722
1939-02-01,1940-01-01,8.482192,365,published-inputs,1140
1939-03-01,1940-02-01,8.306011,366,published-inputs,1355
1939-04-01,1940-03-01,8.306011,366,published-inputs,1354
1939-05-01,1940-04-01,8.322404,366,published-inputs,1337
1939-06-01,1940-05-01,8.390164,366,published-inputs,1246
1939-07-01,1940-06-01,8.529508,366,published-inputs,1068
1939-08-01,1940-07-01,8.521038,366,published-inputs,1081
1939-09-01,1940-08-01,8.461749,366,published-inputs,1166
1939-10-01,1940-09-01,8.363388,366,published-inputs,1286
1939-11-01,1940-10-01,8.465027,366,published-inputs,1159
1939-12-01,1940-11-01,8.342077,366,published-inputs,1314
1940-01-01,1940-12-01,8.409836,366,published-inputs,1224
1940-02-01,1941-01-01,8.469126,366,published-inputs,1154
1940-03-01,1941-02-01,8.500000,365,published-inputs,1115
1940-04-01,1941-03-01,8.432055,365,published-inputs,1205
1940-05-01,1941-04-01,8.259452,365,published-inputs,1395
1940-06-01,1941-05-01,8.030137,365,published-inputs,1526
1940-07-01,1941-06-01,7.915068,365,published-inputs,1576
1940-08-01,1941-07-01,8.059452,365,published-inputs,1516
1940-09-01,1941-08-01,7.974521,365,published-inputs,1554
1940-10-01,1941-09-01,8.147123,365,published-inputs,1469
1940-11-01,1941-10-01,8.232055,365,published-inputs,1416
1940-12-01,1941-11-01,8.215616,365,published-inputs,1429
1941-01-01,1941-12-01,8.360000,365,published-inputs,1289
1941-02-01,1942-01-01,8.529863,365,published-inputs,1067
1941-03-01,1942-02-01,8.330411,365,published-inputs,1329
1941-04-01,1942-03-01,8.389863,365,published-inputs,1247
1941-05-01,1942-04-01,8.611781,365,published-inputs,973
1941-06-01,1942-05-01,8.747671,365,published-inputs,820
1941-07-01,1942-06-01,8.706575,365,published-inputs,871
1941-08-01,1942-07-01,8.596164,365,published-inputs,991
1941-09-01,1942-08-01,8.723562,365,published-inputs,849
1941-10-01,1942-09-01,8.616712,365,published-inputs,962
1941-11-01,1942-10-01,8.591233,365,published-inputs,999
1941-12-01,1942-11-01,8.459726,365,published-inputs,1169
1942-01-01,1942-12-01,8.544658,365,published-inputs,1047
1942-02-01,1943-01-01,8.790959,365,published-inputs,785
1942-03-01,1943-02-01,9.189863,365,published-inputs,448
1942-04-01,1943-03-01,9.266301,365,published-inputs,409
1942-05-01,1943-04-01,9.323836,365,published-inputs,376
1942-06-01,1943-05-01,9.357808,365,published-inputs,362
1942-07-01,1943-06-01,9.341370,365,published-inputs,367
1942-08-01,1943-07-01,9.417808,365,published-inputs,332
1942-09-01,1943-08-01,9.366849,365,published-inputs,356
1942-10-01,1943-09-01,9.309315,365,published-inputs,386
1942-11-01,1943-10-01,9.317808,365,published-inputs,379
1942-12-01,1943-11-01,9.441096,365,published-inputs,320
1943-01-01,1943-12-01,9.160822,365,published-inputs,465
1943-02-01,1944-01-01,9.237260,365,published-inputs,424
1943-03-01,1944-02-01,9.045082,366,published-inputs,556
1943-04-01,1944-03-01,8.926503,366,published-inputs,671
1943-05-01,1944-04-01,8.910109,366,published-inputs,687
1943-06-01,1944-05-01,8.876230,366,published-inputs,711
1943-07-01,1944-06-01,8.827049,366,published-inputs,749
1943-08-01,1944-07-01,8.827049,366,published-inputs,749
1943-09-01,1944-08-01,8.920219,366,published-inputs,680
1943-10-01,1944-09-01,8.887432,366,published-inputs,700
1943-11-01,1944-10-01,8.777322,366,published-inputs,797
1943-12-01,1944-11-01,8.760929,366,published-inputs,815
1944-01-01,1944-12-01,8.820219,366,published-inputs,759
1944-02-01,1945-01-01,8.379781,366,published-inputs,1265
1944-03-01,1945-02-01,8.608493,365,published-inputs,977
1944-04-01,1945-03-01,8.786849,365,published-inputs,790
1944-05-01,1945-04-01,8.803288,365,published-inputs,775
1944-06-01,1945-05-01,8.862740,365,published-inputs,726
1944-07-01,1945-06-01,8.912055,365,published-inputs,686
1944-08-01,1945-07-01,8.886575,365,published-inputs,702
1944-09-01,1945-08-01,8.810137,365,published-inputs,767
1944-10-01,1945-09-01,8.941644,365,published-inputs,649
1944-11-01,1945-10-01,9.153973,365,published-inputs,472
1944-12-01,1945-11-01,9.203288,365,published-inputs,443
1945-01-01,1945-12-01,9.305205,365,published-inputs,387
1945-02-01,1946-01-01,9.483562,365,published-inputs,296
1945-03-01,1946-02-01,9.437534,365,published-inputs,322
1945-04-01,1946-03-01,9.242192,365,published-inputs,421
1945-05-01,1946-04-01,9.209315,365,published-inputs,442
1945-06-01,1946-05-01,9.124384,365,published-inputs,494
1945-07-01,1946-06-01,9.009315,365,published-inputs,589
1945-08-01,1946-07-01,8.966849,365,published-inputs,629
1945-09-01,1946-08-01,8.822466,365,published-inputs,754
1945-10-01,1946-09-01,8.797808,365,published-inputs,782
1945-11-01,1946-10-01,8.636438,365,published-inputs,942
1945-12-01,1946-11-01,8.718630,365,published-inputs,856
1946-01-01,1946-12-01,8.540274,365,published-inputs,1055
1946-02-01,1947-01-01,8.480822,365,published-inputs,1143
1946-03-01,1947-02-01,7.882466,365,published-inputs,1591
1946-04-01,1947-03-01,7.763562,365,published-inputs,1625
1946-05-01,1947-04-01,7.640274,365,published-inputs,1645
1946-06-01,1947-05-01,7.784658,365,published-inputs,1620
1946-07-01,1947-06-01,7.957260,365,published-inputs,1560
1946-08-01,1947-07-01,8.008219,365,published-inputs,1536
1946-09-01,1947-08-01,8.373425,365,published-inputs,1274
1946-10-01,1947-09-01,8.439178,365,published-inputs,1198
1946-11-01,1947-10-01,8.507123,365,published-inputs,1103
1946-12-01,1947-11-01,8.441370,365,published-inputs,1193
1947-01-01,1947-12-01,8.585753,365,published-inputs,1005
1947-02-01,1948-01-01,8.823562,365,published-inputs,753
1947-03-01,1948-02-01,9.292350,366,published-inputs,398
1947-04-01,1948-03-01,9.690437,366,published-inputs,195
1947-05-01,1948-04-01,9.723224,366,published-inputs,173
1947-06-01,1948-05-01,9.621585,366,published-inputs,236
1947-07-01,1948-06-01,9.506831,366,published-inputs,284
1947-08-01,1948-07-01,9.464481,366,published-inputs,307
1947-09-01,1948-08-01,9.176503,366,published-inputs,459
1947-10-01,1948-09-01,9.102732,366,published-inputs,503
1947-11-01,1948-10-01,9.077322,366,published-inputs,520
1947-12-01,1948-11-01,9.126503,366,published-inputs,491
1948-01-01,1948-12-01,9.151913,366,published-inputs,475
1948-02-01,1949-01-01,9.185792,366,published-inputs,453
1948-03-01,1949-02-01,9.284384,365,published-inputs,401
1948-04-01,1949-03-01,9.038082,365,published-inputs,565
1948-05-01,1949-04-01,9.112055,365,published-inputs,500
1948-06-01,1949-05-01,9.086575,365,published-inputs,513
1948-07-01,1949-06-01,9.234521,365,published-inputs,430
1948-08-01,1949-07-01,9.404384,365,published-inputs,340
1948-09-01,1949-08-01,9.531781,365,published-inputs,277
1948-10-01,1949-09-01,9.712603,365,published-inputs,177
1948-11-01,1949-10-01,9.848493,365,published-inputs,120
1948-12-01,1949-11-01,9.758082,365,published-inputs,154
1949-01-01,1949-12-01,9.783562,365,published-inputs,141
1949-02-01,1950-01-01,9.681644,365,published-inputs,205
1949-03-01,1950-02-01,9.666301,365,published-inputs,211
1949-04-01,1950-03-01,9.827671,365,published-inputs,127
1949-05-01,1950-04-01,9.679726,365,published-inputs,207
1949-06-01,1950-05-01,9.730685,365,published-inputs,169
1949-07-01,1950-06-01,9.771781,365,published-inputs,147
1949-08-01,1950-07-01,9.618904,365,published-inputs,237
1949-09-01,1950-08-01,9.500000,365,published-inputs,286
1949-10-01,1950-09-01,9.253425,365,published-inputs,414
1949-11-01,1950-10-01,9.066575,365,published-inputs,532
1949-12-01,1950-11-01,8.967945,365,published-inputs,627
1950-01-01,1950-12-01,8.619726,365,published-inputs,959
1950-02-01,1951-01-01,8.577260,365,published-inputs,1011
1950-03-01,1951-02-01,8.439178,365,published-inputs,1197
1950-04-01,1951-03-01,8.150411,365,published-inputs,1465
1950-05-01,1951-04-01,8.076438,365,published-inputs,1505
1950-06-01,1951-05-01,7.940548,365,published-inputs,1564
1950-07-01,1951-06-01,7.800822,365,published-inputs,1615
1950-08-01,1951-07-01,7.834795,365,published-inputs,1604
1950-09-01,1951-08-01,7.800822,365,published-inputs,1616
1950-10-01,1951-09-01,7.899452,365,published-inputs,1581
1950-11-01,1951-10-01,7.924932,365,published-inputs,1570
1950-12-01,1951-11-01,8.122192,365,published-inputs,1482
1951-01-01,1951-12-01,8.461918,365,published-inputs,1165
1951-02-01,1952-01-01,8.393973,365,published-inputs,1240
1951-03-01,1952-02-01,8.387432,366,published-inputs,1251
1951-04-01,1952-03-01,8.616120,366,published-inputs,964
1951-05-01,1952-04-01,8.804645,366,published-inputs,773
1951-06-01,1952-05-01,9.050273,366,published-inputs,547
1951-07-01,1952-06-01,9.033880,366,published-inputs,573
1951-08-01,1952-07-01,9.059290,366,published-inputs,540
1951-09-01,1952-08-01,9.143989,366,published-inputs,481
1951-10-01,1952-09-01,8.906284,366,published-inputs,691
1951-11-01,1952-10-01,8.838525,366,published-inputs,746
1951-12-01,1952-11-01,8.551639,366,published-inputs,1036
1952-01-01,1952-12-01,8.373770,366,published-inputs,1272
1952-02-01,1953-01-01,8.416120,366,published-inputs,1219
1952-03-01,1953-02-01,8.461096,365,published-inputs,1167
1952-04-01,1953-03-01,8.384658,365,published-inputs,1259
1952-05-01,1953-04-01,8.244932,365,published-inputs,1406
1952-06-01,1953-05-01,8.210959,365,published-inputs,1433
1952-07-01,1953-06-01,8.252055,365,published-inputs,1402
1952-08-01,1953-07-01,8.175616,365,published-inputs,1454
1952-09-01,1953-08-01,8.201096,365,published-inputs,1436
1952-10-01,1953-09-01,8.423014,365,published-inputs,1215
1952-11-01,1953-10-01,8.482466,365,published-inputs,1139
1952-12-01,1953-11-01,8.811233,365,published-inputs,764
1953-01-01,1953-12-01,9.125479,365,published-inputs,492
1953-02-01,1954-01-01,9.100000,365,published-inputs,506
1953-03-01,1954-02-01,9.015616,365,published-inputs,587
1953-04-01,1954-03-01,9.024110,365,published-inputs,582
1953-05-01,1954-04-01,9.048767,365,published-inputs,550
1953-06-01,1954-05-01,8.938356,365,published-inputs,653
1953-07-01,1954-06-01,8.872603,365,published-inputs,716
1953-08-01,1954-07-01,8.745205,365,published-inputs,823
1953-09-01,1954-08-01,8.600822,365,published-inputs,985
1953-10-01,1954-09-01,8.518630,365,published-inputs,1087
1953-11-01,1954-10-01,8.671507,365,published-inputs,912
1953-12-01,1954-11-01,8.548219,365,published-inputs,1040
1954-01-01,1954-12-01,8.488767,365,published-inputs,1129
1954-02-01,1955-01-01,8.463288,365,published-inputs,1162
1954-03-01,1955-02-01,8.340548,365,published-inputs,1316
1954-04-01,1955-03-01,8.119726,365,published-inputs,1484
1954-05-01,1955-04-01,8.226575,365,published-inputs,1419
1954-06-01,1955-05-01,8.107671,365,published-inputs,1490
1954-07-01,1955-06-01,8.148767,365,published-inputs,1468
1954-08-01,1955-07-01,8.463014,365,published-inputs,1163
1954-09-01,1955-08-01,8.794247,365,published-inputs,784
1954-10-01,1955-09-01,8.901096,365,published-inputs,694
1954-11-01,1955-10-01,8.714247,365,published-inputs,862
1954-12-01,1955-11-01,8.689589,365,published-inputs,890
1955-01-01,1955-12-01,8.630137,365,published-inputs,949
1955-02-01,1956-01-01,8.723562,365,published-inputs,850
1955-03-01,1956-02-01,8.591257,366,published-inputs,998
1955-04-01,1956-03-01,8.845355,366,published-inputs,738
1955-05-01,1956-04-01,8.697814,366,published-inputs,880
1955-06-01,1956-05-01,8.841803,366,published-inputs,740
1955-07-01,1956-06-01,8.784426,366,published-inputs,792
1955-08-01,1956-07-01,8.615027,366,published-inputs,966
1955-09-01,1956-08-01,8.233880,366,published-inputs,1414
1955-10-01,1956-09-01,8.242077,366,published-inputs,1407
1955-11-01,1956-10-01,8.259016,366,published-inputs,1396
1955-12-01,1956-11-01,8.234426,366,published-inputs,1411
1956-01-01,1956-12-01,8.234426,366,published-inputs,1411
1956-02-01,1957-01-01,8.336066,366,published-inputs,1323
1956-03-01,1957-02-01,8.751507,365,published-inputs,818
1956-04-01,1957-03-01,8.997808,365,published-inputs,601
1956-05-01,1957-04-01,9.145753,365,published-inputs,479
1956-06-01,1957-05-01,9.086301,365,published-inputs,514
1956-07-01,1957-06-01,9.242466,365,published-inputs,420
1956-08-01,1957-07-01,9.293425,365,published-inputs,395
1956-09-01,1957-08-01,9.454795,365,published-inputs,313
1956-10-01,1957-09-01,9.323288,365,published-inputs,377
1956-11-01,1957-10-01,9.425205,365,published-inputs,327
1956-12-01,1957-11-01,9.408767,365,published-inputs,336
1957-01-01,1957-12-01,9.298356,365,published-inputs,393
1957-02-01,1958-01-01,9.187945,365,published-inputs,451
1957-03-01,1958-02-01,9.187945,365,published-inputs,450
1957-04-01,1958-03-01,8.737808,365,published-inputs,834
1957-05-01,1958-04-01,8.606301,365,published-inputs,982
1957-06-01,1958-05-01,8.623288,365,published-inputs,956
1957-07-01,1958-06-01,8.508219,365,published-inputs,1102
1957-08-01,1958-07-01,8.457260,365,published-inputs,1173
1957-09-01,1958-08-01,8.448767,365,published-inputs,1184
1957-10-01,1958-09-01,8.629589,365,published-inputs,951
1957-11-01,1958-10-01,8.612603,365,published-inputs,972
1957-12-01,1958-11-01,8.661918,365,published-inputs,921
