Data supplied by UK-AIR on 17/3/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Wrexham,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
05-04-2025,02:00,12.500,R,ugm-3 (FIDAS),1.47818,R,ugm-3,13.78205,R,ugm-3,16.04856,R,ugm-3,7.382,R,ugm-3 (Ref.eq),0.35995,R,ugm-3
05-04-2025,03:00,12.650,R,ugm-3 (FIDAS),0.34645,R,ugm-3,12.69265,R,ugm-3,13.22387,R,ugm-3,8.656,R,ugm-3 (Ref.eq),0.74239,R,ugm-3
05-04-2025,04:00,12.500,R,ugm-3 (FIDAS),0.20787,R,ugm-3,12.36539,R,ugm-3,12.68412,R,ugm-3,8.019,R,ugm-3 (Ref.eq),0.94486,R,ugm-3
05-04-2025,05:00,12.975,R,ugm-3 (FIDAS),0.65825,R,ugm-3,15.45306,R,ugm-3,16.46237,R,ugm-3,8.090,R,ugm-3 (Ref.eq),0.67490,R,ugm-3
05-04-2025,06:00,16.025,R,ugm-3 (FIDAS),0.93541,R,ugm-3,20.91136,R,ugm-3,22.34564,R,ugm-3,8.514,R,ugm-3 (Ref.eq),0.71989,R,ugm-3
05-04-2025,07:00,16.650,R,ugm-3 (FIDAS),8.52264,R,ugm-3,27.19746,R,ugm-3,40.26533,R,ugm-3,8.750,R,ugm-3 (Ref.eq),1.07984,R,ugm-3
05-04-2025,08:00,22.200,R,ugm-3 (FIDAS),9.59663,R,ugm-3,21.07078,R,ugm-3,35.78541,R,ugm-3,11.156,R,ugm-3 (Ref.eq),1.07984,R,ugm-3
05-04-2025,09:00,21.625,R,ugm-3 (FIDAS),8.03761,R,ugm-3,16.87629,R,ugm-3,29.20046,R,ugm-3,11.509,R,ugm-3 (Ref.eq),1.41729,R,ugm-3
05-04-2025,10:00,22.500,R,ugm-3 (FIDAS),11.50210,R,ugm-3,16.25998,R,ugm-3,33.89629,R,ugm-3,11.226,R,ugm-3 (Ref.eq),1.28231,R,ugm-3
05-04-2025,11:00,21.300,R,ugm-3 (FIDAS),13.09577,R,ugm-3,16.94694,R,ugm-3,37.02683,R,ugm-3,10.189,R,ugm-3 (Ref.eq),1.68725,R,ugm-3
05-04-2025,12:00,16.575,R,ugm-3 (FIDAS),5.16209,R,ugm-3,9.62678,R,ugm-3,17.54187,R,ugm-3,7.406,R,ugm-3 (Ref.eq),0.87737,R,ugm-3
05-04-2025,13:00,19.325,R,ugm-3 (FIDAS),5.54318,R,ugm-3,10.06797,R,ugm-3,18.56739,R,ugm-3,7.217,R,ugm-3 (Ref.eq),1.41729,R,ugm-3
05-04-2025,14:00,18.750,R,ugm-3 (FIDAS),11.22494,R,ugm-3,19.65357,R,ugm-3,36.86491,R,ugm-3,7.005,R,ugm-3 (Ref.eq),1.68725,R,ugm-3
05-04-2025,15:00,21.975,R,ugm-3 (FIDAS),6.58253,R,ugm-3,12.52245,R,ugm-3,22.61552,R,ugm-3,9.057,R,ugm-3 (Ref.eq),1.61976,R,ugm-3
05-04-2025,16:00,23.475,R,ugm-3 (FIDAS),5.05815,R,ugm-3,13.56439,R,ugm-3,21.32012,R,ugm-3,11.274,R,ugm-3 (Ref.eq),2.02470,R,ugm-3
05-04-2025,17:00,24.025,R,ugm-3 (FIDAS),5.54318,R,ugm-3,13.90019,R,ugm-3,22.39962,R,ugm-3,10.920,R,ugm-3 (Ref.eq),2.02470,R,ugm-3
05-04-2025,18:00,20.275,R,ugm-3 (FIDAS),6.44395,R,ugm-3,14.57008,R,ugm-3,24.45066,R,ugm-3,8.113,R,ugm-3 (Ref.eq),2.22717,R,ugm-3
05-04-2025,19:00,15.875,R,ugm-3 (FIDAS),5.92428,R,ugm-3,18.65938,R,ugm-3,27.74314,R,ugm-3,5.991,R,ugm-3 (Ref.eq),2.09219,R,ugm-3
05-04-2025,20:00,14.300,R,ugm-3 (FIDAS),5.33531,R,ugm-3,16.53984,R,ugm-3,24.72054,R,ugm-3,5.165,R,ugm-3 (Ref.eq),1.34980,R,ugm-3
05-04-2025,21:00,17.150,R,ugm-3 (FIDAS),4.53848,R,ugm-3,16.25034,R,ugm-3,23.20924,R,ugm-3,6.934,R,ugm-3 (Ref.eq),0.74239,R,ugm-3
05-04-2025,22:00,17.350,R,ugm-3 (FIDAS),3.84558,R,ugm-3,18.50021,R,ugm-3,24.39669,R,ugm-3,8.726,R,ugm-3 (Ref.eq),2.15968,R,ugm-3
05-04-2025,23:00,14.525,R,ugm-3 (FIDAS),1.59367,R,ugm-3,12.83133,R,ugm-3,15.27492,R,ugm-3,8.302,R,ugm-3 (Ref.eq),1.82223,R,ugm-3
05-04-2025,24:00,15.500,R,ugm-3 (FIDAS),2.77159,R,ugm-3,11.61893,R,ugm-3,15.86864,R,ugm-3,8.113,R,ugm-3 (Ref.eq),2.09219,R,ugm-3
06-04-2025,01:00,12.125,R,ugm-3 (FIDAS),1.06597,R,ugm-3,9.77343,R,ugm-3,11.40790,R,ugm-3,8.019,R,ugm-3 (Ref.eq),,,
06-04-2025,02:00,12.000,R,ugm-3 (FIDAS),0.60251,R,ugm-3,12.14472,R,ugm-3,13.06855,R,ugm-3,7.783,R,ugm-3 (Ref.eq),0.27001,R,ugm-3
06-04-2025,03:00,11.425,R,ugm-3 (FIDAS),0.31284,R,ugm-3,11.81270,R,ugm-3,12.29238,R,ugm-3,7.288,R,ugm-3 (Ref.eq),0.54002,R,ugm-3
06-04-2025,04:00,9.925,R,ugm-3 (FIDAS),0.55616,R,ugm-3,10.08582,R,ugm-3,10.93859,R,ugm-3,6.722,R,ugm-3 (Ref.eq),0.94504,R,ugm-3
06-04-2025,05:00,8.300,R,ugm-3 (FIDAS),0.45188,R,ugm-3,9.75836,R,ugm-3,10.45123,R,ugm-3,5.495,R,ugm-3 (Ref.eq),0.27001,R,ugm-3
06-04-2025,06:00,9.975,R,ugm-3 (FIDAS),1.00804,R,ugm-3,13.77922,R,ugm-3,15.32486,R,ugm-3,5.826,R,ugm-3 (Ref.eq),0.40502,R,ugm-3
06-04-2025,07:00,15.125,R,ugm-3 (FIDAS),7.33436,R,ugm-3,19.67461,R,ugm-3,30.92047,R,ugm-3,7.453,R,ugm-3 (Ref.eq),0.60752,R,ugm-3
06-04-2025,08:00,17.975,R,ugm-3 (FIDAS),3.09364,R,ugm-3,9.06510,R,ugm-3,13.80862,R,ugm-3,8.491,R,ugm-3 (Ref.eq),1.21505,R,ugm-3
06-04-2025,09:00,17.475,R,ugm-3 (FIDAS),3.82360,R,ugm-3,7.29603,R,ugm-3,13.15880,R,ugm-3,8.443,R,ugm-3 (Ref.eq),1.82257,R,ugm-3
06-04-2025,10:00,17.775,R,ugm-3 (FIDAS),4.17120,R,ugm-3,6.43814,R,ugm-3,12.83389,R,ugm-3,8.349,R,ugm-3 (Ref.eq),1.41756,R,ugm-3
06-04-2025,11:00,16.275,R,ugm-3 (FIDAS),4.90116,R,ugm-3,8.73043,R,ugm-3,16.24543,R,ugm-3,7.217,R,ugm-3 (Ref.eq),1.75507,R,ugm-3
06-04-2025,12:00,15.075,R,ugm-3 (FIDAS),5.49208,R,ugm-3,10.58609,R,ugm-3,19.00715,R,ugm-3,6.840,R,ugm-3 (Ref.eq),1.14755,R,ugm-3
06-04-2025,13:00,13.625,R,ugm-3 (FIDAS),4.79688,R,ugm-3,9.43184,R,ugm-3,16.78695,R,ugm-3,6.368,R,ugm-3 (Ref.eq),1.55256,R,ugm-3
06-04-2025,14:00,14.200,R,ugm-3 (FIDAS),6.32632,R,ugm-3,10.66072,R,ugm-3,20.36094,R,ugm-3,6.486,R,ugm-3 (Ref.eq),1.08004,R,ugm-3
06-04-2025,15:00,13.425,R,ugm-3 (FIDAS),4.65784,R,ugm-3,10.89051,R,ugm-3,18.03243,R,ugm-3,5.613,R,ugm-3 (Ref.eq),1.35005,R,ugm-3
06-04-2025,16:00,14.175,R,ugm-3 (FIDAS),3.96264,R,ugm-3,10.00702,R,ugm-3,16.08298,R,ugm-3,5.472,R,ugm-3 (Ref.eq),2.16008,R,ugm-3
06-04-2025,17:00,12.125,R,ugm-3 (FIDAS),3.61504,R,ugm-3,8.48224,R,ugm-3,14.02522,R,ugm-3,4.575,R,ugm-3 (Ref.eq),1.48506,R,ugm-3
06-04-2025,18:00,15.275,R,ugm-3 (FIDAS),2.64176,R,ugm-3,8.18759,R,ugm-3,12.23823,R,ugm-3,5.189,R,ugm-3 (Ref.eq),1.82257,R,ugm-3
06-04-2025,19:00,13.775,R,ugm-3 (FIDAS),4.55356,R,ugm-3,14.40779,R,ugm-3,21.38982,R,ugm-3,5.590,R,ugm-3 (Ref.eq),1.89007,R,ugm-3
06-04-2025,20:00,18.350,R,ugm-3 (FIDAS),4.51880,R,ugm-3,22.09644,R,ugm-3,29.02517,R,ugm-3,7.241,R,ugm-3 (Ref.eq),0.94504,R,ugm-3
06-04-2025,21:00,15.250,R,ugm-3 (FIDAS),3.47600,R,ugm-3,25.91559,R,ugm-3,31.24538,R,ugm-3,7.123,R,ugm-3 (Ref.eq),1.21505,R,ugm-3
06-04-2025,22:00,16.975,R,ugm-3 (FIDAS),6.63916,R,ugm-3,21.76945,R,ugm-3,31.94935,R,ugm-3,7.429,R,ugm-3 (Ref.eq),1.62006,R,ugm-3
06-04-2025,23:00,11.125,R,ugm-3 (FIDAS),0.27808,R,ugm-3,14.41111,R,ugm-3,14.83749,R,ugm-3,5.802,R,ugm-3 (Ref.eq),1.35005,R,ugm-3
06-04-2025,24:00,9.100,R,ugm-3 (FIDAS),0.41712,R,ugm-3,8.62032,R,ugm-3,9.25990,R,ugm-3,4.811,R,ugm-3 (Ref.eq),1.41756,R,ugm-3
07-04-2025,01:00,9.600,R,ugm-3 (FIDAS),0.41850,R,ugm-3,6.52959,R,ugm-3,7.17128,R,ugm-3,4.670,R,ugm-3 (Ref.eq),,,
07-04-2025,02:00,10.200,R,ugm-3 (FIDAS),0.79050,R,ugm-3,7.84256,R,ugm-3,9.05465,R,ugm-3,4.859,R,ugm-3 (Ref.eq),1.26029,R,ugm-3
07-04-2025,03:00,10.375,R,ugm-3 (FIDAS),0.31388,R,ugm-3,10.05834,R,ugm-3,10.53961,R,ugm-3,4.835,R,ugm-3 (Ref.eq),0.94521,R,ugm-3
07-04-2025,04:00,9.950,R,ugm-3 (FIDAS),0.90675,R,ugm-3,11.53971,R,ugm-3,12.93004,R,ugm-3,5.142,R,ugm-3 (Ref.eq),1.01273,R,ugm-3
07-04-2025,05:00,12.650,R,ugm-3 (FIDAS),1.36013,R,ugm-3,11.22483,R,ugm-3,13.31033,R,ugm-3,6.109,R,ugm-3 (Ref.eq),0.81018,R,ugm-3
07-04-2025,06:00,13.150,R,ugm-3 (FIDAS),2.89463,R,ugm-3,25.93092,R,ugm-3,30.36930,R,ugm-3,6.533,R,ugm-3 (Ref.eq),0.47261,R,ugm-3
07-04-2025,07:00,18.175,R,ugm-3 (FIDAS),8.02127,R,ugm-3,34.58587,R,ugm-3,46.88498,R,ugm-3,7.524,R,ugm-3 (Ref.eq),1.28279,R,ugm-3
07-04-2025,08:00,20.425,R,ugm-3 (FIDAS),21.76205,R,ugm-3,28.45714,R,ugm-3,61.82515,R,ugm-3,8.349,R,ugm-3 (Ref.eq),2.16049,R,ugm-3
07-04-2025,09:00,19.575,R,ugm-3 (FIDAS),13.77566,R,ugm-3,20.98174,R,ugm-3,42.10412,R,ugm-3,8.514,R,ugm-3 (Ref.eq),3.37576,R,ugm-3
07-04-2025,10:00,19.950,R,ugm-3 (FIDAS),7.88177,R,ugm-3,15.07874,R,ugm-3,27.16395,R,ugm-3,7.901,R,ugm-3 (Ref.eq),2.90316,R,ugm-3
07-04-2025,11:00,17.600,R,ugm-3 (FIDAS),9.83477,R,ugm-3,18.87516,R,ugm-3,33.95494,R,ugm-3,6.769,R,ugm-3 (Ref.eq),2.36303,R,ugm-3
07-04-2025,12:00,16.800,R,ugm-3 (FIDAS),8.37002,R,ugm-3,13.24354,R,ugm-3,26.07739,R,ugm-3,6.509,R,ugm-3 (Ref.eq),1.41782,R,ugm-3
07-04-2025,13:00,15.975,R,ugm-3 (FIDAS),6.34727,R,ugm-3,12.27046,R,ugm-3,22.00280,R,ugm-3,6.226,R,ugm-3 (Ref.eq),1.21528,R,ugm-3
07-04-2025,14:00,16.325,R,ugm-3 (FIDAS),8.82340,R,ugm-3,16.24267,R,ugm-3,29.77169,R,ugm-3,6.132,R,ugm-3 (Ref.eq),1.21528,R,ugm-3
07-04-2025,15:00,16.750,R,ugm-3 (FIDAS),13.00841,R,ugm-3,18.51821,R,ugm-3,38.46415,R,ugm-3,6.840,R,ugm-3 (Ref.eq),1.41782,R,ugm-3
07-04-2025,16:00,19.550,R,ugm-3 (FIDAS),9.79990,R,ugm-3,17.13581,R,ugm-3,32.16212,R,ugm-3,7.618,R,ugm-3 (Ref.eq),1.35031,R,ugm-3
07-04-2025,17:00,24.325,R,ugm-3 (FIDAS),10.42765,R,ugm-3,16.71655,R,ugm-3,32.70540,R,ugm-3,8.656,R,ugm-3 (Ref.eq),1.75540,R,ugm-3
07-04-2025,18:00,24.175,R,ugm-3 (FIDAS),7.84689,R,ugm-3,18.50054,R,ugm-3,30.53228,R,ugm-3,9.576,R,ugm-3 (Ref.eq),2.49806,R,ugm-3
07-04-2025,19:00,24.575,R,ugm-3 (FIDAS),6.48677,R,ugm-3,21.02067,R,ugm-3,30.96690,R,ugm-3,9.009,R,ugm-3 (Ref.eq),2.43055,R,ugm-3
07-04-2025,20:00,22.325,R,ugm-3 (FIDAS),5.85901,R,ugm-3,25.62318,R,ugm-3,34.60687,R,ugm-3,10.660,R,ugm-3 (Ref.eq),1.68788,R,ugm-3
07-04-2025,21:00,21.300,R,ugm-3 (FIDAS),2.30176,R,ugm-3,31.51218,R,ugm-3,35.04149,R,ugm-3,9.363,R,ugm-3 (Ref.eq),1.28279,R,ugm-3
07-04-2025,22:00,17.575,R,ugm-3 (FIDAS),1.29038,R,ugm-3,21.38244,R,ugm-3,23.36100,R,ugm-3,9.552,R,ugm-3 (Ref.eq),1.28279,R,ugm-3
07-04-2025,23:00,14.400,R,ugm-3 (FIDAS),1.53450,R,ugm-3,23.99616,R,ugm-3,26.34903,R,ugm-3,7.594,R,ugm-3 (Ref.eq),1.28279,R,ugm-3
07-04-2025,24:00,13.325,R,ugm-3 (FIDAS),0.66263,R,ugm-3,13.59819,R,ugm-3,14.61420,R,ugm-3,6.863,R,ugm-3 (Ref.eq),0.87770,R,ugm-3
08-04-2025,01:00,11.400,R,ugm-3 (FIDAS),0.37323,R,ugm-3,13.01748,R,ugm-3,13.58975,R,ugm-3,6.863,R,ugm-3 (Ref.eq),0.81034,R,ugm-3
08-04-2025,02:00,12.250,R,ugm-3 (FIDAS),0.27992,R,ugm-3,12.72451,R,ugm-3,13.15372,R,ugm-3,6.557,R,ugm-3 (Ref.eq),,,
08-04-2025,03:00,11.425,R,ugm-3 (FIDAS),0.31491,R,ugm-3,12.38017,R,ugm-3,12.86303,R,ugm-3,6.486,R,ugm-3 (Ref.eq),0.81034,R,ugm-3
08-04-2025,04:00,12.525,R,ugm-3 (FIDAS),0.24493,R,ugm-3,10.25279,R,ugm-3,10.62835,R,ugm-3,7.264,R,ugm-3 (Ref.eq),1.21550,R,ugm-3
08-04-2025,05:00,15.325,R,ugm-3 (FIDAS),2.76422,R,ugm-3,19.41647,R,ugm-3,23.65489,R,ugm-3,8.208,R,ugm-3 (Ref.eq),1.08045,R,ugm-3
08-04-2025,06:00,15.125,R,ugm-3 (FIDAS),4.72368,R,ugm-3,28.34848,R,ugm-3,35.59135,R,ugm-3,8.585,R,ugm-3 (Ref.eq),0.67528,R,ugm-3
08-04-2025,07:00,27.475,R,ugm-3 (FIDAS),36.14486,R,ugm-3,41.21489,R,ugm-3,96.63623,R,ugm-3,11.793,R,ugm-3 (Ref.eq),1.35056,R,ugm-3
08-04-2025,08:00,27.050,R,ugm-3 (FIDAS),35.37507,R,ugm-3,35.41865,R,ugm-3,89.65967,R,ugm-3,12.712,R,ugm-3 (Ref.eq),2.90370,R,ugm-3
08-04-2025,09:00,27.300,R,ugm-3 (FIDAS),21.76389,R,ugm-3,24.24027,R,ugm-3,57.61111,R,ugm-3,13.656,R,ugm-3 (Ref.eq),2.56606,R,ugm-3
08-04-2025,10:00,30.300,R,ugm-3 (FIDAS),11.19686,R,ugm-3,17.00596,R,ugm-3,34.17423,R,ugm-3,14.882,R,ugm-3 (Ref.eq),1.41809,R,ugm-3
08-04-2025,11:00,34.050,R,ugm-3 (FIDAS),15.22073,R,ugm-3,20.21086,R,ugm-3,43.54898,R,ugm-3,16.722,R,ugm-3 (Ref.eq),2.02584,R,ugm-3
08-04-2025,12:00,31.375,R,ugm-3 (FIDAS),9.72727,R,ugm-3,17.18813,R,ugm-3,32.10307,R,ugm-3,17.170,R,ugm-3 (Ref.eq),2.16089,R,ugm-3
08-04-2025,13:00,30.075,R,ugm-3 (FIDAS),7.97776,R,ugm-3,17.69050,R,ugm-3,29.92289,R,ugm-3,15.165,R,ugm-3 (Ref.eq),2.16089,R,ugm-3
08-04-2025,14:00,26.325,R,ugm-3 (FIDAS),7.45291,R,ugm-3,13.75338,R,ugm-3,25.18101,R,ugm-3,13.703,R,ugm-3 (Ref.eq),1.62067,R,ugm-3
08-04-2025,15:00,27.150,R,ugm-3 (FIDAS),,,,,,,,,,14.293,R,ugm-3 (Ref.eq),,,
08-04-2025,16:00,30.625,R,ugm-3 (FIDAS),,,,,,,,,,14.976,R,ugm-3 (Ref.eq),,,
08-04-2025,17:00,28.600,R,ugm-3 (FIDAS),,,,,,,,,,14.363,R,ugm-3 (Ref.eq),,,
08-04-2025,18:00,30.000,R,ugm-3 (FIDAS),,,,,,,,,,15.024,R,ugm-3 (Ref.eq),2.49853,R,ugm-3
08-04-2025,19:00,31.950,R,ugm-3 (FIDAS),,,,,,,,,,16.675,R,ugm-3 (Ref.eq),2.76865,R,ugm-3
08-04-2025,20:00,33.500,R,ugm-3 (FIDAS),,,,,,,,,,19.646,R,ugm-3 (Ref.eq),2.16089,R,ugm-3
08-04-2025,21:00,27.575,R,ugm-3 (FIDAS),,,,,,,,,,18.208,R,ugm-3 (Ref.eq),0.45019,R,ugm-3
08-04-2025,22:00,26.250,R,ugm-3 (FIDAS),,,,,,,,,,16.651,R,ugm-3 (Ref.eq),1.68820,R,ugm-3
08-04-2025,23:00,26.500,R,ugm-3 (FIDAS),,,,,,,,,,14.788,R,ugm-3 (Ref.eq),1.68820,R,ugm-3
08-04-2025,24:00,19.875,R,ugm-3 (FIDAS),,,,,,,,,,13.396,R,ugm-3 (Ref.eq),1.68820,R,ugm-3
09-04-2025,01:00,18.600,R,ugm-3 (FIDAS),,,,,,,,,,13.443,R,ugm-3 (Ref.eq),0.99114,R,ugm-3
09-04-2025,02:00,18.000,R,ugm-3 (FIDAS),1.07290,R,ugm-3,10.62904,R,ugm-3,12.27412,R,ugm-3,12.948,R,ugm-3 (Ref.eq),0.63073,R,ugm-3
09-04-2025,03:00,17.425,R,ugm-3 (FIDAS),0.83966,R,ugm-3,10.64168,R,ugm-3,11.92914,R,ugm-3,12.807,R,ugm-3 (Ref.eq),0.94609,R,ugm-3
09-04-2025,04:00,17.650,R,ugm-3 (FIDAS),1.32946,R,ugm-3,11.03456,R,ugm-3,13.07303,R,ugm-3,12.689,R,ugm-3 (Ref.eq),0.94609,R,ugm-3
09-04-2025,05:00,18.925,R,ugm-3 (FIDAS),1.57436,R,ugm-3,15.72485,R,ugm-3,18.13883,R,ugm-3,13.656,R,ugm-3 (Ref.eq),0.47304,R,ugm-3
09-04-2025,06:00,23.975,R,ugm-3 (FIDAS),7.90677,R,ugm-3,35.21171,R,ugm-3,47.33526,R,ugm-3,16.533,R,ugm-3 (Ref.eq),0.99114,R,ugm-3
09-04-2025,07:00,34.975,R,ugm-3 (FIDAS),16.05845,R,ugm-3,32.19059,R,ugm-3,56.81320,R,ugm-3,19.410,R,ugm-3 (Ref.eq),,,
09-04-2025,08:00,48.525,R,ugm-3 (FIDAS),42.71757,R,ugm-3,50.95953,R,ugm-3,116.45890,R,ugm-3,27.241,R,ugm-3 (Ref.eq),2.23007,R,ugm-3
09-04-2025,09:00,52.075,R,ugm-3 (FIDAS),20.25674,R,ugm-3,37.73692,R,ugm-3,68.79681,R,ugm-3,34.222,R,ugm-3 (Ref.eq),2.83827,R,ugm-3
09-04-2025,10:00,53.550,R,ugm-3 (FIDAS),12.83976,R,ugm-3,28.90073,R,ugm-3,48.58809,R,ugm-3,33.066,R,ugm-3 (Ref.eq),2.63553,R,ugm-3
09-04-2025,11:00,42.900,R,ugm-3 (FIDAS),11.44033,R,ugm-3,21.67749,R,ugm-3,39.21909,R,ugm-3,28.066,R,ugm-3 (Ref.eq),2.09491,R,ugm-3
09-04-2025,12:00,33.300,R,ugm-3 (FIDAS),11.09048,R,ugm-3,16.82130,R,ugm-3,33.82646,R,ugm-3,20.142,R,ugm-3 (Ref.eq),2.09491,R,ugm-3
09-04-2025,13:00,38.950,R,ugm-3 (FIDAS),13.92432,R,ugm-3,22.44432,R,ugm-3,43.79465,R,ugm-3,21.793,R,ugm-3 (Ref.eq),2.02733,R,ugm-3
09-04-2025,14:00,36.575,R,ugm-3 (FIDAS),11.37036,R,ugm-3,18.95229,R,ugm-3,36.38660,R,ugm-3,20.472,R,ugm-3 (Ref.eq),2.56796,R,ugm-3
09-04-2025,15:00,37.700,R,ugm-3 (FIDAS),22.04101,R,ugm-3,27.42961,R,ugm-3,61.22535,R,ugm-3,21.415,R,ugm-3 (Ref.eq),1.28398,R,ugm-3
09-04-2025,16:00,32.675,R,ugm-3 (FIDAS),17.98267,R,ugm-3,21.61424,R,ugm-3,49.18727,R,ugm-3,17.689,R,ugm-3 (Ref.eq),2.29765,R,ugm-3
09-04-2025,17:00,25.675,R,ugm-3 (FIDAS),11.96512,R,ugm-3,26.86463,R,ugm-3,45.21089,R,ugm-3,13.066,R,ugm-3 (Ref.eq),1.01367,R,ugm-3
09-04-2025,18:00,27.350,R,ugm-3 (FIDAS),10.00592,R,ugm-3,23.22324,R,ugm-3,38.56543,R,ugm-3,12.476,R,ugm-3 (Ref.eq),1.62187,R,ugm-3
09-04-2025,19:00,29.925,R,ugm-3 (FIDAS),8.64148,R,ugm-3,23.24546,R,ugm-3,36.49554,R,ugm-3,13.609,R,ugm-3 (Ref.eq),1.21640,R,ugm-3
09-04-2025,20:00,24.200,R,ugm-3 (FIDAS),6.85720,R,ugm-3,27.23414,R,ugm-3,37.74837,R,ugm-3,12.453,R,ugm-3 (Ref.eq),0.81093,R,ugm-3
09-04-2025,21:00,23.800,R,ugm-3 (FIDAS),2.23909,R,ugm-3,25.87216,R,ugm-3,29.30537,R,ugm-3,12.783,R,ugm-3 (Ref.eq),0.72083,R,ugm-3
09-04-2025,22:00,24.850,R,ugm-3 (FIDAS),2.55396,R,ugm-3,23.91864,R,ugm-3,27.83466,R,ugm-3,14.599,R,ugm-3 (Ref.eq),1.28398,R,ugm-3
09-04-2025,23:00,21.850,R,ugm-3 (FIDAS),1.01459,R,ugm-3,26.22451,R,ugm-3,27.78019,R,ugm-3,14.764,R,ugm-3 (Ref.eq),1.01367,R,ugm-3
09-04-2025,24:00,19.700,R,ugm-3 (FIDAS),1.29447,R,ugm-3,24.05229,R,ugm-3,26.03712,R,ugm-3,13.868,R,ugm-3 (Ref.eq),0.60820,R,ugm-3
10-04-2025,01:00,18.425,R,ugm-3 (FIDAS),0.41978,R,ugm-3,12.05845,R,ugm-3,12.70209,R,ugm-3,13.184,R,ugm-3 (Ref.eq),1.08204,R,ugm-3
10-04-2025,02:00,19.050,R,ugm-3 (FIDAS),1.07276,R,ugm-3,9.38780,R,ugm-3,11.03268,R,ugm-3,14.293,R,ugm-3 (Ref.eq),0.81153,R,ugm-3
10-04-2025,03:00,20.775,R,ugm-3 (FIDAS),0.62966,R,ugm-3,10.90192,R,ugm-3,11.86739,R,ugm-3,16.321,R,ugm-3 (Ref.eq),1.08204,R,ugm-3
10-04-2025,04:00,21.700,R,ugm-3 (FIDAS),0.66464,R,ugm-3,11.50153,R,ugm-3,12.52064,R,ugm-3,17.359,R,ugm-3 (Ref.eq),0.60865,R,ugm-3
10-04-2025,05:00,21.875,R,ugm-3 (FIDAS),0.62966,R,ugm-3,15.47467,R,ugm-3,16.44014,R,ugm-3,16.745,R,ugm-3 (Ref.eq),0.72136,R,ugm-3
10-04-2025,06:00,28.150,R,ugm-3 (FIDAS),26.55079,R,ugm-3,33.54218,R,ugm-3,74.25281,R,ugm-3,15.991,R,ugm-3 (Ref.eq),0.94679,R,ugm-3
10-04-2025,07:00,33.325,R,ugm-3 (FIDAS),25.92112,R,ugm-3,37.66502,R,ugm-3,77.41019,R,ugm-3,16.887,R,ugm-3 (Ref.eq),1.28493,R,ugm-3
10-04-2025,08:00,38.575,R,ugm-3 (FIDAS),34.73641,R,ugm-3,39.77202,R,ugm-3,93.03377,R,ugm-3,21.486,R,ugm-3 (Ref.eq),1.69069,R,ugm-3
10-04-2025,09:00,35.800,R,ugm-3 (FIDAS),15.49671,R,ugm-3,19.67988,R,ugm-3,43.44116,R,ugm-3,22.406,R,ugm-3 (Ref.eq),2.09646,R,ugm-3
10-04-2025,10:00,34.000,R,ugm-3 (FIDAS),8.74532,R,ugm-3,13.31953,R,ugm-3,26.72884,R,ugm-3,22.760,R,ugm-3 (Ref.eq),2.02883,R,ugm-3
10-04-2025,11:00,34.400,R,ugm-3 (FIDAS),8.29056,R,ugm-3,11.40382,R,ugm-3,24.11583,R,ugm-3,22.193,R,ugm-3 (Ref.eq),2.09646,R,ugm-3
10-04-2025,12:00,36.300,R,ugm-3 (FIDAS),8.08067,R,ugm-3,17.93152,R,ugm-3,30.32171,R,ugm-3,22.123,R,ugm-3 (Ref.eq),0.74390,R,ugm-3
10-04-2025,13:00,40.700,R,ugm-3 (FIDAS),8.53543,R,ugm-3,17.28867,R,ugm-3,30.37615,R,ugm-3,22.335,R,ugm-3 (Ref.eq),1.62306,R,ugm-3
10-04-2025,14:00,40.775,R,ugm-3 (FIDAS),12.94307,R,ugm-3,28.27703,R,ugm-3,48.12279,R,ugm-3,22.642,R,ugm-3 (Ref.eq),1.96120,R,ugm-3
10-04-2025,15:00,35.575,R,ugm-3 (FIDAS),17.00090,R,ugm-3,27.33555,R,ugm-3,53.40324,R,ugm-3,18.373,R,ugm-3 (Ref.eq),2.63748,R,ugm-3
10-04-2025,16:00,30.300,R,ugm-3 (FIDAS),13.60772,R,ugm-3,25.29817,R,ugm-3,46.16304,R,ugm-3,14.222,R,ugm-3 (Ref.eq),2.29934,R,ugm-3
10-04-2025,17:00,23.875,R,ugm-3 (FIDAS),13.53775,R,ugm-3,32.97226,R,ugm-3,53.72986,R,ugm-3,11.203,R,ugm-3 (Ref.eq),1.75832,R,ugm-3
10-04-2025,18:00,28.675,R,ugm-3 (FIDAS),9.09513,R,ugm-3,26.28368,R,ugm-3,40.22935,R,ugm-3,14.104,R,ugm-3 (Ref.eq),1.48781,R,ugm-3
10-04-2025,19:00,27.325,R,ugm-3 (FIDAS),7.20614,R,ugm-3,30.97652,R,ugm-3,42.02579,R,ugm-3,13.255,R,ugm-3 (Ref.eq),2.02883,R,ugm-3
