Data supplied by UK-AIR on 17/3/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Narberth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
15-01-2025,07:00,5.500,R,ugm-3 (FIDAS),0.24066,R,ugm-3,3.54925,R,ugm-3,3.91826,R,ugm-3,59.82111,R,ugm-3,4.057,R,ugm-3 (Ref.eq),0.13487,R,ugm-3
15-01-2025,08:00,7.400,R,ugm-3 (FIDAS),0.30942,R,ugm-3,3.29312,R,ugm-3,3.76756,R,ugm-3,60.27014,R,ugm-3,4.599,R,ugm-3 (Ref.eq),0.20231,R,ugm-3
15-01-2025,09:00,7.550,R,ugm-3 (FIDAS),0.75636,R,ugm-3,8.48521,R,ugm-3,9.64495,R,ugm-3,51.98799,R,ugm-3,4.505,R,ugm-3 (Ref.eq),0.33718,R,ugm-3
15-01-2025,10:00,12.000,R,ugm-3 (FIDAS),0.41256,R,ugm-3,2.98427,R,ugm-3,3.61686,R,ugm-3,60.71917,R,ugm-3,5.731,R,ugm-3 (Ref.eq),0.74178,R,ugm-3
15-01-2025,11:00,12.150,R,ugm-3 (FIDAS),0.48132,R,ugm-3,2.82861,R,ugm-3,3.56662,R,ugm-3,61.76692,R,ugm-3,5.731,R,ugm-3 (Ref.eq),0.80922,R,ugm-3
15-01-2025,12:00,8.975,R,ugm-3 (FIDAS),0.48132,R,ugm-3,2.12533,R,ugm-3,2.86334,R,ugm-3,65.10971,R,ugm-3,5.613,R,ugm-3 (Ref.eq),0.80922,R,ugm-3
15-01-2025,13:00,10.725,R,ugm-3 (FIDAS),0.37818,R,ugm-3,2.38394,R,ugm-3,2.96381,R,ugm-3,62.56520,R,ugm-3,6.274,R,ugm-3 (Ref.eq),0.74178,R,ugm-3
15-01-2025,14:00,10.725,R,ugm-3 (FIDAS),0.41256,R,ugm-3,2.23076,R,ugm-3,2.86334,R,ugm-3,62.01638,R,ugm-3,6.486,R,ugm-3 (Ref.eq),0.53948,R,ugm-3
15-01-2025,15:00,12.825,R,ugm-3 (FIDAS),0.65322,R,ugm-3,3.21807,R,ugm-3,4.21966,R,ugm-3,59.97079,R,ugm-3,8.585,R,ugm-3 (Ref.eq),0.33718,R,ugm-3
15-01-2025,16:00,10.900,R,ugm-3 (FIDAS),0.24066,R,ugm-3,3.59949,R,ugm-3,3.96849,R,ugm-3,53.33508,R,ugm-3,7.948,R,ugm-3 (Ref.eq),0.26974,R,ugm-3
15-01-2025,17:00,12.700,R,ugm-3 (FIDAS),2.54412,R,ugm-3,12.37492,R,ugm-3,16.27585,R,ugm-3,41.31099,R,ugm-3,9.387,R,ugm-3 (Ref.eq),0.13487,R,ugm-3
15-01-2025,18:00,15.250,R,ugm-3 (FIDAS),0.48132,R,ugm-3,5.18961,R,ugm-3,5.92762,R,ugm-3,51.68863,R,ugm-3,11.604,R,ugm-3 (Ref.eq),0.26974,R,ugm-3
15-01-2025,19:00,13.550,R,ugm-3 (FIDAS),0.37818,R,ugm-3,3.89097,R,ugm-3,4.47083,R,ugm-3,56.52820,R,ugm-3,10.519,R,ugm-3 (Ref.eq),0.20231,R,ugm-3
15-01-2025,20:00,14.400,R,ugm-3 (FIDAS),0.37818,R,ugm-3,3.13745,R,ugm-3,3.71732,R,ugm-3,57.97509,R,ugm-3,10.920,R,ugm-3 (Ref.eq),0.47205,R,ugm-3
15-01-2025,21:00,13.725,R,ugm-3 (FIDAS),0.34380,R,ugm-3,3.29064,R,ugm-3,3.81779,R,ugm-3,57.27659,R,ugm-3,10.991,R,ugm-3 (Ref.eq),0.33718,R,ugm-3
15-01-2025,22:00,14.550,R,ugm-3 (FIDAS),0.41256,R,ugm-3,3.38614,R,ugm-3,4.01873,R,ugm-3,54.68218,R,ugm-3,10.967,R,ugm-3 (Ref.eq),0.06744,R,ugm-3
15-01-2025,23:00,14.100,R,ugm-3 (FIDAS),0.27504,R,ugm-3,3.09466,R,ugm-3,3.51639,R,ugm-3,54.78197,R,ugm-3,10.637,R,ugm-3 (Ref.eq),0.40461,R,ugm-3
15-01-2025,24:00,14.775,R,ugm-3 (FIDAS),0.41256,R,ugm-3,3.43638,R,ugm-3,4.06896,R,ugm-3,48.74497,R,ugm-3,12.665,R,ugm-3 (Ref.eq),0.33718,R,ugm-3
16-01-2025,01:00,14.100,R,ugm-3 (FIDAS),0.41270,R,ugm-3,3.65408,R,ugm-3,4.28687,R,ugm-3,53.68433,R,ugm-3,12.335,R,ugm-3 (Ref.eq),0.26953,R,ugm-3
16-01-2025,02:00,10.350,R,ugm-3 (FIDAS),0.45855,R,ugm-3,3.91868,R,ugm-3,4.62178,R,ugm-3,52.75300,R,ugm-3,9.410,R,ugm-3 (Ref.eq),0.26953,R,ugm-3
16-01-2025,03:00,7.625,R,ugm-3 (FIDAS),0.41270,R,ugm-3,3.73781,R,ugm-3,4.37060,R,ugm-3,49.84261,R,ugm-3,6.910,R,ugm-3 (Ref.eq),0.13476,R,ugm-3
16-01-2025,04:00,6.400,R,ugm-3 (FIDAS),0.27513,R,ugm-3,4.40087,R,ugm-3,4.82273,R,ugm-3,46.05078,R,ugm-3,5.826,R,ugm-3 (Ref.eq),0.20214,R,ugm-3
16-01-2025,05:00,6.800,R,ugm-3 (FIDAS),0.27513,R,ugm-3,4.90324,R,ugm-3,5.32510,R,ugm-3,45.05293,R,ugm-3,6.038,R,ugm-3 (Ref.eq),0.20214,R,ugm-3
16-01-2025,06:00,6.175,R,ugm-3 (FIDAS),0.30952,R,ugm-3,4.34814,R,ugm-3,4.82273,R,ugm-3,42.35873,R,ugm-3,5.566,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
16-01-2025,07:00,7.225,R,ugm-3 (FIDAS),0.27513,R,ugm-3,3.99897,R,ugm-3,4.42083,R,ugm-3,42.35873,R,ugm-3,5.896,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
16-01-2025,08:00,7.425,R,ugm-3 (FIDAS),0.37831,R,ugm-3,4.99622,R,ugm-3,5.57628,R,ugm-3,37.31959,R,ugm-3,6.179,R,ugm-3 (Ref.eq),0.20214,R,ugm-3
16-01-2025,09:00,7.825,R,ugm-3 (FIDAS),1.47883,R,ugm-3,8.58364,R,ugm-3,10.85114,R,ugm-3,33.92690,R,ugm-3,7.170,R,ugm-3 (Ref.eq),0.26953,R,ugm-3
16-01-2025,10:00,9.075,R,ugm-3 (FIDAS),1.85713,R,ugm-3,8.65666,R,ugm-3,11.50422,R,ugm-3,32.67959,R,ugm-3,8.255,R,ugm-3 (Ref.eq),0.40429,R,ugm-3
16-01-2025,11:00,8.075,R,ugm-3 (FIDAS),1.58200,R,ugm-3,7.42071,R,ugm-3,9.84640,R,ugm-3,39.01594,R,ugm-3,7.335,R,ugm-3 (Ref.eq),0.47167,R,ugm-3
16-01-2025,12:00,8.900,R,ugm-3 (FIDAS),0.99735,R,ugm-3,6.70958,R,ugm-3,8.23883,R,ugm-3,36.12217,R,ugm-3,7.877,R,ugm-3 (Ref.eq),0.33691,R,ugm-3
16-01-2025,13:00,9.875,R,ugm-3 (FIDAS),1.23809,R,ugm-3,7.34519,R,ugm-3,9.24356,R,ugm-3,34.17636,R,ugm-3,8.726,R,ugm-3 (Ref.eq),0.40429,R,ugm-3
16-01-2025,14:00,14.200,R,ugm-3 (FIDAS),1.37565,R,ugm-3,9.64610,R,ugm-3,11.75540,R,ugm-3,32.97894,R,ugm-3,10.401,R,ugm-3 (Ref.eq),0.53905,R,ugm-3
16-01-2025,15:00,16.450,R,ugm-3 (FIDAS),1.10052,R,ugm-3,8.56086,R,ugm-3,10.24830,R,ugm-3,34.67529,R,ugm-3,12.005,R,ugm-3 (Ref.eq),0.47167,R,ugm-3
16-01-2025,16:00,14.100,R,ugm-3 (FIDAS),0.58465,R,ugm-3,6.94048,R,ugm-3,7.83693,R,ugm-3,37.16991,R,ugm-3,11.439,R,ugm-3 (Ref.eq),0.33691,R,ugm-3
16-01-2025,17:00,10.300,R,ugm-3 (FIDAS),1.61639,R,ugm-3,8.17176,R,ugm-3,10.65019,R,ugm-3,37.86841,R,ugm-3,9.293,R,ugm-3 (Ref.eq),0.33691,R,ugm-3
16-01-2025,18:00,10.500,R,ugm-3 (FIDAS),1.89152,R,ugm-3,12.12050,R,ugm-3,15.02079,R,ugm-3,41.06153,R,ugm-3,9.481,R,ugm-3 (Ref.eq),0.33691,R,ugm-3
16-01-2025,19:00,11.875,R,ugm-3 (FIDAS),0.34391,R,ugm-3,6.80724,R,ugm-3,7.33457,R,ugm-3,42.10927,R,ugm-3,10.330,R,ugm-3 (Ref.eq),0.47167,R,ugm-3
16-01-2025,20:00,10.925,R,ugm-3 (FIDAS),0.34391,R,ugm-3,8.31434,R,ugm-3,8.84167,R,ugm-3,39.06583,R,ugm-3,9.811,R,ugm-3 (Ref.eq),0.26953,R,ugm-3
16-01-2025,21:00,10.325,R,ugm-3 (FIDAS),0.44709,R,ugm-3,4.84052,R,ugm-3,5.52604,R,ugm-3,56.17896,R,ugm-3,7.759,R,ugm-3 (Ref.eq),0.40429,R,ugm-3
16-01-2025,22:00,13.800,R,ugm-3 (FIDAS),0.37831,R,ugm-3,4.04172,R,ugm-3,4.62178,R,ugm-3,58.27444,R,ugm-3,10.731,R,ugm-3 (Ref.eq),0.40429,R,ugm-3
16-01-2025,23:00,14.750,R,ugm-3 (FIDAS),0.37831,R,ugm-3,3.58959,R,ugm-3,4.16965,R,ugm-3,60.66928,R,ugm-3,11.887,R,ugm-3 (Ref.eq),0.33691,R,ugm-3
16-01-2025,24:00,15.725,R,ugm-3 (FIDAS),0.17196,R,ugm-3,4.00646,R,ugm-3,4.27013,R,ugm-3,58.82326,R,ugm-3,12.594,R,ugm-3 (Ref.eq),0.33691,R,ugm-3
17-01-2025,01:00,10.125,R,ugm-3 (FIDAS),0.22935,R,ugm-3,3.13160,R,ugm-3,3.48327,R,ugm-3,61.33451,R,ugm-3,6.887,R,ugm-3 (Ref.eq),0.62839,R,ugm-3
17-01-2025,02:00,9.675,R,ugm-3 (FIDAS),0.55044,R,ugm-3,2.84023,R,ugm-3,3.68422,R,ugm-3,58.07487,R,ugm-3,6.203,R,ugm-3 (Ref.eq),0.44885,R,ugm-3
17-01-2025,03:00,10.100,R,ugm-3 (FIDAS),0.24082,R,ugm-3,2.64512,R,ugm-3,3.01437,R,ugm-3,59.37208,R,ugm-3,6.203,R,ugm-3 (Ref.eq),0.17954,R,ugm-3
17-01-2025,04:00,10.550,R,ugm-3 (FIDAS),0.30962,R,ugm-3,2.48938,R,ugm-3,2.96413,R,ugm-3,58.32433,R,ugm-3,6.179,R,ugm-3 (Ref.eq),,,
17-01-2025,05:00,8.725,R,ugm-3 (FIDAS),0.34403,R,ugm-3,2.18543,R,ugm-3,2.71293,R,ugm-3,61.81681,R,ugm-3,5.472,R,ugm-3 (Ref.eq),0.53862,R,ugm-3
17-01-2025,06:00,10.700,R,ugm-3 (FIDAS),0.17201,R,ugm-3,2.29846,R,ugm-3,2.56221,R,ugm-3,60.12046,R,ugm-3,6.698,R,ugm-3 (Ref.eq),0.33664,R,ugm-3
17-01-2025,07:00,11.175,R,ugm-3 (FIDAS),0.24082,R,ugm-3,2.59488,R,ugm-3,2.96413,R,ugm-3,59.57165,R,ugm-3,7.217,R,ugm-3 (Ref.eq),0.53862,R,ugm-3
17-01-2025,08:00,13.250,R,ugm-3 (FIDAS),0.34403,R,ugm-3,2.78830,R,ugm-3,3.31580,R,ugm-3,55.63014,R,ugm-3,8.113,R,ugm-3 (Ref.eq),0.53862,R,ugm-3
17-01-2025,09:00,13.050,R,ugm-3 (FIDAS),0.72246,R,ugm-3,4.31811,R,ugm-3,5.42586,R,ugm-3,53.13551,R,ugm-3,7.877,R,ugm-3 (Ref.eq),0.53862,R,ugm-3
17-01-2025,10:00,9.475,R,ugm-3 (FIDAS),0.37843,R,ugm-3,2.63507,R,ugm-3,3.21532,R,ugm-3,59.97079,R,ugm-3,4.976,R,ugm-3 (Ref.eq),0.47129,R,ugm-3
17-01-2025,11:00,13.825,R,ugm-3 (FIDAS),0.55044,R,ugm-3,3.17515,R,ugm-3,4.01915,R,ugm-3,51.28949,R,ugm-3,9.245,R,ugm-3 (Ref.eq),0.47129,R,ugm-3
17-01-2025,12:00,15.700,R,ugm-3 (FIDAS),0.58484,R,ugm-3,3.82576,R,ugm-3,4.72251,R,ugm-3,47.39788,R,ugm-3,10.590,R,ugm-3 (Ref.eq),0.47129,R,ugm-3
17-01-2025,13:00,16.725,R,ugm-3 (FIDAS),0.72246,R,ugm-3,4.36835,R,ugm-3,5.47610,R,ugm-3,46.94884,R,ugm-3,11.203,R,ugm-3 (Ref.eq),0.53862,R,ugm-3
17-01-2025,14:00,16.825,R,ugm-3 (FIDAS),0.65365,R,ugm-3,4.37337,R,ugm-3,5.37562,R,ugm-3,49.59315,R,ugm-3,11.061,R,ugm-3 (Ref.eq),0.60595,R,ugm-3
17-01-2025,15:00,16.450,R,ugm-3 (FIDAS),0.41283,R,ugm-3,4.18999,R,ugm-3,4.82299,R,ugm-3,51.23960,R,ugm-3,10.590,R,ugm-3 (Ref.eq),0.40397,R,ugm-3
17-01-2025,16:00,15.875,R,ugm-3 (FIDAS),0.86007,R,ugm-3,5.41333,R,ugm-3,6.73208,R,ugm-3,50.99014,R,ugm-3,10.826,R,ugm-3 (Ref.eq),0.26931,R,ugm-3
17-01-2025,17:00,16.100,R,ugm-3 (FIDAS),0.99768,R,ugm-3,6.60904,R,ugm-3,8.13879,R,ugm-3,51.48906,R,ugm-3,10.731,R,ugm-3 (Ref.eq),0.20198,R,ugm-3
17-01-2025,18:00,16.775,R,ugm-3 (FIDAS),0.44723,R,ugm-3,5.54394,R,ugm-3,6.22969,R,ugm-3,50.49121,R,ugm-3,10.896,R,ugm-3 (Ref.eq),0.13466,R,ugm-3
17-01-2025,19:00,18.250,R,ugm-3 (FIDAS),0.34403,R,ugm-3,4.69740,R,ugm-3,5.22490,R,ugm-3,48.29594,R,ugm-3,12.759,R,ugm-3 (Ref.eq),0.26931,R,ugm-3
17-01-2025,20:00,17.975,R,ugm-3 (FIDAS),0.30962,R,ugm-3,4.90087,R,ugm-3,5.37562,R,ugm-3,50.44132,R,ugm-3,12.877,R,ugm-3 (Ref.eq),0.47129,R,ugm-3
17-01-2025,21:00,16.950,R,ugm-3 (FIDAS),0.41283,R,ugm-3,4.29046,R,ugm-3,4.92346,R,ugm-3,54.18326,R,ugm-3,12.241,R,ugm-3 (Ref.eq),0.47129,R,ugm-3
17-01-2025,22:00,17.550,R,ugm-3 (FIDAS),0.24082,R,ugm-3,3.90110,R,ugm-3,4.27035,R,ugm-3,52.63659,R,ugm-3,13.208,R,ugm-3 (Ref.eq),0.20198,R,ugm-3
17-01-2025,23:00,16.175,R,ugm-3 (FIDAS),0.24082,R,ugm-3,3.49919,R,ugm-3,3.86844,R,ugm-3,55.58025,R,ugm-3,12.217,R,ugm-3 (Ref.eq),0.47129,R,ugm-3
17-01-2025,24:00,15.300,R,ugm-3 (FIDAS),0.30962,R,ugm-3,3.34345,R,ugm-3,3.81820,R,ugm-3,57.72562,R,ugm-3,12.099,R,ugm-3 (Ref.eq),0.26931,R,ugm-3
18-01-2025,01:00,15.575,R,ugm-3 (FIDAS),0.32120,R,ugm-3,3.12494,R,ugm-3,3.61743,R,ugm-3,53.75085,R,ugm-3,12.382,R,ugm-3 (Ref.eq),0.53819,R,ugm-3
18-01-2025,02:00,13.025,R,ugm-3 (FIDAS),0.09177,R,ugm-3,2.80682,R,ugm-3,2.94754,R,ugm-3,55.54698,R,ugm-3,10.543,R,ugm-3 (Ref.eq),0.35880,R,ugm-3
18-01-2025,03:00,13.525,R,ugm-3 (FIDAS),0.13766,R,ugm-3,2.85370,R,ugm-3,3.06477,R,ugm-3,56.27874,R,ugm-3,10.991,R,ugm-3 (Ref.eq),0.40364,R,ugm-3
18-01-2025,04:00,12.475,R,ugm-3 (FIDAS),0.27531,R,ugm-3,2.69287,R,ugm-3,3.11501,R,ugm-3,58.07487,R,ugm-3,10.283,R,ugm-3 (Ref.eq),0.40364,R,ugm-3
18-01-2025,05:00,12.325,R,ugm-3 (FIDAS),0.27531,R,ugm-3,2.74311,R,ugm-3,3.16525,R,ugm-3,58.92304,R,ugm-3,9.788,R,ugm-3 (Ref.eq),0.53819,R,ugm-3
18-01-2025,06:00,13.050,R,ugm-3 (FIDAS),0.17207,R,ugm-3,2.80093,R,ugm-3,3.06477,R,ugm-3,58.72347,R,ugm-3,9.859,R,ugm-3 (Ref.eq),0.74001,R,ugm-3
18-01-2025,07:00,13.375,R,ugm-3 (FIDAS),0.30973,R,ugm-3,2.48938,R,ugm-3,2.96428,R,ugm-3,57.87530,R,ugm-3,9.882,R,ugm-3 (Ref.eq),0.53819,R,ugm-3
18-01-2025,08:00,13.550,R,ugm-3 (FIDAS),0.34414,R,ugm-3,2.43661,R,ugm-3,2.96428,R,ugm-3,58.97294,R,ugm-3,10.118,R,ugm-3 (Ref.eq),0.53819,R,ugm-3
18-01-2025,09:00,14.925,R,ugm-3 (FIDAS),0.30973,R,ugm-3,2.74059,R,ugm-3,3.21549,R,ugm-3,59.22240,R,ugm-3,11.368,R,ugm-3 (Ref.eq),0.33637,R,ugm-3
18-01-2025,10:00,12.450,R,ugm-3 (FIDAS),0.27531,R,ugm-3,2.69287,R,ugm-3,3.11501,R,ugm-3,58.22455,R,ugm-3,10.118,R,ugm-3 (Ref.eq),0.33637,R,ugm-3
18-01-2025,11:00,14.600,R,ugm-3 (FIDAS),5.02443,R,ugm-3,10.23240,R,ugm-3,17.93642,R,ugm-3,52.63659,R,ugm-3,10.566,R,ugm-3 (Ref.eq),0.47092,R,ugm-3
18-01-2025,12:00,14.550,R,ugm-3 (FIDAS),5.67830,R,ugm-3,10.33515,R,ugm-3,19.04175,R,ugm-3,53.48476,R,ugm-3,11.297,R,ugm-3 (Ref.eq),0.53819,R,ugm-3
18-01-2025,13:00,13.975,R,ugm-3 (FIDAS),1.03242,R,ugm-3,4.04409,R,ugm-3,5.62711,R,ugm-3,59.07272,R,ugm-3,11.250,R,ugm-3 (Ref.eq),0.47092,R,ugm-3
18-01-2025,14:00,15.150,R,ugm-3 (FIDAS),0.48180,R,ugm-3,2.82845,R,ugm-3,3.56719,R,ugm-3,58.97294,R,ugm-3,11.910,R,ugm-3 (Ref.eq),0.74001,R,ugm-3
18-01-2025,15:00,16.725,R,ugm-3 (FIDAS),0.58504,R,ugm-3,3.77547,R,ugm-3,4.67251,R,ugm-3,57.17681,R,ugm-3,12.830,R,ugm-3 (Ref.eq),0.94184,R,ugm-3
18-01-2025,16:00,17.350,R,ugm-3 (FIDAS),0.44738,R,ugm-3,3.88606,R,ugm-3,4.57203,R,ugm-3,58.92304,R,ugm-3,12.335,R,ugm-3 (Ref.eq),0.53819,R,ugm-3
18-01-2025,17:00,17.975,R,ugm-3 (FIDAS),0.30973,R,ugm-3,4.14737,R,ugm-3,4.62227,R,ugm-3,54.48261,R,ugm-3,12.264,R,ugm-3 (Ref.eq),0.67274,R,ugm-3
18-01-2025,18:00,19.850,R,ugm-3 (FIDAS),0.34414,R,ugm-3,4.44629,R,ugm-3,4.97397,R,ugm-3,53.23530,R,ugm-3,13.255,R,ugm-3 (Ref.eq),0.53819,R,ugm-3
18-01-2025,19:00,17.150,R,ugm-3 (FIDAS),0.37855,R,ugm-3,4.09207,R,ugm-3,4.67251,R,ugm-3,53.88390,R,ugm-3,12.076,R,ugm-3 (Ref.eq),0.40364,R,ugm-3
18-01-2025,20:00,17.600,R,ugm-3 (FIDAS),0.30973,R,ugm-3,5.40342,R,ugm-3,5.87832,R,ugm-3,52.08777,R,ugm-3,13.467,R,ugm-3 (Ref.eq),0.47092,R,ugm-3
18-01-2025,21:00,18.425,R,ugm-3 (FIDAS),0.27531,R,ugm-3,5.90836,R,ugm-3,6.33050,R,ugm-3,50.29164,R,ugm-3,15.165,R,ugm-3 (Ref.eq),0.74001,R,ugm-3
18-01-2025,22:00,21.150,R,ugm-3 (FIDAS),0.34414,R,ugm-3,6.25501,R,ugm-3,6.78268,R,ugm-3,47.14841,R,ugm-3,17.877,R,ugm-3 (Ref.eq),0.74001,R,ugm-3
18-01-2025,23:00,21.225,R,ugm-3 (FIDAS),0.20648,R,ugm-3,6.31535,R,ugm-3,6.63195,R,ugm-3,44.40433,R,ugm-3,18.726,R,ugm-3 (Ref.eq),0.94184,R,ugm-3
18-01-2025,24:00,22.550,R,ugm-3 (FIDAS),0.24090,R,ugm-3,6.96597,R,ugm-3,7.33534,R,ugm-3,39.11572,R,ugm-3,19.599,R,ugm-3 (Ref.eq),0.67274,R,ugm-3
19-01-2025,01:00,22.225,R,ugm-3 (FIDAS),0.27540,R,ugm-3,7.01395,R,ugm-3,7.43622,R,ugm-3,36.98697,R,ugm-3,19.929,R,ugm-3 (Ref.eq),0.17925,R,ugm-3
19-01-2025,02:00,23.225,R,ugm-3 (FIDAS),0.41310,R,ugm-3,6.19987,R,ugm-3,6.83328,R,ugm-3,38.51701,R,ugm-3,20.896,R,ugm-3 (Ref.eq),0.26888,R,ugm-3
19-01-2025,03:00,24.600,R,ugm-3 (FIDAS),0.30983,R,ugm-3,5.25284,R,ugm-3,5.72790,R,ugm-3,37.07013,R,ugm-3,22.099,R,ugm-3 (Ref.eq),0.47054,R,ugm-3
19-01-2025,04:00,26.400,R,ugm-3 (FIDAS),0.34425,R,ugm-3,5.35079,R,ugm-3,5.87864,R,ugm-3,37.31959,R,ugm-3,23.609,R,ugm-3 (Ref.eq),0.60498,R,ugm-3
19-01-2025,05:00,26.250,R,ugm-3 (FIDAS),0.17213,R,ugm-3,5.51422,R,ugm-3,5.77814,R,ugm-3,35.67314,R,ugm-3,23.491,R,ugm-3 (Ref.eq),0.80664,R,ugm-3
19-01-2025,06:00,25.775,R,ugm-3 (FIDAS),0.24098,R,ugm-3,5.15743,R,ugm-3,5.52692,R,ugm-3,38.01809,R,ugm-3,23.420,R,ugm-3 (Ref.eq),0.67220,R,ugm-3
19-01-2025,07:00,25.325,R,ugm-3 (FIDAS),0.30983,R,ugm-3,4.64990,R,ugm-3,5.12496,R,ugm-3,35.37378,R,ugm-3,22.972,R,ugm-3 (Ref.eq),0.67220,R,ugm-3
19-01-2025,08:00,25.000,R,ugm-3 (FIDAS),0.30983,R,ugm-3,4.59966,R,ugm-3,5.07472,R,ugm-3,35.82282,R,ugm-3,22.712,R,ugm-3 (Ref.eq),0.53776,R,ugm-3
19-01-2025,09:00,25.325,R,ugm-3 (FIDAS),0.41310,R,ugm-3,4.54179,R,ugm-3,5.17521,R,ugm-3,37.96819,R,ugm-3,22.524,R,ugm-3 (Ref.eq),0.73942,R,ugm-3
19-01-2025,10:00,26.650,R,ugm-3 (FIDAS),0.37868,R,ugm-3,5.49898,R,ugm-3,6.07961,R,ugm-3,37.21981,R,ugm-3,22.807,R,ugm-3 (Ref.eq),0.73942,R,ugm-3
19-01-2025,11:00,25.475,R,ugm-3 (FIDAS),0.51638,R,ugm-3,7.19715,R,ugm-3,7.98891,R,ugm-3,33.67744,R,ugm-3,22.146,R,ugm-3 (Ref.eq),0.67220,R,ugm-3
19-01-2025,12:00,23.975,R,ugm-3 (FIDAS),0.65408,R,ugm-3,7.38796,R,ugm-3,8.39087,R,ugm-3,30.78367,R,ugm-3,21.156,R,ugm-3 (Ref.eq),0.80664,R,ugm-3
19-01-2025,13:00,23.600,R,ugm-3 (FIDAS),0.75735,R,ugm-3,7.83255,R,ugm-3,8.99381,R,ugm-3,29.03744,R,ugm-3,20.826,R,ugm-3 (Ref.eq),0.26888,R,ugm-3
19-01-2025,14:00,23.700,R,ugm-3 (FIDAS),0.55080,R,ugm-3,8.45072,R,ugm-3,9.29528,R,ugm-3,27.49077,R,ugm-3,21.156,R,ugm-3 (Ref.eq),0.60498,R,ugm-3
19-01-2025,15:00,22.475,R,ugm-3 (FIDAS),0.86063,R,ugm-3,7.97566,R,ugm-3,9.29528,R,ugm-3,27.04174,R,ugm-3,19.906,R,ugm-3 (Ref.eq),0.87386,R,ugm-3
19-01-2025,16:00,20.900,R,ugm-3 (FIDAS),0.86063,R,ugm-3,9.93521,R,ugm-3,11.25482,R,ugm-3,26.59270,R,ugm-3,18.019,R,ugm-3 (Ref.eq),0.60498,R,ugm-3
19-01-2025,17:00,22.450,R,ugm-3 (FIDAS),0.61965,R,ugm-3,12.51547,R,ugm-3,13.46559,R,ugm-3,24.34754,R,ugm-3,16.910,R,ugm-3 (Ref.eq),0.60498,R,ugm-3
19-01-2025,18:00,27.125,R,ugm-3 (FIDAS),0.37868,R,ugm-3,11.67909,R,ugm-3,12.25972,R,ugm-3,28.48862,R,ugm-3,16.863,R,ugm-3 (Ref.eq),0.73942,R,ugm-3
19-01-2025,19:00,22.725,R,ugm-3 (FIDAS),0.27540,R,ugm-3,11.08377,R,ugm-3,11.50604,R,ugm-3,29.68604,R,ugm-3,17.076,R,ugm-3 (Ref.eq),1.14275,R,ugm-3
19-01-2025,20:00,25.875,R,ugm-3 (FIDAS),0.51638,R,ugm-3,11.46795,R,ugm-3,12.25972,R,ugm-3,27.74023,R,ugm-3,18.349,R,ugm-3 (Ref.eq),0.87386,R,ugm-3
19-01-2025,21:00,23.250,R,ugm-3 (FIDAS),0.30983,R,ugm-3,12.63881,R,ugm-3,13.11388,R,ugm-3,25.94410,R,ugm-3,17.925,R,ugm-3 (Ref.eq),0.80664,R,ugm-3
19-01-2025,22:00,30.525,R,ugm-3 (FIDAS),0.34425,R,ugm-3,13.38995,R,ugm-3,13.91779,R,ugm-3,24.59700,R,ugm-3,20.283,R,ugm-3 (Ref.eq),1.00830,R,ugm-3
19-01-2025,23:00,31.575,R,ugm-3 (FIDAS),0.30983,R,ugm-3,11.93539,R,ugm-3,12.41045,R,ugm-3,25.39528,R,ugm-3,19.576,R,ugm-3 (Ref.eq),1.07553,R,ugm-3
19-01-2025,24:00,26.300,R,ugm-3 (FIDAS),0.24098,R,ugm-3,11.83998,R,ugm-3,12.20947,R,ugm-3,25.19571,R,ugm-3,18.396,R,ugm-3 (Ref.eq),1.07553,R,ugm-3
20-01-2025,01:00,37.625,R,ugm-3 (FIDAS),0.32141,R,ugm-3,13.24147,R,ugm-3,13.73429,R,ugm-3,21.02137,R,ugm-3,20.731,R,ugm-3 (Ref.eq),0.62689,R,ugm-3
20-01-2025,02:00,27.100,R,ugm-3 (FIDAS),0.41324,R,ugm-3,9.61685,R,ugm-3,10.25047,R,ugm-3,25.07930,R,ugm-3,17.830,R,ugm-3 (Ref.eq),0.44778,R,ugm-3
20-01-2025,03:00,29.025,R,ugm-3 (FIDAS),0.34437,R,ugm-3,10.32542,R,ugm-3,10.85344,R,ugm-3,24.89636,R,ugm-3,18.255,R,ugm-3 (Ref.eq),0.06717,R,ugm-3
20-01-2025,04:00,30.725,R,ugm-3 (FIDAS),0.48211,R,ugm-3,10.11421,R,ugm-3,10.85344,R,ugm-3,21.60345,R,ugm-3,18.491,R,ugm-3 (Ref.eq),0.40300,R,ugm-3
20-01-2025,05:00,36.900,R,ugm-3 (FIDAS),0.34437,R,ugm-3,8.86824,R,ugm-3,9.39626,R,ugm-3,21.60345,R,ugm-3,19.363,R,ugm-3 (Ref.eq),0.47017,R,ugm-3
