Data supplied by UK-AIR on 11/8/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Wrexham,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
03-05-2026,21:00,6.150,P,ugm-3 (FIDAS),2.30220,P,ugm-3,16.76354,P,ugm-3,20.29354,P,ugm-3,4.434,P,ugm-3 (Ref.eq),1.23333,P,ugm-3
03-05-2026,22:00,7.375,P,ugm-3 (FIDAS),1.90182,P,ugm-3,12.93663,P,ugm-3,15.85271,P,ugm-3,5.637,P,ugm-3 (Ref.eq),0.61666,P,ugm-3
03-05-2026,23:00,6.725,P,ugm-3 (FIDAS),1.03432,P,ugm-3,9.56776,P,ugm-3,11.15370,P,ugm-3,5.637,P,ugm-3 (Ref.eq),0.47963,P,ugm-3
03-05-2026,24:00,7.875,P,ugm-3 (FIDAS),0.96759,P,ugm-3,8.37914,P,ugm-3,9.86276,P,ugm-3,6.486,P,ugm-3 (Ref.eq),0.27407,P,ugm-3
04-05-2026,01:00,8.000,P,ugm-3 (FIDAS),0.44487,P,ugm-3,7.78642,P,ugm-3,8.46855,P,ugm-3,6.486,P,ugm-3 (Ref.eq),0.36543,P,ugm-3
04-05-2026,02:00,8.100,P,ugm-3 (FIDAS),0.48936,P,ugm-3,7.30511,P,ugm-3,8.05545,P,ugm-3,6.627,P,ugm-3 (Ref.eq),0.45679,P,ugm-3
04-05-2026,03:00,8.675,P,ugm-3 (FIDAS),0.83413,P,ugm-3,7.49939,P,ugm-3,8.77838,P,ugm-3,6.863,P,ugm-3 (Ref.eq),0.34259,P,ugm-3
04-05-2026,04:00,6.800,P,ugm-3 (FIDAS),0.73404,P,ugm-3,6.72339,P,ugm-3,7.84890,P,ugm-3,5.542,P,ugm-3 (Ref.eq),0.27407,P,ugm-3
04-05-2026,05:00,7.425,P,ugm-3 (FIDAS),0.86750,P,ugm-3,8.48098,P,ugm-3,9.81113,P,ugm-3,5.708,P,ugm-3 (Ref.eq),0.06852,P,ugm-3
04-05-2026,06:00,8.625,P,ugm-3 (FIDAS),0.86750,P,ugm-3,10.03011,P,ugm-3,11.36025,P,ugm-3,6.250,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
04-05-2026,07:00,8.750,P,ugm-3 (FIDAS),2.30220,P,ugm-3,14.95623,P,ugm-3,18.48623,P,ugm-3,6.274,P,ugm-3 (Ref.eq),0.06852,P,ugm-3
04-05-2026,08:00,7.100,P,ugm-3 (FIDAS),2.73595,P,ugm-3,14.85917,P,ugm-3,19.05424,P,ugm-3,5.283,P,ugm-3 (Ref.eq),-0.13704,P,ugm-3
04-05-2026,09:00,6.775,P,ugm-3 (FIDAS),3.06961,P,ugm-3,11.14605,P,ugm-3,15.85271,P,ugm-3,5.142,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
04-05-2026,10:00,9.875,P,ugm-3 (FIDAS),7.77411,P,ugm-3,17.10014,P,ugm-3,29.02028,P,ugm-3,8.019,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
04-05-2026,11:00,17.450,P,ugm-3 (FIDAS),7.87421,P,ugm-3,16.01719,P,ugm-3,28.09080,P,ugm-3,14.788,P,ugm-3 (Ref.eq),0.95925,P,ugm-3
04-05-2026,12:00,21.125,P,ugm-3 (FIDAS),13.51294,P,ugm-3,23.43052,P,ugm-3,44.15006,P,ugm-3,17.500,P,ugm-3 (Ref.eq),1.09629,P,ugm-3
04-05-2026,13:00,21.925,P,ugm-3 (FIDAS),9.40901,P,ugm-3,19.34398,P,ugm-3,33.77093,P,ugm-3,17.925,P,ugm-3 (Ref.eq),0.89074,P,ugm-3
04-05-2026,14:00,17.725,P,ugm-3 (FIDAS),7.74074,P,ugm-3,15.13744,P,ugm-3,27.00641,P,ugm-3,14.976,P,ugm-3 (Ref.eq),0.95925,P,ugm-3
04-05-2026,15:00,18.525,P,ugm-3 (FIDAS),8.50815,P,ugm-3,19.07288,P,ugm-3,32.11853,P,ugm-3,15.189,P,ugm-3 (Ref.eq),0.61666,P,ugm-3
04-05-2026,16:00,21.100,P,ugm-3 (FIDAS),8.34132,P,ugm-3,15.92061,P,ugm-3,28.71045,P,ugm-3,18.538,P,ugm-3 (Ref.eq),0.68518,P,ugm-3
04-05-2026,17:00,16.675,P,ugm-3 (FIDAS),4.80460,P,ugm-3,19.63946,P,ugm-3,27.00641,P,ugm-3,13.656,P,ugm-3 (Ref.eq),1.02777,P,ugm-3
04-05-2026,18:00,12.325,P,ugm-3 (FIDAS),5.03816,P,ugm-3,24.18691,P,ugm-3,31.91198,P,ugm-3,9.788,P,ugm-3 (Ref.eq),0.82222,P,ugm-3
04-05-2026,19:00,10.725,P,ugm-3 (FIDAS),2.80268,P,ugm-3,14.86013,P,ugm-3,19.15751,P,ugm-3,8.349,P,ugm-3 (Ref.eq),0.34259,P,ugm-3
04-05-2026,20:00,11.450,P,ugm-3 (FIDAS),1.73499,P,ugm-3,13.08915,P,ugm-3,15.74944,P,ugm-3,8.915,P,ugm-3 (Ref.eq),0.27407,P,ugm-3
04-05-2026,21:00,7.550,P,ugm-3 (FIDAS),0.60058,P,ugm-3,9.66482,P,ugm-3,10.58569,P,ugm-3,5.165,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
04-05-2026,22:00,7.450,P,ugm-3 (FIDAS),0.73404,P,ugm-3,7.65287,P,ugm-3,8.77838,P,ugm-3,4.175,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
04-05-2026,23:00,6.575,P,ugm-3 (FIDAS),1.46807,P,ugm-3,7.81830,P,ugm-3,10.06931,P,ugm-3,3.892,P,ugm-3 (Ref.eq),-0.13704,P,ugm-3
04-05-2026,24:00,6.950,P,ugm-3 (FIDAS),0.60058,P,ugm-3,5.63709,P,ugm-3,6.55796,P,ugm-3,3.986,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
05-05-2026,01:00,6.150,P,ugm-3 (FIDAS),0.40038,P,ugm-3,5.23834,P,ugm-3,5.85225,P,ugm-3,3.561,P,ugm-3 (Ref.eq),-0.27407,P,ugm-3
05-05-2026,02:00,5.700,P,ugm-3 (FIDAS),0.53384,P,ugm-3,2.55510,P,ugm-3,3.37365,P,ugm-3,3.632,P,ugm-3 (Ref.eq),-0.09136,P,ugm-3
05-05-2026,03:00,5.775,P,ugm-3 (FIDAS),0.53384,P,ugm-3,3.93210,P,ugm-3,4.75065,P,ugm-3,3.561,P,ugm-3 (Ref.eq),-0.27407,P,ugm-3
05-05-2026,04:00,4.250,P,ugm-3 (FIDAS),0.23356,P,ugm-3,3.72125,P,ugm-3,4.07936,P,ugm-3,2.807,P,ugm-3 (Ref.eq),-0.27407,P,ugm-3
05-05-2026,05:00,5.075,P,ugm-3 (FIDAS),0.90086,P,ugm-3,6.00286,P,ugm-3,7.38416,P,ugm-3,3.137,P,ugm-3 (Ref.eq),-0.54814,P,ugm-3
05-05-2026,06:00,4.800,P,ugm-3 (FIDAS),1.10105,P,ugm-3,10.13673,P,ugm-3,11.82499,P,ugm-3,2.689,P,ugm-3 (Ref.eq),-0.41111,P,ugm-3
05-05-2026,07:00,5.075,P,ugm-3 (FIDAS),5.57200,P,ugm-3,17.37841,P,ugm-3,25.92203,P,ugm-3,2.571,P,ugm-3 (Ref.eq),-0.20555,P,ugm-3
05-05-2026,08:00,4.475,P,ugm-3 (FIDAS),6.63969,P,ugm-3,16.51587,P,ugm-3,26.69659,P,ugm-3,1.887,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
05-05-2026,09:00,4.925,P,ugm-3 (FIDAS),6.20594,P,ugm-3,14.96053,P,ugm-3,24.47618,P,ugm-3,2.005,P,ugm-3 (Ref.eq),0.27407,P,ugm-3
05-05-2026,10:00,4.175,P,ugm-3 (FIDAS),5.00479,P,ugm-3,15.30478,P,ugm-3,22.97869,P,ugm-3,1.910,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
05-05-2026,11:00,3.175,P,ugm-3 (FIDAS),4.43758,P,ugm-3,9.77144,P,ugm-3,16.57564,P,ugm-3,1.439,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
05-05-2026,12:00,4.250,P,ugm-3 (FIDAS),5.00479,P,ugm-3,9.10828,P,ugm-3,16.78219,P,ugm-3,1.533,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
05-05-2026,13:00,2.725,P,ugm-3 (FIDAS),3.13634,P,ugm-3,7.68729,P,ugm-3,12.49628,P,ugm-3,0.920,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
05-05-2026,14:00,4.000,P,ugm-3 (FIDAS),7.07344,P,ugm-3,10.32559,P,ugm-3,21.17138,P,ugm-3,1.038,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
05-05-2026,15:00,3.500,P,ugm-3 (FIDAS),6.20594,P,ugm-3,12.01719,P,ugm-3,21.53284,P,ugm-3,1.156,P,ugm-3 (Ref.eq),0.06852,P,ugm-3
05-05-2026,16:00,4.650,P,ugm-3 (FIDAS),5.70546,P,ugm-3,15.10827,P,ugm-3,23.85653,P,ugm-3,1.344,P,ugm-3 (Ref.eq),0.82222,P,ugm-3
05-05-2026,17:00,4.525,P,ugm-3 (FIDAS),7.44046,P,ugm-3,17.81828,P,ugm-3,29.22683,P,ugm-3,1.580,P,ugm-3 (Ref.eq),0.61666,P,ugm-3
05-05-2026,18:00,3.350,P,ugm-3 (FIDAS),3.70355,P,ugm-3,9.91583,P,ugm-3,15.59453,P,ugm-3,1.604,P,ugm-3 (Ref.eq),0.41111,P,ugm-3
05-05-2026,19:00,3.050,P,ugm-3 (FIDAS),2.63586,P,ugm-3,9.12597,P,ugm-3,13.16756,P,ugm-3,1.344,P,ugm-3 (Ref.eq),0.34259,P,ugm-3
05-05-2026,20:00,3.700,P,ugm-3 (FIDAS),1.43471,P,ugm-3,9.36695,P,ugm-3,11.56680,P,ugm-3,1.722,P,ugm-3 (Ref.eq),0.20556,P,ugm-3
05-05-2026,21:00,5.500,P,ugm-3 (FIDAS),1.40134,P,ugm-3,9.67629,P,ugm-3,11.82499,P,ugm-3,2.759,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
05-05-2026,22:00,6.575,P,ugm-3 (FIDAS),1.16779,P,ugm-3,8.84675,P,ugm-3,10.63733,P,ugm-3,3.726,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
05-05-2026,23:00,10.450,P,ugm-3 (FIDAS),2.40230,P,ugm-3,10.62011,P,ugm-3,14.30359,P,ugm-3,5.472,P,ugm-3 (Ref.eq),-0.13704,P,ugm-3
05-05-2026,24:00,8.375,P,ugm-3 (FIDAS),1.16779,P,ugm-3,6.62633,P,ugm-3,8.41691,P,ugm-3,5.236,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
06-05-2026,01:00,7.250,P,ugm-3 (FIDAS),0.71179,P,ugm-3,4.76085,P,ugm-3,5.85225,P,ugm-3,4.458,P,ugm-3 (Ref.eq),-0.18272,P,ugm-3
06-05-2026,02:00,6.075,P,ugm-3 (FIDAS),0.53384,P,ugm-3,5.30910,P,ugm-3,6.12765,P,ugm-3,3.821,P,ugm-3 (Ref.eq),-0.18272,P,ugm-3
06-05-2026,03:00,6.050,P,ugm-3 (FIDAS),0.63394,P,ugm-3,3.46880,P,ugm-3,4.44083,P,ugm-3,3.609,P,ugm-3 (Ref.eq),-0.20555,P,ugm-3
06-05-2026,04:00,5.175,P,ugm-3 (FIDAS),0.70067,P,ugm-3,3.31484,P,ugm-3,4.38919,P,ugm-3,2.995,P,ugm-3 (Ref.eq),-0.20555,P,ugm-3
06-05-2026,05:00,4.850,P,ugm-3 (FIDAS),2.16874,P,ugm-3,10.25530,P,ugm-3,13.58066,P,ugm-3,2.524,P,ugm-3 (Ref.eq),-0.27407,P,ugm-3
06-05-2026,06:00,6.575,P,ugm-3 (FIDAS),3.50335,P,ugm-3,15.54145,P,ugm-3,20.91319,P,ugm-3,3.137,P,ugm-3 (Ref.eq),-0.27407,P,ugm-3
06-05-2026,07:00,7.800,P,ugm-3 (FIDAS),6.03912,P,ugm-3,28.74535,P,ugm-3,38.00520,P,ugm-3,3.679,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
06-05-2026,08:00,7.100,P,ugm-3 (FIDAS),14.91428,P,ugm-3,28.71762,P,ugm-3,51.58586,P,ugm-3,3.656,P,ugm-3 (Ref.eq),0.34259,P,ugm-3
06-05-2026,09:00,9.075,P,ugm-3 (FIDAS),8.37468,P,ugm-3,17.83167,P,ugm-3,30.67268,P,ugm-3,3.986,P,ugm-3 (Ref.eq),0.34259,P,ugm-3
06-05-2026,10:00,8.950,P,ugm-3 (FIDAS),9.20882,P,ugm-3,12.42169,P,ugm-3,26.54168,P,ugm-3,4.104,P,ugm-3 (Ref.eq),0.54815,P,ugm-3
06-05-2026,11:00,9.025,P,ugm-3 (FIDAS),8.94189,P,ugm-3,14.17354,P,ugm-3,27.88425,P,ugm-3,4.033,P,ugm-3 (Ref.eq),0.41111,P,ugm-3
06-05-2026,12:00,7.600,P,ugm-3 (FIDAS),7.57392,P,ugm-3,15.23832,P,ugm-3,26.85150,P,ugm-3,3.892,P,ugm-3 (Ref.eq),0.41111,P,ugm-3
06-05-2026,13:00,7.500,P,ugm-3 (FIDAS),5.70546,P,ugm-3,13.66242,P,ugm-3,22.41068,P,ugm-3,3.632,P,ugm-3 (Ref.eq),0.27407,P,ugm-3
06-05-2026,14:00,6.500,P,ugm-3 (FIDAS),8.14113,P,ugm-3,16.48575,P,ugm-3,28.96864,P,ugm-3,3.349,P,ugm-3 (Ref.eq),0.20556,P,ugm-3
06-05-2026,15:00,7.900,P,ugm-3 (FIDAS),11.41092,P,ugm-3,23.65858,P,ugm-3,41.15509,P,ugm-3,3.892,P,ugm-3 (Ref.eq),0.54815,P,ugm-3
06-05-2026,16:00,7.875,P,ugm-3 (FIDAS),8.84180,P,ugm-3,16.70234,P,ugm-3,30.25958,P,ugm-3,3.986,P,ugm-3 (Ref.eq),0.41111,P,ugm-3
06-05-2026,17:00,9.425,P,ugm-3 (FIDAS),11.11064,P,ugm-3,18.18070,P,ugm-3,35.21678,P,ugm-3,4.198,P,ugm-3 (Ref.eq),0.61666,P,ugm-3
06-05-2026,18:00,9.775,P,ugm-3 (FIDAS),8.70834,P,ugm-3,25.63372,P,ugm-3,38.98631,P,ugm-3,4.222,P,ugm-3 (Ref.eq),0.41111,P,ugm-3
06-05-2026,19:00,8.725,P,ugm-3 (FIDAS),7.27363,P,ugm-3,15.33729,P,ugm-3,26.49004,P,ugm-3,4.906,P,ugm-3 (Ref.eq),0.41111,P,ugm-3
06-05-2026,20:00,10.225,P,ugm-3 (FIDAS),3.63682,P,ugm-3,16.42120,P,ugm-3,21.99758,P,ugm-3,5.000,P,ugm-3 (Ref.eq),0.20556,P,ugm-3
06-05-2026,21:00,9.075,P,ugm-3 (FIDAS),2.83605,P,ugm-3,11.24598,P,ugm-3,15.59453,P,ugm-3,5.212,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
06-05-2026,22:00,10.075,P,ugm-3 (FIDAS),3.13634,P,ugm-3,11.86993,P,ugm-3,16.67891,P,ugm-3,6.038,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
06-05-2026,23:00,8.675,P,ugm-3 (FIDAS),1.86846,P,ugm-3,8.34041,P,ugm-3,11.20534,P,ugm-3,5.637,P,ugm-3 (Ref.eq),-0.13704,P,ugm-3
06-05-2026,24:00,8.325,P,ugm-3 (FIDAS),0.53384,P,ugm-3,5.68778,P,ugm-3,6.50633,P,ugm-3,5.071,P,ugm-3 (Ref.eq),-0.20555,P,ugm-3
07-05-2026,01:00,6.975,P,ugm-3 (FIDAS),0.26692,P,ugm-3,4.75448,P,ugm-3,5.16375,P,ugm-3,4.741,P,ugm-3 (Ref.eq),-0.27407,P,ugm-3
07-05-2026,02:00,6.450,P,ugm-3 (FIDAS),0.71179,P,ugm-3,5.17395,P,ugm-3,6.26535,P,ugm-3,4.269,P,ugm-3 (Ref.eq),-0.09136,P,ugm-3
07-05-2026,03:00,6.125,P,ugm-3 (FIDAS),0.50048,P,ugm-3,4.91273,P,ugm-3,5.68013,P,ugm-3,4.387,P,ugm-3 (Ref.eq),-0.41111,P,ugm-3
07-05-2026,04:00,6.275,P,ugm-3 (FIDAS),1.06769,P,ugm-3,5.85034,P,ugm-3,7.48744,P,ugm-3,4.788,P,ugm-3 (Ref.eq),-0.34259,P,ugm-3
07-05-2026,05:00,8.200,P,ugm-3 (FIDAS),1.86846,P,ugm-3,8.44369,P,ugm-3,11.30861,P,ugm-3,5.849,P,ugm-3 (Ref.eq),-0.27407,P,ugm-3
07-05-2026,06:00,9.150,P,ugm-3 (FIDAS),6.13921,P,ugm-3,13.56536,P,ugm-3,22.97869,P,ugm-3,6.250,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
07-05-2026,07:00,9.975,P,ugm-3 (FIDAS),13.94669,P,ugm-3,19.71883,P,ugm-3,41.10345,P,ugm-3,6.038,P,ugm-3 (Ref.eq),0.20556,P,ugm-3
07-05-2026,08:00,11.925,P,ugm-3 (FIDAS),38.53689,P,ugm-3,37.52468,P,ugm-3,96.61376,P,ugm-3,6.226,P,ugm-3 (Ref.eq),0.82222,P,ugm-3
07-05-2026,09:00,10.325,P,ugm-3 (FIDAS),16.28225,P,ugm-3,17.73844,P,ugm-3,42.70421,P,ugm-3,6.250,P,ugm-3 (Ref.eq),0.27407,P,ugm-3
07-05-2026,10:00,10.425,P,ugm-3 (FIDAS),9.94285,P,ugm-3,14.60098,P,ugm-3,29.84648,P,ugm-3,6.297,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
07-05-2026,11:00,44.775,P,ugm-3 (FIDAS),10.47670,P,ugm-3,13.05951,P,ugm-3,29.12355,P,ugm-3,10.425,P,ugm-3 (Ref.eq),0.41111,P,ugm-3
07-05-2026,12:00,62.150,P,ugm-3 (FIDAS),10.34324,P,ugm-3,16.15584,P,ugm-3,32.01525,P,ugm-3,12.594,P,ugm-3 (Ref.eq),0.47963,P,ugm-3
07-05-2026,13:00,13.925,P,ugm-3 (FIDAS),7.64065,P,ugm-3,12.14103,P,ugm-3,23.85653,P,ugm-3,6.981,P,ugm-3 (Ref.eq),0.61666,P,ugm-3
07-05-2026,14:00,12.550,P,ugm-3 (FIDAS),6.33940,P,ugm-3,11.81256,P,ugm-3,21.53284,P,ugm-3,6.156,P,ugm-3 (Ref.eq),0.54815,P,ugm-3
07-05-2026,15:00,13.975,P,ugm-3 (FIDAS),18.35090,P,ugm-3,31.40038,P,ugm-3,59.53804,P,ugm-3,6.109,P,ugm-3 (Ref.eq),1.16481,P,ugm-3
07-05-2026,16:00,14.675,P,ugm-3 (FIDAS),10.74362,P,ugm-3,24.16539,P,ugm-3,40.63871,P,ugm-3,6.792,P,ugm-3 (Ref.eq),0.68518,P,ugm-3
07-05-2026,17:00,15.975,P,ugm-3 (FIDAS),10.91045,P,ugm-3,26.33656,P,ugm-3,43.06568,P,ugm-3,8.349,P,ugm-3 (Ref.eq),0.82222,P,ugm-3
07-05-2026,18:00,13.100,P,ugm-3 (FIDAS),7.37373,P,ugm-3,25.30477,P,ugm-3,36.61099,P,ugm-3,8.208,P,ugm-3 (Ref.eq),0.54815,P,ugm-3
07-05-2026,19:00,17.725,P,ugm-3 (FIDAS),11.04391,P,ugm-3,31.45058,P,ugm-3,48.38434,P,ugm-3,12.311,P,ugm-3 (Ref.eq),1.71295,P,ugm-3
07-05-2026,20:00,18.075,P,ugm-3 (FIDAS),7.17353,P,ugm-3,22.51347,P,ugm-3,33.51274,P,ugm-3,11.061,P,ugm-3 (Ref.eq),0.89074,P,ugm-3
07-05-2026,21:00,8.800,P,ugm-3 (FIDAS),6.50623,P,ugm-3,26.68655,P,ugm-3,36.66263,P,ugm-3,5.613,P,ugm-3 (Ref.eq),0.27407,P,ugm-3
07-05-2026,22:00,8.725,P,ugm-3 (FIDAS),19.25176,P,ugm-3,25.21679,P,ugm-3,54.73575,P,ugm-3,6.675,P,ugm-3 (Ref.eq),0.75370,P,ugm-3
07-05-2026,23:00,7.825,P,ugm-3 (FIDAS),17.14975,P,ugm-3,17.64759,P,ugm-3,43.94351,P,ugm-3,5.849,P,ugm-3 (Ref.eq),0.54815,P,ugm-3
07-05-2026,24:00,8.425,P,ugm-3 (FIDAS),1.70163,P,ugm-3,17.21967,P,ugm-3,19.82880,P,ugm-3,5.873,P,ugm-3 (Ref.eq),-0.20555,P,ugm-3
08-05-2026,01:00,7.775,P,ugm-3 (FIDAS),1.37910,P,ugm-3,17.71421,P,ugm-3,19.82880,P,ugm-3,5.755,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
08-05-2026,02:00,6.925,P,ugm-3 (FIDAS),0.08897,P,ugm-3,11.29268,P,ugm-3,11.42910,P,ugm-3,5.401,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
08-05-2026,03:00,6.925,P,ugm-3 (FIDAS),0.63394,P,ugm-3,10.59477,P,ugm-3,11.56680,P,ugm-3,5.047,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
08-05-2026,04:00,6.650,P,ugm-3 (FIDAS),1.00096,P,ugm-3,10.39348,P,ugm-3,11.92826,P,ugm-3,4.717,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
08-05-2026,05:00,8.550,P,ugm-3 (FIDAS),3.87037,P,ugm-3,13.58449,P,ugm-3,19.51898,P,ugm-3,5.566,P,ugm-3 (Ref.eq),-0.13704,P,ugm-3
08-05-2026,06:00,10.250,P,ugm-3 (FIDAS),10.54343,P,ugm-3,16.21035,P,ugm-3,32.37671,P,ugm-3,6.415,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
08-05-2026,07:00,10.650,P,ugm-3 (FIDAS),15.14784,P,ugm-3,25.00307,P,ugm-3,48.22943,P,ugm-3,6.344,P,ugm-3 (Ref.eq),0.34259,P,ugm-3
08-05-2026,08:00,13.675,P,ugm-3 (FIDAS),71.83544,P,ugm-3,57.93393,P,ugm-3,168.08006,P,ugm-3,8.868,P,ugm-3 (Ref.eq),2.60369,P,ugm-3
08-05-2026,09:00,18.250,P,ugm-3 (FIDAS),19.95243,P,ugm-3,27.34397,P,ugm-3,57.93728,P,ugm-3,8.656,P,ugm-3 (Ref.eq),0.89074,P,ugm-3
08-05-2026,10:00,14.850,P,ugm-3 (FIDAS),17.08302,P,ugm-3,19.60886,P,ugm-3,45.80246,P,ugm-3,8.726,P,ugm-3 (Ref.eq),0.68518,P,ugm-3
08-05-2026,11:00,16.475,P,ugm-3 (FIDAS),11.31083,P,ugm-3,20.76545,P,ugm-3,38.10848,P,ugm-3,9.976,P,ugm-3 (Ref.eq),0.95925,P,ugm-3
08-05-2026,12:00,15.650,P,ugm-3 (FIDAS),8.44142,P,ugm-3,12.87543,P,ugm-3,25.81875,P,ugm-3,9.198,P,ugm-3 (Ref.eq),0.89074,P,ugm-3
08-05-2026,13:00,16.125,P,ugm-3 (FIDAS),9.00862,P,ugm-3,21.97176,P,ugm-3,35.78479,P,ugm-3,7.217,P,ugm-3 (Ref.eq),0.82222,P,ugm-3
08-05-2026,14:00,14.375,P,ugm-3 (FIDAS),5.63873,P,ugm-3,13.91965,P,ugm-3,22.56559,P,ugm-3,8.585,P,ugm-3 (Ref.eq),0.61666,P,ugm-3
08-05-2026,15:00,16.150,P,ugm-3 (FIDAS),14.64736,P,ugm-3,30.26292,P,ugm-3,52.72189,P,ugm-3,10.024,P,ugm-3 (Ref.eq),1.23333,P,ugm-3
08-05-2026,16:00,16.925,P,ugm-3 (FIDAS),8.50815,P,ugm-3,19.74417,P,ugm-3,32.78981,P,ugm-3,10.047,P,ugm-3 (Ref.eq),0.89074,P,ugm-3
08-05-2026,17:00,17.975,P,ugm-3 (FIDAS),7.77411,P,ugm-3,23.65810,P,ugm-3,35.57824,P,ugm-3,11.156,P,ugm-3 (Ref.eq),0.75370,P,ugm-3
08-05-2026,18:00,19.425,P,ugm-3 (FIDAS),5.97238,P,ugm-3,15.93830,P,ugm-3,25.09583,P,ugm-3,11.651,P,ugm-3 (Ref.eq),0.68518,P,ugm-3
08-05-2026,19:00,13.925,P,ugm-3 (FIDAS),4.27076,P,ugm-3,17.66959,P,ugm-3,24.21799,P,ugm-3,10.094,P,ugm-3 (Ref.eq),0.68518,P,ugm-3
08-05-2026,20:00,16.700,P,ugm-3 (FIDAS),4.43758,P,ugm-3,35.43528,P,ugm-3,42.23948,P,ugm-3,11.863,P,ugm-3 (Ref.eq),0.68518,P,ugm-3
08-05-2026,21:00,15.625,P,ugm-3 (FIDAS),2.06865,P,ugm-3,28.01717,P,ugm-3,31.18905,P,ugm-3,10.943,P,ugm-3 (Ref.eq),0.47963,P,ugm-3
08-05-2026,22:00,14.075,P,ugm-3 (FIDAS),1.20115,P,ugm-3,16.33466,P,ugm-3,18.17640,P,ugm-3,10.849,P,ugm-3 (Ref.eq),0.20556,P,ugm-3
08-05-2026,23:00,13.550,P,ugm-3 (FIDAS),0.76740,P,ugm-3,16.12190,P,ugm-3,17.29856,P,ugm-3,10.259,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
08-05-2026,24:00,14.625,P,ugm-3 (FIDAS),0.16683,P,ugm-3,11.51755,P,ugm-3,11.77335,P,ugm-3,11.392,P,ugm-3 (Ref.eq),0.13704,P,ugm-3
09-05-2026,01:00,14.275,P,ugm-3 (FIDAS),0.44487,P,ugm-3,10.54042,P,ugm-3,11.22255,P,ugm-3,11.698,P,ugm-3 (Ref.eq),0.18272,P,ugm-3
09-05-2026,02:00,14.575,P,ugm-3 (FIDAS),0.40038,P,ugm-3,8.54314,P,ugm-3,9.15705,P,ugm-3,11.934,P,ugm-3 (Ref.eq),0.18272,P,ugm-3
09-05-2026,03:00,14.525,P,ugm-3 (FIDAS),0.43375,P,ugm-3,9.86898,P,ugm-3,10.53405,P,ugm-3,12.288,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
09-05-2026,04:00,17.750,P,ugm-3 (FIDAS),0.90086,P,ugm-3,13.59357,P,ugm-3,14.97488,P,ugm-3,14.811,P,ugm-3 (Ref.eq),-0.20555,P,ugm-3
09-05-2026,05:00,15.225,P,ugm-3 (FIDAS),0.53384,P,ugm-3,11.83264,P,ugm-3,12.65119,P,ugm-3,12.901,P,ugm-3 (Ref.eq),-0.06852,P,ugm-3
09-05-2026,06:00,12.850,P,ugm-3 (FIDAS),2.06865,P,ugm-3,17.22493,P,ugm-3,20.39681,P,ugm-3,10.826,P,ugm-3 (Ref.eq),-0.20555,P,ugm-3
09-05-2026,07:00,13.875,P,ugm-3 (FIDAS),12.11160,P,ugm-3,21.08675,P,ugm-3,39.65760,P,ugm-3,11.934,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
09-05-2026,08:00,20.050,P,ugm-3 (FIDAS),9.14209,P,ugm-3,21.09583,P,ugm-3,35.11350,P,ugm-3,16.344,P,ugm-3 (Ref.eq),0.68518,P,ugm-3
09-05-2026,09:00,22.325,P,ugm-3 (FIDAS),4.40422,P,ugm-3,14.52161,P,ugm-3,21.27465,P,ugm-3,18.420,P,ugm-3 (Ref.eq),0.95925,P,ugm-3
09-05-2026,10:00,23.525,P,ugm-3 (FIDAS),5.17162,P,ugm-3,13.91296,P,ugm-3,21.84266,P,ugm-3,19.340,P,ugm-3 (Ref.eq),1.16481,P,ugm-3
