Data supplied by UK-AIR on 12/8/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Narberth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
26-01-2026,20:00,8.050,R,ugm-3 (FIDAS),0.37434,R,ugm-3,4.64960,R,ugm-3,5.22358,R,ugm-3,62.26584,R,ugm-3,5.448,R,ugm-3 (Ref.eq),,,
26-01-2026,21:00,7.250,R,ugm-3 (FIDAS),0.18150,R,ugm-3,4.36489,R,ugm-3,4.64318,R,ugm-3,66.20735,R,ugm-3,5.354,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
26-01-2026,22:00,7.075,R,ugm-3 (FIDAS),0.23822,R,ugm-3,3.27542,R,ugm-3,3.64068,R,ugm-3,68.85165,R,ugm-3,4.811,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
26-01-2026,23:00,5.950,R,ugm-3 (FIDAS),0.44240,R,ugm-3,2.64576,R,ugm-3,3.32410,R,ugm-3,71.49595,R,ugm-3,4.127,R,ugm-3 (Ref.eq),0.71605,R,ugm-3
26-01-2026,24:00,2.825,R,ugm-3 (FIDAS),0.30628,R,ugm-3,2.85448,R,ugm-3,3.32410,R,ugm-3,71.09681,R,ugm-3,2.123,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
27-01-2026,01:00,4.000,R,ugm-3 (FIDAS),0.27243,R,ugm-3,2.81875,R,ugm-3,3.23647,R,ugm-3,68.51903,R,ugm-3,2.807,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
27-01-2026,02:00,3.650,R,ugm-3 (FIDAS),0.36324,R,ugm-3,2.39808,R,ugm-3,2.95503,R,ugm-3,69.05122,R,ugm-3,2.524,R,ugm-3 (Ref.eq),,,
27-01-2026,03:00,3.250,R,ugm-3 (FIDAS),0.34053,R,ugm-3,2.16905,R,ugm-3,2.69119,R,ugm-3,68.60219,R,ugm-3,2.217,R,ugm-3 (Ref.eq),0.78115,R,ugm-3
27-01-2026,04:00,3.675,R,ugm-3 (FIDAS),0.30648,R,ugm-3,1.95742,R,ugm-3,2.42735,R,ugm-3,67.55445,R,ugm-3,2.264,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
27-01-2026,05:00,3.650,R,ugm-3 (FIDAS),0.47675,R,ugm-3,1.96019,R,ugm-3,2.69119,R,ugm-3,65.60864,R,ugm-3,2.028,R,ugm-3 (Ref.eq),0.84625,R,ugm-3
27-01-2026,06:00,4.075,R,ugm-3 (FIDAS),0.27243,R,ugm-3,2.43178,R,ugm-3,2.84950,R,ugm-3,64.56090,R,ugm-3,2.123,R,ugm-3 (Ref.eq),1.04153,R,ugm-3
27-01-2026,07:00,5.275,R,ugm-3 (FIDAS),0.37459,R,ugm-3,2.53898,R,ugm-3,3.11334,R,ugm-3,70.79746,R,ugm-3,2.995,R,ugm-3 (Ref.eq),1.04153,R,ugm-3
27-01-2026,08:00,18.375,R,ugm-3 (FIDAS),0.44269,R,ugm-3,3.17331,R,ugm-3,3.85210,R,ugm-3,85.26628,R,ugm-3,8.797,R,ugm-3 (Ref.eq),1.23682,R,ugm-3
27-01-2026,09:00,17.025,R,ugm-3 (FIDAS),0.30648,R,ugm-3,4.01539,R,ugm-3,4.48532,R,ugm-3,85.76521,R,ugm-3,8.491,R,ugm-3 (Ref.eq),0.97644,R,ugm-3
27-01-2026,10:00,15.350,R,ugm-3 (FIDAS),0.40864,R,ugm-3,3.01445,R,ugm-3,3.64102,R,ugm-3,90.60478,R,ugm-3,7.335,R,ugm-3 (Ref.eq),0.19529,R,ugm-3
27-01-2026,11:00,14.325,R,ugm-3 (FIDAS),1.70266,R,ugm-3,5.46286,R,ugm-3,8.07358,R,ugm-3,92.45080,R,ugm-3,7.193,R,ugm-3 (Ref.eq),0.19529,R,ugm-3
27-01-2026,12:00,15.500,R,ugm-3 (FIDAS),1.70266,R,ugm-3,4.72410,R,ugm-3,7.33482,R,ugm-3,93.49855,R,ugm-3,7.948,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
27-01-2026,13:00,15.375,R,ugm-3 (FIDAS),0.61296,R,ugm-3,2.96501,R,ugm-3,3.90487,R,ugm-3,94.74586,R,ugm-3,7.995,R,ugm-3 (Ref.eq),0.58586,R,ugm-3
27-01-2026,14:00,13.550,R,ugm-3 (FIDAS),0.61296,R,ugm-3,1.90964,R,ugm-3,2.84950,R,ugm-3,93.54844,R,ugm-3,6.981,R,ugm-3 (Ref.eq),0.71605,R,ugm-3
27-01-2026,15:00,16.100,R,ugm-3 (FIDAS),0.34053,R,ugm-3,2.16905,R,ugm-3,2.69119,R,ugm-3,91.45295,R,ugm-3,9.151,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
27-01-2026,16:00,15.425,R,ugm-3 (FIDAS),0.57891,R,ugm-3,2.27847,R,ugm-3,3.16611,R,ugm-3,91.25338,R,ugm-3,8.514,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
27-01-2026,17:00,15.000,R,ugm-3 (FIDAS),0.47675,R,ugm-3,2.32957,R,ugm-3,3.06057,R,ugm-3,90.85424,R,ugm-3,8.821,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
27-01-2026,18:00,13.975,R,ugm-3 (FIDAS),0.44269,R,ugm-3,2.06518,R,ugm-3,2.74396,R,ugm-3,92.25123,R,ugm-3,8.231,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
27-01-2026,19:00,14.725,R,ugm-3 (FIDAS),0.23837,R,ugm-3,1.85078,R,ugm-3,2.21628,R,ugm-3,91.15360,R,ugm-3,8.326,R,ugm-3 (Ref.eq),0.19529,R,ugm-3
27-01-2026,20:00,8.050,R,ugm-3 (FIDAS),0.37459,R,ugm-3,3.27774,R,ugm-3,3.85210,R,ugm-3,88.70887,R,ugm-3,4.198,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
27-01-2026,21:00,17.900,R,ugm-3 (FIDAS),0.30648,R,ugm-3,1.95742,R,ugm-3,2.42735,R,ugm-3,83.47015,R,ugm-3,8.915,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
27-01-2026,22:00,17.500,R,ugm-3 (FIDAS),0.27243,R,ugm-3,1.69302,R,ugm-3,2.11074,R,ugm-3,82.62198,R,ugm-3,8.774,R,ugm-3 (Ref.eq),0.13019,R,ugm-3
27-01-2026,23:00,14.000,R,ugm-3 (FIDAS),0.30648,R,ugm-3,1.85188,R,ugm-3,2.32181,R,ugm-3,81.57424,R,ugm-3,6.486,R,ugm-3 (Ref.eq),0.13019,R,ugm-3
27-01-2026,24:00,11.800,R,ugm-3 (FIDAS),0.20432,R,ugm-3,1.48084,R,ugm-3,1.79413,R,ugm-3,81.37467,R,ugm-3,5.802,R,ugm-3 (Ref.eq),0.13019,R,ugm-3
28-01-2026,01:00,11.425,R,ugm-3 (FIDAS),0.36347,R,ugm-3,1.41289,R,ugm-3,1.97021,R,ugm-3,78.76363,R,ugm-3,5.519,R,ugm-3 (Ref.eq),0.43397,R,ugm-3
28-01-2026,02:00,13.675,R,ugm-3 (FIDAS),0.36347,R,ugm-3,1.13143,R,ugm-3,1.68875,R,ugm-3,75.10484,R,ugm-3,5.684,R,ugm-3 (Ref.eq),0.34718,R,ugm-3
28-01-2026,03:00,19.200,R,ugm-3 (FIDAS),0.30668,R,ugm-3,1.37683,R,ugm-3,1.84707,R,ugm-3,75.63703,R,ugm-3,8.066,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
28-01-2026,04:00,17.225,R,ugm-3 (FIDAS),0.40891,R,ugm-3,1.32564,R,ugm-3,1.95262,R,ugm-3,77.78241,R,ugm-3,8.231,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
28-01-2026,05:00,16.625,R,ugm-3 (FIDAS),0.17038,R,ugm-3,1.42751,R,ugm-3,1.68875,R,ugm-3,78.68047,R,ugm-3,6.627,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
28-01-2026,06:00,18.750,R,ugm-3 (FIDAS),0.27261,R,ugm-3,1.48186,R,ugm-3,1.89985,R,ugm-3,78.43101,R,ugm-3,7.877,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
28-01-2026,07:00,17.825,R,ugm-3 (FIDAS),0.20445,R,ugm-3,1.90300,R,ugm-3,2.21649,R,ugm-3,79.02972,R,ugm-3,7.005,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
28-01-2026,08:00,32.800,R,ugm-3 (FIDAS),2.41937,R,ugm-3,5.15629,R,ugm-3,8.86595,R,ugm-3,67.40477,R,ugm-3,11.014,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
28-01-2026,09:00,20.325,R,ugm-3 (FIDAS),1.73786,R,ugm-3,8.10111,R,ugm-3,10.76579,R,ugm-3,67.15531,R,ugm-3,6.651,R,ugm-3 (Ref.eq),0.58586,R,ugm-3
28-01-2026,10:00,24.450,R,ugm-3 (FIDAS),0.78374,R,ugm-3,5.60606,R,ugm-3,6.80778,R,ugm-3,67.50455,R,ugm-3,7.783,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
28-01-2026,11:00,28.575,R,ugm-3 (FIDAS),2.82828,R,ugm-3,11.91760,R,ugm-3,16.25423,R,ugm-3,66.30713,R,ugm-3,8.868,R,ugm-3 (Ref.eq),0.78115,R,ugm-3
28-01-2026,12:00,16.500,R,ugm-3 (FIDAS),1.15857,R,ugm-3,6.77285,R,ugm-3,8.54931,R,ugm-3,71.64563,R,ugm-3,6.439,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
28-01-2026,13:00,9.075,R,ugm-3 (FIDAS),0.51114,R,ugm-3,3.86034,R,ugm-3,4.64407,R,ugm-3,79.57854,R,ugm-3,4.104,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
28-01-2026,14:00,6.225,R,ugm-3 (FIDAS),0.47706,R,ugm-3,2.90989,R,ugm-3,3.64137,R,ugm-3,82.87144,R,ugm-3,2.712,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
28-01-2026,15:00,7.200,R,ugm-3 (FIDAS),0.61336,R,ugm-3,4.33687,R,ugm-3,5.27735,R,ugm-3,79.72822,R,ugm-3,3.208,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
28-01-2026,16:00,7.000,R,ugm-3 (FIDAS),0.98820,R,ugm-3,6.03140,R,ugm-3,7.54661,R,ugm-3,75.93639,R,ugm-3,3.113,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
28-01-2026,17:00,9.950,R,ugm-3 (FIDAS),0.40891,R,ugm-3,5.84656,R,ugm-3,6.47355,R,ugm-3,73.14241,R,ugm-3,3.726,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
28-01-2026,18:00,21.500,R,ugm-3 (FIDAS),0.34076,R,ugm-3,6.76026,R,ugm-3,7.28274,R,ugm-3,69.60004,R,ugm-3,6.934,R,ugm-3 (Ref.eq),,,
28-01-2026,19:00,16.950,R,ugm-3 (FIDAS),0.34076,R,ugm-3,8.71287,R,ugm-3,9.23536,R,ugm-3,67.75402,R,ugm-3,5.873,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
28-01-2026,20:00,17.525,R,ugm-3 (FIDAS),0.23853,R,ugm-3,9.71400,R,ugm-3,10.07974,R,ugm-3,66.50670,R,ugm-3,6.203,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
28-01-2026,21:00,19.300,R,ugm-3 (FIDAS),0.61336,R,ugm-3,9.08649,R,ugm-3,10.02696,R,ugm-3,64.41122,R,ugm-3,7.571,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
28-01-2026,22:00,21.150,R,ugm-3 (FIDAS),0.30668,R,ugm-3,8.76512,R,ugm-3,9.23536,R,ugm-3,60.27014,R,ugm-3,9.009,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
28-01-2026,23:00,16.175,R,ugm-3 (FIDAS),0.13630,R,ugm-3,7.39039,R,ugm-3,7.59938,R,ugm-3,62.46541,R,ugm-3,7.618,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
28-01-2026,24:00,15.150,R,ugm-3 (FIDAS),0.23853,R,ugm-3,5.91431,R,ugm-3,6.28005,R,ugm-3,64.46111,R,ugm-3,7.759,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
29-01-2026,01:00,16.275,R,ugm-3 (FIDAS),0.22732,R,ugm-3,5.63301,R,ugm-3,5.98157,R,ugm-3,62.26584,R,ugm-3,8.255,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
29-01-2026,02:00,14.400,R,ugm-3 (FIDAS),0.18186,R,ugm-3,5.35087,R,ugm-3,5.62971,R,ugm-3,61.53408,R,ugm-3,8.090,R,ugm-3 (Ref.eq),,,
29-01-2026,03:00,15.150,R,ugm-3 (FIDAS),0.13639,R,ugm-3,5.01594,R,ugm-3,5.22507,R,ugm-3,64.31143,R,ugm-3,8.137,R,ugm-3 (Ref.eq),0.43397,R,ugm-3
29-01-2026,04:00,16.600,R,ugm-3 (FIDAS),0.06820,R,ugm-3,4.85661,R,ugm-3,4.96118,R,ugm-3,64.11186,R,ugm-3,8.656,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
29-01-2026,05:00,14.300,R,ugm-3 (FIDAS),0.17049,R,ugm-3,4.59421,R,ugm-3,4.85562,R,ugm-3,65.05982,R,ugm-3,7.901,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
29-01-2026,06:00,13.175,R,ugm-3 (FIDAS),0.23869,R,ugm-3,4.91187,R,ugm-3,5.27785,R,ugm-3,62.61509,R,ugm-3,7.359,R,ugm-3 (Ref.eq),0.58586,R,ugm-3
29-01-2026,07:00,14.100,R,ugm-3 (FIDAS),0.17049,R,ugm-3,5.12199,R,ugm-3,5.38341,R,ugm-3,61.66713,R,ugm-3,8.585,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
29-01-2026,08:00,15.350,R,ugm-3 (FIDAS),0.23869,R,ugm-3,5.43966,R,ugm-3,5.80564,R,ugm-3,62.11616,R,ugm-3,9.693,R,ugm-3 (Ref.eq),0.13019,R,ugm-3
29-01-2026,09:00,14.025,R,ugm-3 (FIDAS),0.47737,R,ugm-3,6.12925,R,ugm-3,6.86121,R,ugm-3,64.56090,R,ugm-3,8.868,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
29-01-2026,10:00,13.850,R,ugm-3 (FIDAS),0.57967,R,ugm-3,6.23629,R,ugm-3,7.12510,R,ugm-3,65.10971,R,ugm-3,8.939,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
29-01-2026,11:00,11.400,R,ugm-3 (FIDAS),1.50032,R,ugm-3,6.51356,R,ugm-3,8.81401,R,ugm-3,67.80391,R,ugm-3,7.170,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
29-01-2026,12:00,10.300,R,ugm-3 (FIDAS),0.47737,R,ugm-3,4.54589,R,ugm-3,5.27785,R,ugm-3,71.49595,R,ugm-3,6.533,R,ugm-3 (Ref.eq),0.58586,R,ugm-3
29-01-2026,13:00,8.750,R,ugm-3 (FIDAS),0.54557,R,ugm-3,4.38855,R,ugm-3,5.22507,R,ugm-3,70.89724,R,ugm-3,5.873,R,ugm-3 (Ref.eq),0.78115,R,ugm-3
29-01-2026,14:00,8.700,R,ugm-3 (FIDAS),0.44327,R,ugm-3,3.85927,R,ugm-3,4.53895,R,ugm-3,72.49380,R,ugm-3,5.330,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
29-01-2026,15:00,8.925,R,ugm-3 (FIDAS),0.54557,R,ugm-3,3.70243,R,ugm-3,4.53895,R,ugm-3,70.99703,R,ugm-3,5.425,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
29-01-2026,16:00,9.475,R,ugm-3 (FIDAS),0.34098,R,ugm-3,4.06890,R,ugm-3,4.59173,R,ugm-3,70.74757,R,ugm-3,5.778,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
29-01-2026,17:00,8.475,R,ugm-3 (FIDAS),0.47737,R,ugm-3,4.33478,R,ugm-3,5.06674,R,ugm-3,71.94499,R,ugm-3,5.566,R,ugm-3 (Ref.eq),0.00000,R,ugm-3
29-01-2026,18:00,9.900,R,ugm-3 (FIDAS),0.37508,R,ugm-3,5.17775,R,ugm-3,5.75286,R,ugm-3,71.84520,R,ugm-3,6.533,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
29-01-2026,19:00,8.500,R,ugm-3 (FIDAS),0.20459,R,ugm-3,4.33081,R,ugm-3,4.64451,R,ugm-3,73.39187,R,ugm-3,6.226,R,ugm-3 (Ref.eq),0.65096,R,ugm-3
29-01-2026,20:00,7.925,R,ugm-3 (FIDAS),0.20459,R,ugm-3,4.48915,R,ugm-3,4.80285,R,ugm-3,71.84520,R,ugm-3,5.896,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
29-01-2026,21:00,8.725,R,ugm-3 (FIDAS),0.23869,R,ugm-3,4.80631,R,ugm-3,5.17230,R,ugm-3,67.05552,R,ugm-3,6.604,R,ugm-3 (Ref.eq),0.71605,R,ugm-3
29-01-2026,22:00,8.325,R,ugm-3 (FIDAS),0.27279,R,ugm-3,4.80681,R,ugm-3,5.22507,R,ugm-3,63.81251,R,ugm-3,6.509,R,ugm-3 (Ref.eq),0.71605,R,ugm-3
29-01-2026,23:00,7.200,R,ugm-3 (FIDAS),0.34098,R,ugm-3,4.86058,R,ugm-3,5.38341,R,ugm-3,61.41767,R,ugm-3,5.873,R,ugm-3 (Ref.eq),0.58586,R,ugm-3
29-01-2026,24:00,6.975,R,ugm-3 (FIDAS),0.30688,R,ugm-3,4.86008,R,ugm-3,5.33063,R,ugm-3,59.67143,R,ugm-3,5.236,R,ugm-3 (Ref.eq),0.65096,R,ugm-3
30-01-2026,01:00,5.675,R,ugm-3 (FIDAS),0.27296,R,ugm-3,4.01528,R,ugm-3,4.43382,R,ugm-3,60.53623,R,ugm-3,3.962,R,ugm-3 (Ref.eq),1.30192,R,ugm-3
30-01-2026,02:00,5.875,R,ugm-3 (FIDAS),0.09099,R,ugm-3,3.66090,R,ugm-3,3.80042,R,ugm-3,63.99545,R,ugm-3,3.750,R,ugm-3 (Ref.eq),0.78115,R,ugm-3
30-01-2026,03:00,3.775,R,ugm-3 (FIDAS),0.27296,R,ugm-3,3.59301,R,ugm-3,4.01155,R,ugm-3,64.71057,R,ugm-3,2.594,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
30-01-2026,04:00,6.550,R,ugm-3 (FIDAS),0.37533,R,ugm-3,2.90822,R,ugm-3,3.48371,R,ugm-3,76.33553,R,ugm-3,3.962,R,ugm-3 (Ref.eq),0.78115,R,ugm-3
30-01-2026,05:00,9.025,R,ugm-3 (FIDAS),0.30708,R,ugm-3,2.06276,R,ugm-3,2.53361,R,ugm-3,92.89984,R,ugm-3,4.528,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
30-01-2026,06:00,12.900,R,ugm-3 (FIDAS),0.17060,R,ugm-3,2.00811,R,ugm-3,2.26969,R,ugm-3,89.50715,R,ugm-3,6.250,R,ugm-3 (Ref.eq),0.19529,R,ugm-3
30-01-2026,07:00,9.075,R,ugm-3 (FIDAS),0.27296,R,ugm-3,2.53734,R,ugm-3,2.95588,R,ugm-3,84.01897,R,ugm-3,4.316,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
30-01-2026,08:00,11.600,R,ugm-3 (FIDAS),0.44357,R,ugm-3,2.32854,R,ugm-3,3.00866,R,ugm-3,84.96693,R,ugm-3,5.967,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
30-01-2026,09:00,9.125,R,ugm-3 (FIDAS),0.88713,R,ugm-3,4.81543,R,ugm-3,6.17568,R,ugm-3,81.37467,R,ugm-3,4.811,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
30-01-2026,10:00,23.650,R,ugm-3 (FIDAS),0.51181,R,ugm-3,2.85731,R,ugm-3,3.64207,R,ugm-3,79.47875,R,ugm-3,11.368,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
30-01-2026,11:00,26.325,R,ugm-3 (FIDAS),0.47769,R,ugm-3,3.22632,R,ugm-3,3.95877,R,ugm-3,79.22929,R,ugm-3,12.783,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
30-01-2026,12:00,30.225,R,ugm-3 (FIDAS),1.29658,R,ugm-3,4.82102,R,ugm-3,6.80908,R,ugm-3,81.27488,R,ugm-3,14.835,R,ugm-3 (Ref.eq),0.19529,R,ugm-3
30-01-2026,13:00,43.550,R,ugm-3 (FIDAS),0.44357,R,ugm-3,2.64524,R,ugm-3,3.32536,R,ugm-3,78.63058,R,ugm-3,18.585,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
30-01-2026,14:00,22.475,R,ugm-3 (FIDAS),0.34120,R,ugm-3,3.43559,R,ugm-3,3.95877,R,ugm-3,78.88004,R,ugm-3,12.241,R,ugm-3 (Ref.eq),0.08679,R,ugm-3
30-01-2026,15:00,17.050,R,ugm-3 (FIDAS),0.27296,R,ugm-3,4.85982,R,ugm-3,5.27836,R,ugm-3,77.18370,R,ugm-3,10.401,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
30-01-2026,16:00,9.000,R,ugm-3 (FIDAS),0.20472,R,ugm-3,3.85600,R,ugm-3,4.16990,R,ugm-3,77.98198,R,ugm-3,6.344,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
30-01-2026,17:00,7.675,R,ugm-3 (FIDAS),0.23884,R,ugm-3,4.43708,R,ugm-3,4.80330,R,ugm-3,78.48090,R,ugm-3,4.953,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
30-01-2026,18:00,3.750,R,ugm-3 (FIDAS),0.20472,R,ugm-3,3.96156,R,ugm-3,4.27547,R,ugm-3,79.27918,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.84625,R,ugm-3
30-01-2026,19:00,6.925,R,ugm-3 (FIDAS),0.34120,R,ugm-3,3.59394,R,ugm-3,4.11712,R,ugm-3,82.37252,R,ugm-3,4.316,R,ugm-3 (Ref.eq),0.97644,R,ugm-3
30-01-2026,20:00,4.575,R,ugm-3 (FIDAS),0.44357,R,ugm-3,1.27287,R,ugm-3,1.95299,R,ugm-3,89.55704,R,ugm-3,3.160,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
30-01-2026,21:00,2.275,R,ugm-3 (FIDAS),0.20472,R,ugm-3,1.58630,R,ugm-3,1.90021,R,ugm-3,82.87144,R,ugm-3,1.698,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
30-01-2026,22:00,1.500,R,ugm-3 (FIDAS),0.30708,R,ugm-3,2.27389,R,ugm-3,2.74475,R,ugm-3,80.07746,R,ugm-3,1.038,R,ugm-3 (Ref.eq),1.36701,R,ugm-3
30-01-2026,23:00,4.050,R,ugm-3 (FIDAS),0.34120,R,ugm-3,2.69662,R,ugm-3,3.21980,R,ugm-3,80.77596,R,ugm-3,2.406,R,ugm-3 (Ref.eq),0.58586,R,ugm-3
30-01-2026,24:00,3.775,R,ugm-3 (FIDAS),0.27296,R,ugm-3,2.85404,R,ugm-3,3.27258,R,ugm-3,80.72607,R,ugm-3,2.075,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
31-01-2026,01:00,5.025,R,ugm-3 (FIDAS),,,,,,,,,,76.10269,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
31-01-2026,02:00,4.675,R,ugm-3 (FIDAS),0.22762,R,ugm-3,4.85946,R,ugm-3,5.20847,R,ugm-3,75.03832,R,ugm-3,2.642,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
31-01-2026,03:00,6.350,R,ugm-3 (FIDAS),0.27314,R,ugm-3,6.49649,R,ugm-3,6.91530,R,ugm-3,66.80606,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
31-01-2026,04:00,6.850,R,ugm-3 (FIDAS),0.30729,R,ugm-3,3.22404,R,ugm-3,3.69520,R,ugm-3,74.83875,R,ugm-3,3.632,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
31-01-2026,05:00,6.450,R,ugm-3 (FIDAS),0.23900,R,ugm-3,2.85364,R,ugm-3,3.22010,R,ugm-3,75.03832,R,ugm-3,3.538,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
31-01-2026,06:00,6.925,R,ugm-3 (FIDAS),0.34143,R,ugm-3,2.32707,R,ugm-3,2.85058,R,ugm-3,72.29423,R,ugm-3,3.349,R,ugm-3 (Ref.eq),0.13019,R,ugm-3
31-01-2026,07:00,6.725,R,ugm-3 (FIDAS),0.13657,R,ugm-3,2.74675,R,ugm-3,2.95616,R,ugm-3,70.34843,R,ugm-3,3.373,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
31-01-2026,08:00,3.600,R,ugm-3 (FIDAS),0.34143,R,ugm-3,7.02525,R,ugm-3,7.54877,R,ugm-3,63.76262,R,ugm-3,2.123,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
31-01-2026,09:00,3.925,R,ugm-3 (FIDAS),0.23900,R,ugm-3,2.80085,R,ugm-3,3.16731,R,ugm-3,67.10541,R,ugm-3,2.571,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
31-01-2026,10:00,5.500,R,ugm-3 (FIDAS),0.30729,R,ugm-3,4.59654,R,ugm-3,5.06770,R,ugm-3,63.61294,R,ugm-3,3.939,R,ugm-3 (Ref.eq),0.32548,R,ugm-3
31-01-2026,11:00,6.600,R,ugm-3 (FIDAS),0.58043,R,ugm-3,5.12792,R,ugm-3,6.01790,R,ugm-3,60.36993,R,ugm-3,4.764,R,ugm-3 (Ref.eq),0.13019,R,ugm-3
31-01-2026,12:00,8.275,R,ugm-3 (FIDAS),0.54629,R,ugm-3,6.39441,R,ugm-3,7.23204,R,ugm-3,58.77337,R,ugm-3,4.976,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
31-01-2026,13:00,8.100,R,ugm-3 (FIDAS),0.61457,R,ugm-3,6.34250,R,ugm-3,7.28482,R,ugm-3,55.87960,R,ugm-3,5.024,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
31-01-2026,14:00,6.725,R,ugm-3 (FIDAS),0.61457,R,ugm-3,4.54768,R,ugm-3,5.49001,R,ugm-3,46.30024,R,ugm-3,3.892,R,ugm-3 (Ref.eq),0.39058,R,ugm-3
31-01-2026,15:00,6.850,R,ugm-3 (FIDAS),0.71700,R,ugm-3,3.38765,R,ugm-3,4.48703,R,ugm-3,46.20046,R,ugm-3,4.080,R,ugm-3 (Ref.eq),0.19529,R,ugm-3
31-01-2026,16:00,5.575,R,ugm-3 (FIDAS),0.51214,R,ugm-3,3.38502,R,ugm-3,4.17030,R,ugm-3,50.09207,R,ugm-3,3.278,R,ugm-3 (Ref.eq),0.52077,R,ugm-3
31-01-2026,17:00,5.875,R,ugm-3 (FIDAS),0.40971,R,ugm-3,3.33093,R,ugm-3,3.95914,R,ugm-3,53.88390,R,ugm-3,3.420,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
31-01-2026,18:00,5.825,R,ugm-3 (FIDAS),0.40971,R,ugm-3,3.27814,R,ugm-3,3.90635,R,ugm-3,52.78627,R,ugm-3,3.750,R,ugm-3 (Ref.eq),0.45567,R,ugm-3
31-01-2026,19:00,8.050,R,ugm-3 (FIDAS),0.17071,R,ugm-3,3.48623,R,ugm-3,3.74799,R,ugm-3,52.13766,R,ugm-3,4.835,R,ugm-3 (Ref.eq),0.26038,R,ugm-3
